,2012-06-30,2013-06-30,2014-06-30
AdjustmentForAmortization,,,36093.000
AdvertisingExpense,,55110.000,
AmortizationOfIntangibleAssets,,15453.000,36093.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,70112.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1779.000,-869088.000,-206180.000
Depreciation,,49680.000,65628.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,0.000,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,0.000,,
EarningsPerShareBasicAndDiluted,,-11.120,-0.480
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.055,
GeneralAndAdministrativeExpense,18899.000,545540.000,647607.000
IncomeLossFromContinuingOperations,-18899.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-18899.000,,
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,,,-3831154.000
IncomeTaxExpenseBenefit,,,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,1380000.000,1325000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,6000.000,3000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-1313000.000,-1260000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-73000.000,-68000.000
IncomeTaxesPaidNet,,,0.000
IncreaseDecreaseInAccountsPayable,2120.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,103834.000,212888.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-189289.000
IncreaseDecreaseInPrepaidExpense,,-78481.000,
InterestIncomeExpenseNet,,,-231236.000
InterestPaid,,,1667.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,86273.000
LaborAndRelatedExpense,,1104938.000,
MarketingAndAdvertisingExpense,,522799.000,543518.000
MarketingExpense,,467689.000,470796.000
NetCashProvidedByUsedInFinancingActivities,15000.000,3345118.000,2904150.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,15000.000,3345118.000,2904150.000
NetCashProvidedByUsedInInvestingActivities,,-640971.000,-43566.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-640971.000,-43566.000
NetCashProvidedByUsedInOperatingActivities,-16779.000,-3573235.000,-3066765.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-16779.000,-3573235.000,-3066765.000
NetIncomeLoss,-18899.000,-3663159.000,-3781113.000
NetIncomeLossAttributableToNoncontrollingInterest,,-200064.000,50041.000
OperatingExpenses,,,3654935.000
OperatingIncomeLoss,-18899.000,-3863223.000,-3584819.000
OperatingLeasesRentExpenseNet,,23421.000,71100.000
PaymentsForRepurchaseOfCommonStock,,,0.000
PaymentsOfStockIssuanceCosts,,,-223190.000
PaymentsToAcquireIntangibleAssets,,371418.000,25854.000
PaymentsToAcquirePropertyPlantAndEquipment,,269553.000,17712.000
ProceedsFromConvertibleDebt,,,126000.000
ProceedsFromIssuanceOfCommonStock,15000.000,4145927.000,1413751.000
ProceedsFromLoans,,,500000.000
ProceedsFromNotesPayable,2033.000,,
ProceedsFromRelatedPartyDebt,,,295065.000
ProceedsFromSaleOfInterestInCorporateUnit,,,632101.000
ProceedsFromWarrantExercises,,,441000.000
ProfessionalFees,,1619038.000,532009.000
ProfitLoss,,-3863223.000,-3831154.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,80000.000,
RepaymentsOfLongTermDebt,,,-220000.000
RepaymentsOfNotesPayable,2033.000,,
RepaymentsOfRelatedPartyDebt,,,-17500.000
Revenues,,9092.000,70116.000
SalariesAndWages,,,1334803.000
SalesRevenueNet,,9092.000,70116.000
SellingGeneralAndAdministrativeExpense,,3872315.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,3126.000,
StockIssuedDuringPeriodSharesIssuedForServices,,,118152.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,0.000
StockIssuedDuringPeriodValueIssuedForServices,,37021.000,86273.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,350500.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,2900.000,1380000.000,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,5159475.000
WeightedAverageNumberOfDilutedSharesOutstanding,4734100.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,329329.000,7872349.000
