,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,743000.000,,,,700000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-109000.000,-84000.000,-79000.000,-91000.000,-99000.000,-110000.000,-90000.000,-79000.000,-89000.000,-138000.000,-24000.000
AdditionalPaidInCapital,,,7386000.000,7386000.000,7386000.000,7400000.000,7400000.000,7835000.000,7855000.000,7881000.000,7994000.000
AdvancesFromFederalHomeLoanBanks,18719000.000,19128000.000,21540000.000,22360000.000,23601000.000,23085000.000,22557000.000,25319000.000,28704000.000,26286000.000,28848000.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,143000.000,135000.000,113000.000,115000.000,98000.000,96000.000,83000.000,58000.000,58000.000,42000.000,36000.000
Assets,90373000.000,96006000.000,99613000.000,106829000.000,115338000.000,119229000.000,119183000.000,119007000.000,124220000.000,128521000.000,136374000.000
AssetsFairValueDisclosureRecurring,,,,4295000.000,4088000.000,3848000.000,3673000.000,,3308000.000,3525000.000,4266000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,4281000.000,,,,,,,
AvailableForSaleSecurities,4526000.000,4325000.000,4043000.000,4295000.000,4088000.000,3848000.000,3673000.000,3465000.000,3308000.000,3525000.000,4266000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,27000.000,3000.000,4000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,18000.000,47000.000,36000.000
AvailableForSaleSecuritiesAmortizedCost,,,,4281000.000,4082000.000,3853000.000,3661000.000,,3299000.000,3569000.000,4298000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,12000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,36000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,,,,3168000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,24000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,,,2525000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,643000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,0.000,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,0.000,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,0.000,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,0.000,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,498000.000,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,493000.000,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,0.000,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,0.000,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,498000.000,,,,,3299000.000,3569000.000,4298000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,493000.000,,,,,3308000.000,3525000.000,4266000.000
AvailableForSaleSecuritiesDebtSecurities,,,,4295000.000,,,,,,,
BankOwnedLifeInsurance,3305000.000,3329000.000,3351000.000,3375000.000,3398000.000,3421000.000,3445000.000,3469000.000,3492000.000,3516000.000,3539000.000
Capital,9568000.000,9672000.000,14708000.000,14834000.000,14984000.000,15086000.000,14523000.000,15250000.000,15512000.000,15787000.000,16312000.000
CapitalRequiredForCapitalAdequacy,4080000.000,4394000.000,4547000.000,5140000.000,5568000.000,5642000.000,5938000.000,6204000.000,6832000.000,6994000.000,7820000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080
CapitalRequiredToBeWellCapitalized,5100000.000,5492000.000,5683000.000,6425000.000,6960000.000,7053000.000,7423000.000,7756000.000,8541000.000,8742000.000,9775000.000
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CapitalToRiskWeightedAssets,0.187,0.176,0.259,0.231,0.215,0.214,0.196,0.197,0.182,0.181,0.167
CashAndCashEquivalentsAtCarryingValue,1254000.000,2710000.000,4939000.000,3665000.000,4149000.000,8273000.000,8266000.000,3672000.000,2018000.000,9456000.000,7704000.000
CashAndCashEquivalentsFairValueDisclosure,1254000.000,2710000.000,4939000.000,3665000.000,4149000.000,8273000.000,8266000.000,3672000.000,2018000.000,9456000.000,7704000.000
CashAndDueFromBanks,426000.000,740000.000,82000.000,88000.000,139000.000,105000.000,143000.000,258000.000,317000.000,364000.000,584000.000
CashFDICInsuredAmount,,,,250000.000,,,,250000000.000,,,
CommitmentsAndContingencies,0.000,0.000,0.000,,0.000,0.000,0.000,,,,
CommonStockParOrStatedValuePerShare,,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,,876163.000,876163.000,876163.000,876163.000,876163.000,876163.000,904973.000,905473.000,905473.000,910709.000
CommonStockSharesOutstanding,,,876163.000,876163.000,876163.000,876163.000,876163.000,,,,
CommonStockSharesSubscriptions,,6658000.000,,,,,,,,,
CommonStockValue,,,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000
DeferredCompensationEquity,,,,,,,,429000.000,437000.000,437000.000,535000.000
DeferredCompensationLiabilityCurrentAndNoncurrent,1005000.000,1005000.000,0.000,0.000,,,,,,,
DeferredCostsCurrentAndNoncurrent,429000.000,902000.000,,,,,,,,,
DeferredIncomeTaxAssetsNet,,,,,,,680000.000,713000.000,684000.000,673000.000,2117000.000
DeferredIncomeTaxLiabilities,,,,329000.000,,,,447000.000,,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,1713000.000,,,,1925000.000,,,
DeferredTaxAssetsGross,,,,2448000.000,,,,2599000.000,,,
DeferredTaxAssetsNet,,,,0.000,,,,713000.000,,,
DeferredTaxAssetsOther,,,,46000.000,,,,47000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,0.000,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,545000.000,,,,556000.000,,,
