,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsNotesAndLoansReceivableNetCurrent,1398000000.000,1516000000.000,1352000000.000,1227000000.000,1101000000.000,1155000000.000,1287000000.000,1196000000.000,1280000000.000,1224000000.000,1046000000.000,1063000000.000,933000000.000,962000000.000,964000000.000,847000000.000,823000000.000,850000000.000,699000000.000,628000000.000,583000000.000,618000000.000,708000000.000,592000000.000
AccountsPayableCurrent,905000000.000,856000000.000,852000000.000,761000000.000,765000000.000,806000000.000,878000000.000,756000000.000,766000000.000,701000000.000,642000000.000,747000000.000,732000000.000,726000000.000,698000000.000,742000000.000,637000000.000,586000000.000,485000000.000,438000000.000,440000000.000,479000000.000,568000000.000,535000000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,
AccountsReceivableRelatedParties,,,,,,,,,,,,,,,,,,,,,24000000.000,23000000.000,30000000.000,
AccrualForEnvironmentalLossContingencies,,7000000.000,7000000.000,7000000.000,,,,6000000.000,,,,2000000.000,,,,1000000.000,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,,7000000.000,,,,14000000.000
AccruedIncomeTaxesCurrent,,,,,,,,116000000.000,,,,60000000.000,,,,61000000.000,43000000.000,48000000.000,55000000.000,56000000.000,54000000.000,36000000.000,24000000.000,55000000.000
AccruedIncomeTaxesNoncurrent,,,140000000.000,141000000.000,133000000.000,123000000.000,80000000.000,90000000.000,89000000.000,80000000.000,68000000.000,70000000.000,67000000.000,65000000.000,118000000.000,69000000.000,67000000.000,73000000.000,72000000.000,78000000.000,79000000.000,90000000.000,90000000.000,78000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,343000000.000,353000000.000,359000000.000,364000000.000,376000000.000,329000000.000,352000000.000,356000000.000,355000000.000,363000000.000,384000000.000,397000000.000,,426000000.000,426000000.000,385000000.000,381000000.000,362000000.000,340000000.000,352000000.000,354000000.000,353000000.000,338000000.000,324000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-6000000.000,-6000000.000,-7000000.000,-4000000.000,-3000000.000,-3000000.000,-1000000.000,,,,-1000000.000,-2000000.000,-2000000.000,-3000000.000,-3000000.000,-3000000.000,-3000000.000,-2000000.000,-2000000.000,-2000000.000,-2000000.000,-3000000.000,-3000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,374000000.000,370000000.000,471000000.000,466000000.000,460000000.000,455000000.000,521000000.000,,,,608000000.000,599000000.000,591000000.000,583000000.000,670000000.000,658000000.000,648000000.000,638000000.000,560000000.000,554000000.000,548000000.000,542000000.000,785000000.000
