,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2015-02-25,2015-02-28,2015-05-31,2015-08-31
AccountsAndNotesReceivableNet,,30000.000,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,1762666.000,,,,2977957.000,,,,,,,
AccountsPayableCurrent,1128115.000,1801060.000,1429470.000,2644841.000,,1844587.000,1740695.000,823356.000,,890088.000,983755.000,682657.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,674640.000,,
AccountsReceivableGrossCurrent,333418.000,,,,1184916.000,,,,,,,
AccountsReceivableNet,,,,,,,,,,,456387.000,
AccountsReceivableNetCurrent,303418.000,340538.000,416850.000,213197.000,1154916.000,142154.000,136637.000,662877.000,,602073.000,716232.000,231304.000
AccountsReceivableRelatedParties,,,,,,,,,,513839.000,,
AccruedLiabilitiesCurrent,634551.000,297541.000,773328.000,219806.000,,231094.000,224664.000,378778.000,,202820.000,305285.000,131211.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,913049.000,1030227.000,1134969.000,,1346033.000,1452351.000,1558390.000,,1767969.000,1667596.000,1763581.000
AdditionalPaidInCapital,16033123.000,17491020.000,17468720.000,17590198.000,18532803.000,20996529.000,26142945.000,26285441.000,,26411520.000,26412144.000,27566636.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,30000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,-30000.000,,,,-30000.000,,,,,,,
Assets,10688912.000,11874135.000,10592430.000,10382752.000,10866300.000,9751442.000,13311521.000,10470966.000,,9316031.000,8728985.000,8476858.000
AssetsCurrent,2030246.000,3146703.000,1806257.000,1681258.000,2264192.000,1210690.000,4843783.000,2115459.000,,1186675.000,1224328.000,1073454.000
Capital,2860019.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,402724.000,904715.000,188486.000,504771.000,174084.000,291834.000,4048226.000,504287.000,,115585.000,74337.000,353664.000
ClassOfWarrantOrRightOutstanding,,,,,,3923149.000,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,6553169.000,6978169.000,6978169.000,7006417.000,7231417.000,8447266.000,11435431.000,11460431.000,,11510431.000,11510431.000,13860431.000
CommonStockSharesOutstanding,6553169.000,6978169.000,6978169.000,7006417.000,7231417.000,8447266.000,11435431.000,11460431.000,,11510431.000,11510431.000,13860431.000
CommonStockValue,6553.000,6978.000,6978.000,7006.000,7231.000,8447.000,11435.000,11459.000,,11509.000,11509.000,13859.000
CumulativeDividends,,,,,,,,,,,40759.000,47095.000
CustomerAdvancesAndDeposits,,418596.000,,,,,,,,,,
CustomerDepositsCurrent,,418596.000,,115341.000,8185.000,9104.000,9104.000,152186.000,,132346.000,8041.000,7601.000
DebtInstrumentAnnualPrincipalPayment,,,,,,,,,,,,1026135.000
DebtInstrumentCarryingAmount,,,,,,,,1467360.000,,1079730.000,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,0.080,0.080
DeferredFinanceCostsCurrentNet,26334.000,,,,,,,0.000,,,,
DeferredGainOnSaleOfProperty,,,,,,,,,,,174909.000,
DeferredTaxAssetsLiabilitiesNet,0.000,,,,0.000,,,,,,,
DeferredTaxAssetsNet,0.000,,,,0.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,2453326.000,,,,4024820.000,,,,,,,
DeferredTaxAssetsOther,-405383.000,,,,-631390.000,,,,,,,
DeferredTaxAssetsValuationAllowance,-2047943.000,,,,-3393430.000,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,405383.000,,,,631390.000,,,,,,,
DepositAssets,13813.000,13813.000,32996.000,31070.000,30398.000,28050.000,28199.000,27058.000,,20588.000,,
DepositsAssetsNoncurrent,,,,,,,,,,,20609.000,20392.000
DerivativeAssetsCurrent,,,,,,,,13311.000,,,,
DueToOtherRelatedPartiesCurrentAndNoncurrent,,,,,,0.000,0.000,0.000,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,84582.000,
DueToRelatedPartiesNoncurrent,,,,,,,,,,,830863.000,910538.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,107882.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,20196.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,20196.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,20196.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,20196.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,20196.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,312047.000,,,,,,,,,,,
GovernmentContractReceivable,46816.000,,,,,,,,,,,
IntangibleAssetsNetIncludingGoodwill,413027.000,408168.000,403117.000,398066.000,393015.000,387964.000,382913.000,377862.000,,367760.000,362709.000,357658.000
InventoryFinishedGoods,739205.000,1139875.000,348215.000,409589.000,444648.000,333538.000,89614.000,541558.000,,196184.000,139450.000,139152.000
InventoryNet,1196798.000,1793483.000,1099625.000,860353.000,801063.000,535464.000,249728.000,850732.000,,414767.000,367166.000,434647.000
InventoryRawMaterials,330627.000,526642.000,624444.000,323798.000,345049.000,190560.000,148748.000,194974.000,,207217.000,216350.000,225085.000
Liabilities,4890265.000,,,,,,,5162273.000,,5052365.000,5369838.000,4684850.000
LiabilitiesAndStockholdersEquity,10688912.000,11874135.000,10592430.000,10382752.000,10866300.000,9751442.000,13311521.000,10470966.000,,9316031.000,8728985.000,8476858.000
LiabilitiesCurrent,4890265.000,6008498.000,6240904.000,7229468.000,8218708.000,6120349.000,6114252.000,2650848.000,,2387966.000,1556572.000,1847604.000
LiabilitiesNoncurrent,,,,,,,,2511425.000,,2664399.000,2982403.000,
