,2012-09-30,2012-12-31,2013-03-31
AccountsPayableCurrent,17833000.000,10365000.000,9540000.000
AccountsReceivableNetCurrent,51771000.000,42078000.000,54687000.000
AccruedBonusesCurrent,4911000.000,1080000.000,2059000.000
AccruedIncomeTaxesCurrent,4715000.000,6346000.000,579000.000
AccruedMarketingCostsCurrent,4675000.000,7527000.000,11480000.000
AccruedProfessionalFeesCurrent,,1651000.000,1175000.000
AccruedVacationCurrent,,1264000.000,1555000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,9617000.000,10351000.000,6147000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-1456000.000,-458000.000,-1510000.000
AdditionalPaidInCapital,366442000.000,373023000.000,381044000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2536000.000,2908000.000,2771000.000
Assets,422799000.000,427045000.000,435696000.000
AssetsCurrent,237736000.000,237617000.000,247050000.000
CashAndCashEquivalentsAtCarryingValue,170140000.000,183169000.000,181321000.000
DeferredTaxAssetsGross,,16162000.000,
DeferredTaxAssetsLiabilitiesNet,,11029000.000,
DeferredTaxAssetsNet,,14973000.000,
DeferredTaxAssetsNetCurrent,2212000.000,1927000.000,1927000.000
DeferredTaxAssetsNetNoncurrent,9345000.000,12636000.000,13655000.000
DeferredTaxAssetsOperatingLossCarryforwards,,4462000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,60000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,9947000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,1693000.000,
DeferredTaxAssetsValuationAllowance,,1189000.000,
DeferredTaxLiabilitiesGrossNoncurrent,3286000.000,3534000.000,3299000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,3944000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,36027000.000,37540000.000,38005000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,2961000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,2099000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,1823000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,1845000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,1845000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,1845000.000,
FiniteLivedIntangibleAssetsGross,49473000.000,49958000.000,49420000.000
FiniteLivedIntangibleAssetsNet,13446000.000,12418000.000,11415000.000
Goodwill,155572000.000,155988000.000,155527000.000
HeldToMaturitySecuritiesCurrent,8226000.000,6612000.000,1985000.000
Liabilities,45366000.000,42610000.000,42165000.000
LiabilitiesAndStockholdersEquity,422799000.000,427045000.000,435696000.000
LiabilitiesCurrent,38993000.000,34506000.000,33464000.000
NoncurrentAssets,174395000.000,175309000.000,173629000.000
OperatingLeasesFutureMinimumPaymentsDue,,18743000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,3125000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,1575000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,2379000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,2660000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,2766000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,6238000.000,
OtherAccruedLiabilitiesCurrent,5190000.000,4744000.000,4822000.000
OtherAssetsNoncurrent,1323000.000,1483000.000,1362000.000
