,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31
AccountsPayableAndAccruedLiabilitiesCurrent,4034.000,5250.000,,,12475.000,8475.000,45297.000,34072.000,67930.000,95811.000,54041.000
AccountsPayableCurrent,,,19250.000,6700.000,,,,22687.000,16382.000,21244.000,40486.000
AccountsPayableOtherCurrent,,,,,,,,,2854.000,19098.000,25022.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,103742.000
AccountsReceivableNetCurrent,,,,,,21110.000,20345.000,34901.000,42503.000,23728.000,15929.000
AccruedLiabilitiesCurrent,,,,,,,,11385.000,13600.000,33600.000,1600.000
AccruedPayrollTaxesCurrent,,,,,,,,,37948.000,40967.000,51618.000
AccruedPayrollTaxesCurrentAndNoncurrent,,,,,,,,,,,10951.000
AdditionalPaidInCapital,,,27000.000,27000.000,27000.000,26750.000,1335976.000,1911930.000,1975735.000,5212405.000,5807710.000
Assets,2717.000,2183.000,23063.000,8282.000,6207.000,25523.000,49951.000,45334.000,61336.000,35845.000,28127.000
AssetsCurrent,2717.000,2183.000,23063.000,8282.000,6207.000,25523.000,40595.000,36640.000,53303.000,28459.000,21403.000
BankOverdrafts,,,,,,,,,,,1004.000
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,-822.000,-1242.000,-1662.000,-2073.000,-2493.000
CapitalizedComputerSoftwareGross,,,,,,,5000.000,5000.000,5000.000,5000.000,5000.000
Cash,2717.000,2183.000,,,6207.000,4413.000,,,,,
CashAndCashEquivalentsAtCarryingValue,2717.000,2183.000,23063.000,8282.000,6207.000,4413.000,17617.000,16.000,10161.000,4731.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,10000000.000,10000000.000,13000000.000,13000000.000,13000000.000,13250000.000,16425000.000,17887500.000,17887500.000,26287500.000,26287500.000
CommonStockSharesOutstanding,10000000.000,10000000.000,13000000.000,13000000.000,13000000.000,13250000.000,16425000.000,17887500.000,17887500.000,26287500.000,26287500.000
CommonStockValue,10000.000,10000.000,13000.000,13000.000,13000.000,13250.000,16425.000,17888.000,17888.000,26288.000,26288.000
ContractualObligation,,,,,,,800.000,800.000,800.000,800.000,800.000
DeferredCompensationEquity,,,,,,,,,-8000.000,,
DeferredCostsCurrent,,,,,,,979217.000,748934.000,518650.000,288367.000,
DeferredTaxAssetsGross,,,,,,,134700.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,147800.000
DeferredTaxAssetsValuationAllowance,,,,,,,-134700.000,,,,-147800.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,13917.000,15667.000,38787.000,41018.000,48868.000,34422.000,,,,,
DueToRelatedPartiesCurrent,2600.000,2600.000,2600.000,2600.000,2600.000,11500.000,16671.000,46326.000,61975.000,123025.000,121935.000
IntangibleAssetsNetExcludingGoodwill,,,,,,,4178.000,3758.000,3338.000,2927.000,2507.000
Liabilities,6634.000,7850.000,21850.000,9300.000,15075.000,19945.000,61968.000,80398.000,132759.000,240788.000,359212.000
LiabilitiesAndStockholdersEquity,2717.000,2183.000,23063.000,8282.000,6207.000,25523.000,49951.000,45334.000,61336.000,35845.000,28127.000
LiabilitiesCurrent,6634.000,7850.000,21850.000,9300.000,15075.000,19945.000,61968.000,80398.000,132759.000,240788.000,359212.000
OperatingLossCarryforwards,,,,,,,,,,,454000.000
OtherAssets,,,,,,,9356.000,8694.000,8033.000,7386.000,6724.000
OtherNotesPayableCurrent,,,,,,,,,,2854.000,2854.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,2633.000,1723.000,639.000,,5474.000
PropertyPlantAndEquipmentGross,,,,,,,5650.000,5650.000,5650.000,5650.000,5650.000
PropertyPlantAndEquipmentNet,,,,,,,5178.000,4936.000,4695.000,4459.000,4217.000
PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,,,,,,,-472.000,-714.000,-955.000,-1191.000,-1434.000
RetainedEarningsAccumulatedDeficit,,,,,,,-385201.000,-1215948.000,-1554396.000,-5155269.000,-6165083.000
StockholdersEquity,-3917.000,-5667.000,1213.000,-1018.000,-8868.000,5578.000,-12017.000,-35064.000,-71423.000,-204943.000,-331085.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-3917.000,-5667.000,1213.000,-1018.000,-8868.000,5578.000,-12017.000,-35064.000,-71423.000,-204943.000,-331085.000
