,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-04-30,2014-07-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31
AllocatedShareBasedCompensationExpense,,,,,,,0.000,,,,
AssetImpairmentCharges,,,,,0.000,0.000,0.000,0.000,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,60.000,,,,,,40438.000,,,,-11900.000
Depreciation,,,,,,,,,,,128.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.010,-0.030,-0.000,-0.000,-0.000,-0.000,-0.000,-0.010,-0.000
GainsLossesOnExtinguishmentOfDebt,0.000,,,,0.000,0.000,0.000,0.000,0.000,,
GeneralAndAdministrativeExpense,79636.000,67694.000,131635.000,-2479.000,73857.000,58433.000,36901.000,49834.000,36646.000,101093.000,72706.000
IncomeTaxesPaid,0.000,,,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsPayable,17237.000,,,,,,-4283.000,,,,1038.000
IncreaseDecreaseInAccountsPayableRelatedParties,13750.000,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,0.000,,,,,,0.000,,,,6000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,25787.000,,,,,,30000.000,,,,32444.000
InterestExpense,6443.000,6200.000,6385.000,6385.000,6177.000,6385.000,6385.000,6177.000,6385.000,6385.000,0.000
InterestPaid,0.000,,,,,,0.000,,,,0.000
MarketingExpense,0.000,,,,0.000,0.000,0.000,0.000,0.000,,
NetCashProvidedByUsedInFinancingActivities,29365.000,,,,,,58007.000,,,,21196.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,29365.000,,,,,,58007.000,,,,21196.000
NetCashProvidedByUsedInOperatingActivities,-29305.000,,,,,,-17569.000,,,,-33096.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-29305.000,,,,,,-17569.000,,,,-33096.000
NetIncomeLoss,-86079.000,-73894.000,-138020.000,-503812.000,-80034.000,-64818.000,-43286.000,-56011.000,-43031.000,-107478.000,-72706.000
OperatingExpenses,79636.000,67694.000,131635.000,497427.000,73857.000,58433.000,36901.000,49834.000,36646.000,101093.000,72706.000
OperatingIncomeLoss,-79636.000,-67694.000,-131635.000,-497427.000,-73857.000,-58433.000,-36901.000,-49834.000,-36646.000,-101093.000,-72706.000
ProceedsFromIssuanceOfCommonStock,0.000,,,,,,0.000,,,,
ProceedsFromRelatedPartyDebt,29365.000,,,,,,58007.000,,,,21196.000
RepaymentsOfRelatedPartyDebt,,,,,,,,,,,0.000
Revenues,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,0.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,1.000,,,,1.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,0.010,,,,0.010
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,17332445.000,17332445.000,17734619.000,-34439509.000,23452445.000,24049184.000,24352445.000,28574355.000,42727445.000,-63733119.000,42727445.000
