,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,6500000.000,15388000.000,22356000.000,20140000.000,21002000.000,20987000.000,25046000.000,20183000.000,22183000.000,19913000.000,27700000.000,27396000.000,28601000.000,35338000.000,40616000.000,46112000.000,45817000.000,48886000.000,66358000.000,66345000.000,57000000.000,57060000.000
AccountsReceivableNetCurrent,272351000.000,299642000.000,307874000.000,325427000.000,350380000.000,370299000.000,363779000.000,373450000.000,374494000.000,375488000.000,392430000.000,404977000.000,424372000.000,458734000.000,500633000.000,549582000.000,601032000.000,577291000.000,730459000.000,755714000.000,787169000.000,821963000.000
AccruedIncomeTaxesCurrent,,,,8497000.000,2962000.000,3281000.000,1082000.000,13219000.000,691000.000,3975000.000,3014000.000,15053000.000,1723000.000,4428000.000,0.000,6126000.000,,20650000.000,,,,
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,,,,622000.000,,,,1640000.000,,,,356000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,25878000.000,,,,30429000.000,,,,37447000.000,,,,45818000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2047000.000,2996000.000,3302000.000,2984000.000,3336000.000,1884000.000,1701000.000,1671000.000,583000.000,520000.000,447000.000,1049000.000,1510000.000,1675000.000,1695000.000,1668000.000,1095000.000,1325000.000,1503000.000,1786000.000,2414000.000,2172000.000
AdditionalPaidInCapital,528139000.000,537955000.000,541216000.000,544979000.000,551495000.000,567414000.000,578553000.000,592642000.000,609605000.000,615777000.000,642633000.000,649023000.000,668286000.000,683972000.000,696996000.000,717072000.000,742076000.000,750089000.000,836458000.000,852727000.000,865896000.000,876908000.000
AllowanceForDoubtfulAccountsReceivableCurrent,246517000.000,263784000.000,265293000.000,276997000.000,302280000.000,342833000.000,337049000.000,,,,377644000.000,358272000.000,355172000.000,394027000.000,409851000.000,440782000.000,475387000.000,558488000.000,500645000.000,589446000.000,655050000.000,653070000.000
Assets,852643000.000,933291000.000,928267000.000,932005000.000,1092883000.000,1148408000.000,1199399000.000,1233997000.000,1268885000.000,1293149000.000,1361410000.000,1390442000.000,1470729000.000,1766411000.000,1974722000.000,2026839000.000,2170574000.000,2144179000.000,4060842000.000,4063962000.000,4101752000.000,4470575000.000
AssetsCurrent,365411000.000,352427000.000,357317000.000,370019000.000,409021000.000,437946000.000,474441000.000,499859000.000,536638000.000,564517000.000,482751000.000,513205000.000,581442000.000,531824000.000,599754000.000,631172000.000,732617000.000,671901000.000,899609000.000,919573000.000,925850000.000,946197000.000
AssumedLiabilityForUnpaidClaimsAndClaimsAdjustmentExpense,,,,,1620000.000,1453000.000,753000.000,,,,3338000.000,,,,0.000,,,,25639000.000,,-1812000.000,1812000.000
