,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingExpense,,,0.000,0.000,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,8108.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,2875000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,0.000,,,2305.000,,,,-30269.000,,,,-34978.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,0.000,,,,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,0.000,,,,,,,,,,,
Depreciation,,,,0.000,,,,,,,,,95.000
DerivativeGainLossOnDerivativeNet,,0.000,,,,,,,,,,,
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationsBeforeIncomeTax,-366610.000,,,,,,,,,,,,
EarningsPerShareBasic,-0.005,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,0.000,0.000,-0.000,,-0.680,-0.020,,-0.030,-0.010,0.020,-0.020,-0.040
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,,,200000.000,,,,,,
ExtinguishmentOfDebtAmount,,,,,,2785000.000,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,-72000.000,,,,,,,,
GeneralAndAdministrativeExpense,60000.000,8600.000,0.000,,19461.000,58739.000,71094.000,350650.000,80211.000,63956.000,146220.000,553699.000,303193.000
IncomeLossAttributableToParent,,,,,,-10543791.000,-272729.000,,-447883.000,,,,-816285.000
IncomeLossFromContinuingOperations,,,,,,-7979969.000,-272516.000,,,-150230.000,-200228.000,,-816285.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,-8487171.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-35937.000,0.000,-20137.000,,-7979969.000,-272516.000,,-447883.000,-150230.000,-200228.000,-656438.000,-816285.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-426610.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,-2.210,-0.520,-0.020,1.520,,-0.010,-0.020,,-0.040
IncomeLossFromDiscontinuedOperationsNetOfTax,-426610.000,,,0.000,,-2563822.000,-213.000,,,,635764.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,-60000.000,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,-0.170,-0.000,,,0.000,0.030,,
IncomeTaxExpenseBenefit,,0.000,,,,,,,,,,,
IncomeTaxesPaidNet,,0.000,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,8600.000,,,6372.000,,,,25000.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,174851.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,-575.000,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,39500.000,,,,
IncreaseDecreaseInFinanceReceivables,,,,,,,,,,,,,-20041.000
IncreaseDecreaseInInterestPayableNet,,27337.000,,20137.000,6676.000,,,,,,,,8529.000
IncreaseDecreaseInNotesPayableRelatedParties,,,,,,,,,,,,,160650.000
IncreaseDecreaseInPrepaidInterest,,,,,,,,,,,,,-18333.000
InterestAndDebtExpense,,,,,,6676.000,6676.000,,3500.000,62266.000,51500.000,72640.000,12158.000
InterestExpense,-366610.000,,,,,,,,,,,,
InterestExpenseRelatedParty,,,,,,,,,,,,,4438.000
InterestPaid,,0.000,,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,0.000,,,,,,,,,,,
LoansAndLeasesReceivableRelatedPartiesPeriodIncreaseDecrease,,,,,,,,,,,,,20000.000
NetCashProvidedByUsedInContinuingOperations,,,,,-60981.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,65936.000,,,,-11058.000,,,,131602.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,65936.000,,,,-11058.000,,,,131602.000
NetCashProvidedByUsedInInvestingActivities,,,,,-2650.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-2650.000,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,,,,,,,-19211.000,,,,-166580.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,,,,-19211.000,,,,-166580.000
NetIncomeLoss,,-35937.000,,20137.000,-8487171.000,-10543791.000,-272729.000,170966.000,-447883.000,-150230.000,435536.000,-656438.000,-816285.000
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,,,,,,,,,600000.000,,,,
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,,,,,,,,785764.000,,,,
NonoperatingIncomeExpense,,-27337.000,0.000,20137.000,,,,,,,,,
NotesReduction,,,,,931306.000,,,,,,,,
OperatingExpenses,60000.000,8600.000,0.000,0.000,8484495.000,7973293.000,265840.000,-214954.000,444383.000,87964.000,167478.000,574957.000,799689.000
OperatingIncomeLoss,,8600.000,-0.000,0.000,-8480495.000,-7973293.000,-265840.000,214454.000,-444383.000,-87964.000,-148728.000,-574957.000,-799689.000
OtherExpenses,,,,,,,,,,,,,16596.000
OtherNonoperatingIncome,,0.000,0.000,20137.000,,,,,,,,,
OtherOperatingIncome,,,,,6676.000,-6676.000,-6676.000,-35340.000,-3500.000,-62266.000,-51500.000,,
PaymentsOfStockIssuanceCosts,,,,,,,,,314172.000,,,,8915.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,2650.000,,,,,,,,
PreferredStockDividendRatePercentage,,,,0.080,0.080,,,,0.080,,,,0.080
ProceedsFromCollectionOfAdvanceToAffiliate,,,,,,,,,,,,,284900.000
ProceedsFromIssuanceOfCommonStock,,0.000,,,92500.000,,,,,,,,
ProceedsFromNotesPayable,,,,,,,,,,,,,10000.000
ProceedsFromRelatedPartyDebt,,,,,129048.000,,,,,,200000.000,,
ProfessionalAndContractServicesExpense,,,,,,89283.000,,,314172.000,24008.000,21258.000,21258.000,8915.000
ProfessionalFees,,0.000,,,,,,,,,,,
ProfitLoss,,-35937.000,0.000,-20137.000,-8487171.000,,,,,,,,
RelatedPartyTransactionAmountsOfTransaction,,,,,,1514060.000,,,,,,,
RelatedPartyTransactionRate,,,,,,,,,,,,,0.050
RepaymentsOfRelatedPartyDebt,,,,,26564.000,,,,11058.000,,,,39048.000
Revenues,,0.000,0.000,,4000.000,,,,,,18750.000,,
RoyaltyExpense,,,,,,,,,,,,,38500.000
SalesRevenueNet,,0.000,0.000,,-2676.000,,,,,,70250.000,,
ShareBasedCompensation,,,,,,1609375.000,,,50000.000,,,,487581.000
StockOptionPlanExpense,,,,,,,,,,,,,487581.000
WeightedAverageNumberOfSharesOutstandingBasic,102493132.000,,,,3846575.000,15493494.000,17354958.000,-23231917.000,17635056.000,19201908.000,19209161.000,-37221537.000,19224349.000
WriteOffOfDeferredDebtIssuanceCost,,,,,8465034.000,,,,,,,,
