,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AssetImpairmentCharges,,,,,,,,0.000,0.000,,0.000,0.000,0.000,,,,,,,,,,
AssetRetirementObligationAccretionExpense,10200.000,10200.000,10700.000,10600.000,10700.000,10700.000,12000.000,11900.000,12000.000,11900.000,10000.000,10000.000,10000.000,10000.000,21400.000,21400.000,21300.000,21500.000,17400.000,17300.000,17300.000,17400.000,18100.000
AssetRetirementObligationPeriodIncreaseDecrease,,,,0.000,0.000,,0.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,129300.000,,,,26900.000,,,,-353800.000,,,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,,-34700.000,,,,-500.000
ComprehensiveIncomeNetOfTax,,,-725900.000,-1177600.000,-1567400.000,-50731100.000,-411800.000,1244700.000,326600.000,-204000.000,702900.000,731100.000,-51000.000,127500.000,-15600.000,-382100.000,-15751300.000,-117100.000,-9900.000,-126600.000,15900.000,79900.000,
CostsAndExpenses,,,3228800.000,2404400.000,2731200.000,51645600.000,1493600.000,1478900.000,1491600.000,1696300.000,1169700.000,1208200.000,1002700.000,1289100.000,903200.000,870400.000,16045000.000,608000.000,478300.000,376900.000,322800.000,400700.000,384500.000
DepletionOfOilAndGasProperties,2644600.000,2180900.000,2278000.000,1862800.000,1704300.000,1939500.000,712400.000,689700.000,669300.000,563000.000,507000.000,519300.000,483100.000,450000.000,398600.000,402400.000,384100.000,131400.000,120100.000,110300.000,93800.000,120400.000,103700.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,32600.000,49600.000,133100.000,89600.000,60600.000,-62400.000,2400.000,900.000,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,,,,,,,,161700.000,10400.000,74700.000,-38700.000,,,,,
DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,,,2569100.000,,,,1090300.000,,,,,,,,,,,,,,,,
GainLossOnFairValueHedgeIneffectivenessNet,,,,,,,-643300.000,0.000,0.000,643300.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,
GainLossOnSaleOfDerivatives,,,,,,,,,,,,,,,146500.000,,,,-36500.000,,,,
GeneralAndAdministrativeExpense,30300.000,31100.000,37200.000,27200.000,33000.000,24500.000,35200.000,29800.000,34200.000,27700.000,28100.000,21000.000,26200.000,28800.000,26700.000,26800.000,27700.000,25000.000,23400.000,23900.000,23300.000,22300.000,23200.000
GrossProfit,,,1996400.000,,,,1015500.000,,,,1403100.000,,,,512400.000,,,,90400.000,,,,486000.000
