,2011-06-30,2011-12-31,2012-03-31
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,3300.000,
AllocatedShareBasedCompensationExpense,48000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-19310.000,
CostOfGoodsAndServicesSold,,11000.000,
DepreciationAndAmortization,1020.000,1020.000,1020.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000
GeneralAndAdministrativeExpense,83907.000,74262.000,66208.000
GrossProfit,,-10903.000,
IncreaseDecreaseInAccountsPayable,,12268.000,
IncreaseDecreaseInAccruedLiabilities,,14936.000,
IncreaseDecreaseInOtherCurrentAssets,,-19400.000,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,1148626.000,241096.000,550000.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,1055201959.000,1290801695.000,1330146427.000
InterestExpense,21506.000,26114.000,26497.000
NetCashProvidedByUsedInFinancingActivities,,67473.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,67473.000,
NetCashProvidedByUsedInOperatingActivities,,-86783.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-86783.000,
NetIncomeLoss,-156933.000,-148885.000,-127429.000
NonoperatingIncomeExpense,-21506.000,-26114.000,-26497.000
OperatingExpenses,135427.000,111868.000,100932.000
OperatingIncomeLoss,-135427.000,-122771.000,-100932.000
PaidInKindInterest,,11178.000,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,50500.000,
ProceedsFromRelatedPartyDebt,,16973.000,
Revenues,,97.000,
SalesRevenueNet,,97.000,
SellingAndMarketingExpense,2500.000,36586.000,33704.000
ShareBasedCompensation,,3300.000,
StockIssued1,,11178.000,
WeightedAverageNumberOfSharesOutstandingBasic,56248536.000,,
