,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,12701000.000,6764000.000,9350000.000,14419000.000,15626000.000,14662000.000,12251000.000,11511000.000,11330000.000,9904000.000,9895000.000,10040000.000,10269000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2464000.000,4039000.000,,4748000.000,6944000.000,6887000.000,-13840000.000,5633000.000,4798000.000,3644000.000,-3657000.000,10088000.000
CommonStockDividendsShares,,,,,32260105.000,,,,,,,,
ComprehensiveIncomeNetOfTax,-60018000.000,-58195000.000,-54592000.000,-64406000.000,-42361000.000,-47610000.000,-47295000.000,-44941000.000,-41954000.000,-47170000.000,-34104000.000,-67624000.000,-65338000.000
CostOfGoodsSold,188000.000,279000.000,369000.000,3222000.000,371000.000,505000.000,581000.000,3200000.000,778000.000,638000.000,332000.000,1146000.000,565000.000
DepreciationDepletionAndAmortization,732000.000,,,,586000.000,,,,699000.000,,,,1083000.000
EarningsPerShareBasicAndDiluted,,-1.830,-1.720,,-1.290,-1.420,-1.400,-1.230,-1.100,-1.060,-0.730,-1.370,-1.270
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,92000.000,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,391000.000,,,,0.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,391000.000,,,,0.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-56492000.000,-49394000.000,,-37526000.000,-45089000.000,-42991000.000,-55662000.000,-41456000.000,-47189000.000,-33150000.000,-58764000.000,-59936000.000
IncomeTaxExpenseBenefit,0.000,1723000.000,5101000.000,-460000.000,4948000.000,2514000.000,4323000.000,-10834000.000,694000.000,36000.000,812000.000,8568000.000,5383000.000
IncomeTaxesPaid,,,,,,,,,9494000.000,,,,
IncomeTaxesPaidNet,,,,,,,,,,,,,0.000
IncreaseDecreaseInAccountsPayable,-1094000.000,,,,-5431000.000,,,,-9450000.000,,,,2004000.000
IncreaseDecreaseInAccountsReceivable,-196000.000,,,,276000.000,,,,-395000.000,,,,587000.000
IncreaseDecreaseInAccruedLiabilities,4563000.000,,,,-6184000.000,,,,5718000.000,,,,-3214000.000
IncreaseDecreaseInDeferredCharges,-117000.000,,,,106000.000,,,,149000.000,,,,292000.000
IncreaseDecreaseInDeferredRevenue,-412000.000,,,,212000.000,,,,1141000.000,,,,17000.000
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,,,,,,,,,,,26000.000
IncreaseDecreaseInInventories,617000.000,,,,41000.000,,,,-134000.000,,,,-140000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,321000.000,,,,590000.000,,,,5354000.000
IncreaseDecreaseInOtherOperatingAssets,,,,,180000.000,,,,-255000.000,,,,-266000.000
IncreaseDecreaseInOtherReceivables,-844000.000,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1811000.000,,,,674000.000,,,,,,,,
IncreaseDecreaseInPrepaidExpensesOther,,,,,,,,,5050000.000,,,,1211000.000
IncreaseDecreaseInPrepaidTaxes,,,,,,,,,-12522000.000,,,,0.000
InterestExpense,,,,,,,,,,,,,2137000.000
InterestPaid,,,,,,,,,,,,,0.000
InventoryWriteDown,,,,,79000.000,,,,10000.000,,,,0.000
InvestmentIncomeAmortizationOfPremium,,,,,239000.000,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,0.000,,,,11684000.000,,,,16096000.000,,,,-174764000.000
NetCashProvidedByUsedInFinancingActivities,46419000.000,,,,26044000.000,,,,26020000.000,,,,-1216000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,46419000.000,,,,26044000.000,,,,26020000.000,,,,-1216000.000
NetCashProvidedByUsedInInvestingActivities,-1620000.000,,,,42154000.000,,,,16385000.000,,,,-123522000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1620000.000,,,,42154000.000,,,,16385000.000,,,,-123522000.000
NetCashProvidedByUsedInOperatingActivities,-44799000.000,,,,-56514000.000,,,,-26309000.000,,,,-50026000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-44799000.000,,,,-56514000.000,,,,-26309000.000,,,,-50026000.000
