,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-17144061.000,,,,-22082000.000,,,,-18958000.000,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,3780000.000,,,,786000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2324980.000,,,,3139000.000,,,,3464000.000,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,20232759.000,,,,,,,,,,
AllocatedShareBasedCompensationExpense,2324980.000,4227472.000,3751365.000,4146947.000,3139000.000,4075000.000,4128000.000,,,,
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,-150000.000,-150000.000,-150000.000,1050000.000,150000.000,-150000.000,-150000.000,-450000.000,-150000.000,-150000.000,0.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,0.000,0.000,0.000,,,,
AmortizationOfAboveAndBelowMarketLeases,154756.000,,,,405000.000,,,,-27000.000,,
AmortizationOfDebtDiscountPremium,-142440.000,,,,-192000.000,,,,-216000.000,,
AmortizationOfDeferredCharges,2448149.000,2408711.000,3293056.000,2087800.000,3812000.000,3911000.000,3633000.000,3675000.000,3693000.000,3038000.000,3433000.000
AmortizationOfFinancingCosts,1349475.000,,,,1593000.000,,,,2688000.000,,
BusinessCombinationAcquisitionRelatedCosts,,,,,600000.000,454000.000,470000.000,459000.000,0.000,208000.000,423000.000
BusinessCombinationConsiderationTransferred1,,,,,103262000.000,,,,0.000,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,32195910.000,46661374.000,18613189.000,18172184.000,36465000.000,30082000.000,18790000.000,24252000.000,22939000.000,31413000.000,41022000.000
CostsAndExpenses,38574947.000,45257987.000,42207429.000,48045324.000,43379000.000,44180000.000,42260000.000,38347000.000,35162000.000,37405000.000,40615000.000
CurrentFederalTaxExpenseBenefit,5366975.000,10452799.000,7199532.000,589508.000,856000.000,6193000.000,-2190000.000,4161000.000,,,
CurrentIncomeTaxExpenseBenefit,7172487.000,13410091.000,9205908.000,3990811.000,1059000.000,7977000.000,-3347000.000,5968000.000,1100000.000,2400000.000,8300000.000
CurrentStateAndLocalTaxExpenseBenefit,1805512.000,2957292.000,2006376.000,3401303.000,203000.000,1784000.000,-1157000.000,1807000.000,,,
DeferredCompensationArrangementWithIndividualCompensationExpense,,17950000.000,11800000.000,,6400000.000,11700000.000,9100000.000,7200000.000,4700000.000,4700000.000,8300000.000
DeferredFederalIncomeTaxExpenseBenefit,-1521455.000,-4353718.000,923679.000,594586.000,1653000.000,-2360000.000,-670000.000,3624000.000,,,
DeferredIncomeTaxExpenseBenefit,-1883270.000,-5211467.000,1128945.000,-1208729.000,2045000.000,-2800000.000,-834000.000,4489000.000,-2000000.000,-4700000.000,400000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-361815.000,-857749.000,205266.000,-1803315.000,392000.000,-440000.000,-164000.000,865000.000,,,
Depreciation,4842086.000,4472197.000,3399208.000,5320651.000,5906000.000,5997000.000,5900000.000,6119000.000,6104000.000,6164000.000,6272000.000
DepreciationAndAmortization,7290235.000,6880908.000,6692264.000,7408451.000,9718000.000,9908000.000,9533000.000,9794000.000,9797000.000,9202000.000,9705000.000
DepreciationDepletionAndAmortization,7427258.000,7017736.000,6829090.000,7173353.000,9723000.000,9954000.000,9561000.000,9823000.000,9802000.000,9254000.000,9733000.000
DerivativeGainLossOnDerivativeNet,-15778932.000,-18996419.000,-12836583.000,-32814596.000,-27744000.000,10042000.000,-28484000.000,-2933000.000,-41232000.000,-10617000.000,-8027000.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,368983.000,,,,0.000,,,,,,
Dividends,,,,,12492000.000,,,,17507000.000,,
DividendsStock,,,,,,,,,64100000.000,,
EarningsPerShareBasic,0.260,0.260,0.300,,0.180,0.680,0.060,0.510,-0.090,0.050,0.440
EarningsPerShareDiluted,0.240,0.220,0.280,,0.150,0.670,0.060,0.540,-0.090,0.050,0.440
EffectiveIncomeTaxRateContinuingOperations,0.223,0.214,0.217,-0.440,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,-0.700,,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.046,0.038,0.037,-0.083,,,,,,,
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,0.173,0.173,0.170,-0.362,,,,,,,
EquityMethodInvestmentDividendsOrDistributions,799690.000,,,,281000.000,,,,0.000,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,4521565.000,4906621.000,1973836.000,-2206957.000,1911000.000,1192000.000,-423000.000,357000.000,-179000.000,481000.000,433000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,7112612.000,6869366.000,5700364.000,6376466.000,5675000.000,4788000.000,4203000.000,4220000.000,4237000.000,3977000.000,4463000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,12693000.000,,,,11000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,,18970000.000,,,,34459000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,,,,,241286000.000,,,,227758000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,,,,,370337000.000,,,,15477000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,,,46891000.000,,,,36136000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,,,,,0.000,,,,0.000,,
FeesAndCommissions,2308872.000,2191847.000,2715223.000,4487849.000,3541000.000,3833000.000,3483000.000,4348000.000,2975000.000,6181000.000,8101000.000
GainLossOnDerivativeInstrumentsNetPretax,-26286666.000,-25273324.000,1125186.000,-44362951.000,-39139000.000,26787000.000,-42242000.000,15657000.000,-50862000.000,-24642000.000,9356000.000
GainLossOnSaleOfProperties,6692907.000,9060194.000,8471437.000,5535577.000,7662000.000,7278000.000,6406000.000,19040000.000,6095000.000,4873000.000,4649000.000
GainLossOnSaleOfSecuritiesNet,1808815.000,5376206.000,14074245.000,5718002.000,12150000.000,11017000.000,513000.000,327000.000,-573000.000,2971000.000,7126000.000
GainLossOnSalesOfLoansNet,41302665.000,45418742.000,20413788.000,38139408.000,30027000.000,14524000.000,15165000.000,11350000.000,7830000.000,2795000.000,19640000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,5382000.000,0.000,0.000
IncomeLossAttributableToParent,12628031.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,23690039.000,38441317.000,47511188.000,14588483.000,21067000.000,73874000.000,-1383000.000,67133000.000,-12317000.000,1644000.000,58319000.000
IncomeLossFromEquityMethodInvestments,348175.000,987385.000,326465.000,328092.000,441000.000,164000.000,-25000.000,-209000.000,794000.000,-168000.000,-141000.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,18400822.000,30242693.000,37176335.000,11806401.000,17963000.000,68697000.000,2798000.000,56676000.000,-11444000.000,3945000.000,49598000.000
IncomeTaxExpenseBenefit,5289217.000,8198624.000,10334853.000,2782082.000,3104000.000,5177000.000,-4181000.000,10457000.000,-873000.000,-2301000.000,8721000.000
IncomeTaxesPaid,1094686.000,,,,17202000.000,,,,9807000.000,,
IncreaseDecreaseCashCollateralFromCounterparties,3999088.000,,,,-6593000.000,,,,-5356000.000,,
