,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,16026498.000,,,,17091930.000,,,,18842392.000,,,,20787838.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-7714.000,310.000,11156.000,19483.000,19599.000,21475.000,24490.000,2386.000,-40064.000,-25540.000,-39218.000,-34489.000,-17342.000,-26210.000,-50413.000,-4320.000,-271.000,3204.000,-8181.000
AdditionalPaidInCapital,,,,,,56849475.000,57298438.000,57639834.000,57523732.000,58402572.000,58503940.000,58590889.000,62409549.000,62739343.000,63145700.000,63272033.000,61826174.000,61871570.000,62264697.000
AdditionalPaidInCapitalCommonStock,57291042.000,57608062.000,57264781.000,57766834.000,57176645.000,,,,,,,,,,,,,,
AdvancePaymentsByBorrowersForTaxesAndInsurance,2976072.000,4945918.000,2286593.000,2775379.000,3800766.000,5589385.000,2096032.000,2698626.000,3551004.000,3864859.000,1488034.000,1819370.000,2887947.000,4174043.000,1961443.000,2783996.000,3818359.000,4936967.000,3025481.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,1000000.000,625000.000,491000.000,596000.000,1200000.000,1300000.000,1100000.000,1200000.000,785000.000,797000.000,868000.000,884000.000,670000.000,550000.000,591000.000
Assets,1331594863.000,1309208636.000,1332080814.000,1317287396.000,1345691126.000,1347517426.000,1382295478.000,1350635308.000,1348402216.000,1275944420.000,1293704283.000,1337492053.000,1374163621.000,1380096645.000,1426455955.000,1383450404.000,1560885878.000,1521694346.000,1645735729.000
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,,,,,,,0.001,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,21153489.000,34283345.000,35487344.000,38958027.000,38680121.000,10120608.000,3112050.000,13121881.000,8223440.000,8198814.000,5347689.000,5321662.000,5296180.000
AvailableForSaleSecurities,3983957.000,2751871.000,1529364.000,584081.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,5169.000,2385.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,15581.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,0.000,0.000,0.000,0.000,0.000,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,,,,1574683.000,,,,78089.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,,,1550201.000,,,,81940.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,,,11890447.000,,,,12943684.000,,,,5232755.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,,11873712.000,,,,12897558.000,,,,5237922.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,,,,120443.000,,,,100108.000,,,,88907.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,,,,120443.000,,,,100108.000,,,,88909.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,,25372454.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,,25372477.000,,,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,14648481.000,14457072.000,10949634.000,10931777.000,,,21192988.000,34287192.000,35422725.000,38916833.000,38616866.000,10064981.000,3084079.000,13079606.000,8142129.000,8191847.000,5347252.000,5326831.000,5282984.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,,384.000,12481.000,74015.000,55302.000,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,,39883.000,16328.000,9396.000,14108.000,,,,,,,,,
BadDebtReserveForTaxPurposesOfQualifiedLender,,,,,,,,,,,,,,4100000.000,,,,4100000.000,
