,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,13453000000.000,14222000000.000,14489000000.000,14750000000.000,12375000000.000,12900000000.000,12554000000.000,13350000000.000,11660000000.000,12313000000.000,13293000000.000,14019000000.000,12640000000.000,13521000000.000,15141000000.000,15903000000.000,14873000000.000,14923000000.000,15549000000.000,15956000000.000,9041000000.000,9099000000.000,10402000000.000,11103000000.000,10951000000.000,11079000000.000
AccountsReceivableGrossCurrent,17056000000.000,19054000000.000,18561000000.000,18694000000.000,16348000000.000,17064000000.000,16136000000.000,16871000000.000,14676000000.000,15013000000.000,14703000000.000,16208000000.000,13760000000.000,14541000000.000,14451000000.000,14064000000.000,12513000000.000,12545000000.000,12953000000.000,13552000000.000,4197000000.000,3967000000.000,4092000000.000,4221000000.000,3578000000.000,3857000000.000
AccountsReceivableNetCurrent,16552000000.000,18621000000.000,18121000000.000,18224000000.000,15892000000.000,16609000000.000,15686000000.000,16407000000.000,14236000000.000,14606000000.000,14336000000.000,15876000000.000,13492000000.000,14288000000.000,14198000000.000,13832000000.000,12295000000.000,12320000000.000,12753000000.000,13363000000.000,4114000000.000,3884000000.000,4008000000.000,4114000000.000,3478000000.000,3771000000.000
AccruedMarketingCostsCurrent,,,,3317000000.000,,,,2900000000.000,,,,2823000000.000,,,,2986000000.000,,,,3089000000.000,2018000000.000,2094000000.000,2177000000.000,2312000000.000,2213000000.000,2192000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,12124000000.000,12661000000.000,13111000000.000,13170000000.000,13794000000.000,13842000000.000,14220000000.000,13929000000.000,14169000000.000,14442000000.000,14624000000.000,14670000000.000,14907000000.000,15211000000.000,15299000000.000,14912000000.000,14537000000.000,14891000000.000,15450000000.000,15385000000.000,4290000000.000,4360000000.000,4405000000.000,4348000000.000,4337000000.000,4202000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,30000000.000,30000000.000,35000000.000,37000000.000,-20000000.000,23000000.000,29000000.000,87000000.000,57000000.000,71000000.000,60000000.000,76000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-154000000.000,-426000000.000,-155000000.000,-41000000.000,153000000.000,33000000.000,140000000.000,-99000000.000,-264000000.000,-166000000.000,-89000000.000,-188000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,3194000000.000,2897000000.000,2858000000.000,3109000000.000,3022000000.000,2975000000.000,2954000000.000,5090000000.000,5000000000.000,4934000000.000,4812000000.000,3084000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-380000000.000,-299000000.000,-296000000.000,-385000000.000,-618000000.000,-147000000.000,-491000000.000,-457000000.000,-465000000.000,-493000000.000,-592000000.000,-582000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3698000000.000,-3592000000.000,-3274000000.000,-3498000000.000,-3507000000.000,-3066000000.000,-3276000000.000,-5559000000.000,-5672000000.000,-5522000000.000,-5433000000.000,-3778000000.000,-3667000000.000,-3829000000.000,-3610000000.000,-5881000000.000,-5675000000.000,-6002000000.000,-5848000000.000,-6302000000.000,-1122000000.000,-4504000000.000,-947000000.000,-1438000000.000,-1669000000.000,-1714000000.000
