,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,428018.000,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,,82314.000,,6889559.000,8905372.000,8260861.000,10471121.000,10857832.000,10767036.000,6937997.000,8563000.000,13924000.000,12515000.000,13467000.000,15937000.000,15244000.000,15144000.000,16298000.000
AccountsPayableRelatedPartiesCurrent,114290.000,11505.000,75000.000,105641.000,416670.000,257941.000,429119.000,80328.000,181858.000,50241.000,,1279533.000,86000.000,531000.000,635000.000,574000.000,1605000.000,1571000.000,1799000.000,1936000.000
AccountsPayableTradeCurrent,,92597.000,,,,,,,,,,,,,,,,,,
AccountsReceivableRelatedParties,,,,,,,,,,,,,1000000.000,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,3842000.000,3144000.000,,,,
AccruedLiabilitiesCurrent,182376.000,27229.000,0.000,101562.000,,,,,,,,,,,8316000.000,8967000.000,7303000.000,9033000.000,8397000.000,8562000.000
AccruedSalesCommissionCurrent,,,,,,,,,3740846.000,4377207.000,4485547.000,4762585.000,3319000.000,3907000.000,4056000.000,4465000.000,3033000.000,3794000.000,4314000.000,4660000.000
AccumulatedAmortizationOfOtherDeferredCosts,6250.000,9375.000,12500.000,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,292849.000,808752.000,1198200.000,1722379.000,2151625.000,2667729.000,1487214.000,1686000.000,2153000.000,2432000.000,2829000.000,2264000.000,2572000.000,2849000.000,2745000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,223825.000,-767569.000,-308234.000,-80481.000,-122004.000,321000.000,637000.000,174000.000,105000.000,-586000.000,-539000.000,-2056000.000,-3661000.000
AdditionalPaidInCapitalCommonStock,1530703.000,4149838.000,4938143.000,35468712.000,2691942.000,2691942.000,9255497.000,10564260.000,14362493.000,14832524.000,15052359.000,15230712.000,37097000.000,55452000.000,55468000.000,56293000.000,58837000.000,58905000.000,59166000.000,60102000.000
AllowanceForDoubtfulAccountsReceivable,,,,,8500.000,,,,132976.000,,,,170295.000,128985.000,,,1028000.000,972000.000,2700000.000,2400000.000
Assets,444970.000,2674714.000,338058.000,977869.000,19155534.000,68051812.000,66975797.000,65489642.000,69822848.000,65687413.000,61148470.000,65962239.000,57307000.000,83261000.000,79792000.000,77722000.000,82504000.000,75776000.000,69447000.000,66761000.000
AssetsCurrent,199220.000,2432089.000,98558.000,153630.000,19154020.000,39526038.000,38966889.000,41076848.000,38170208.000,34792428.000,30769384.000,28302090.000,21288000.000,42554000.000,40031000.000,37527000.000,39718000.000,37256000.000,32024000.000,31000000.000
AssetsHeldForSaleCurrent,,,,,,,,3933373.000,,,,,,,,,,,,
