,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilitiesCurrent,9925000.000,8872000.000,10258000.000,11478000.000,6539000.000,7009000.000,8204000.000,7425000.000,,,9797000.000,,,,11441000.000,,,,15551000.000,,,,16604000.000,
AccountsPayableCurrent,9032000.000,8158000.000,4742000.000,4250000.000,4061000.000,2897000.000,2988000.000,3011000.000,2605000.000,3413000.000,1717000.000,3926000.000,5379000.000,5845000.000,5608000.000,6924000.000,5818000.000,6097000.000,4749000.000,4734000.000,5395000.000,8311000.000,8359000.000,8221000.000
AccountsReceivableNetCurrent,5437000.000,4434000.000,4557000.000,1505000.000,3371000.000,532000.000,2822000.000,2009000.000,4104000.000,3814000.000,2746000.000,3383000.000,4255000.000,2370000.000,3406000.000,5287000.000,3950000.000,4164000.000,5245000.000,8009000.000,10427000.000,11761000.000,11421000.000,10441000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,814000.000,,,,3000.000,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,9225000.000,8726000.000,11441000.000,9438000.000,11316000.000,11342000.000,15551000.000,12201000.000,16329000.000,16482000.000,16604000.000,17246000.000
AccruedProfessionalFeesCurrent,,,,,359000.000,184000.000,1093000.000,,,,328000.000,,,,,,,,,,,,,
AccruedRentCurrent,,,,,890000.000,917000.000,941000.000,964000.000,,,1031000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,20761000.000,,,,26249000.000,,,,30457000.000,,,,33865000.000,,,,37029000.000,38140000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,181000.000,-4000.000,57000.000,135000.000,75000.000,66000.000,30000.000,11000.000,-2000.000,11000.000,14000.000,18000.000,42000.000,23000.000,9000.000,16000.000,12000.000,6000.000,-7000.000,41000.000,52000.000,23000.000,5000.000,-3000.000
AdditionalPaidInCapital,622542000.000,629365000.000,,,,,,,,,684413000.000,709636000.000,712237000.000,715439000.000,736339000.000,742027000.000,747330000.000,753048000.000,786636000.000,821169000.000,858946000.000,867078000.000,872114000.000,880505000.000
Assets,261220000.000,237961000.000,218316000.000,194738000.000,169930000.000,148208000.000,129683000.000,139774000.000,134277000.000,152800000.000,136185000.000,141040000.000,128241000.000,121642000.000,124523000.000,106421000.000,96770000.000,99777000.000,131107000.000,140175000.000,161371000.000,150635000.000,137884000.000,135508000.000
AssetsCurrent,244728000.000,220283000.000,199601000.000,176806000.000,152643000.000,132338000.000,115000000.000,126481000.000,122114000.000,141763000.000,126459000.000,132062000.000,119898000.000,114137000.000,117760000.000,99522000.000,90189000.000,86207000.000,110541000.000,119053000.000,138055000.000,122467000.000,109011000.000,88340000.000
AssetsFairValueDisclosure,,,,,137108000.000,119402000.000,100580000.000,112305000.000,106968000.000,126936000.000,112528000.000,118736000.000,105034000.000,99312000.000,101348000.000,79149000.000,72674000.000,58909000.000,86770000.000,,,,76478000.000,60550000.000
AvailableForSaleSecurities,,,,,,,,,106968000.000,126936000.000,112528000.000,118736000.000,105034000.000,99312000.000,101348000.000,79149000.000,72674000.000,58909000.000,82270000.000,91531000.000,102470000.000,87333000.000,71978000.000,56050000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,33623000.000,32556000.000,100550000.000,112295000.000,106970000.000,126925000.000,112514000.000,118718000.000,104992000.000,99289000.000,101339000.000,79133000.000,72662000.000,58903000.000,82277000.000,91490000.000,102418000.000,87310000.000,71973000.000,56053000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,,6835000.000,23272000.000,26904000.000,12795000.000,13412000.000,1283000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,87778000.000,,,74530000.000,76293000.000,71947000.000,80536000.000,69387000.000,78113000.000,69350000.000,53792000.000,43650000.000,60236000.000,79500000.000,80026000.000,76483000.000,57462000.000,28867000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,88733000.000,,86931000.000,81365000.000,99565000.000,98851000.000,93331000.000,82799000.000,79396000.000,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,33623000.000,32558000.000,100580000.000,112305000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,1000.000,,,3000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,1000.000,2000.000,30000.000,13000.000,,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,173000.000,,,,210000.000,,,,252000.000,,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,,,,,2613000.000,,,,2403000.000,,,,2151000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,1944000.000,,,,1316000.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,629000.000,,,,648000.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,667000.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,648000.000,,,,668000.000,,,,668000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,1309000.000,,,,854000.000,,,,416000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,,,,635000.000,,,,462000.000,,,,252000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,2786000.000,,,,2613000.000,,,,2403000.000,,,,,,,,,
