,2011-07-30,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-11-01,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,-1000000.000,-500000.000,400000.000,100000.000,600000.000,,-200000.000,200000.000,-600000.000,100000.000,,,,,,,
AllocatedShareBasedCompensationExpense,,,,-1000000.000,,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,-513000.000,,,,-559000.000,,-608000.000,,,,-662000.000,,,,-721000.000
AmortizationOfFinancingCosts,,,3106000.000,,,2099000.000,,,,2022000.000,,2036000.000,,,,2102000.000,,,,2187000.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,142271000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-4670000.000,,,75856000.000,,,,-33961000.000,,-6944000.000,,,,30017000.000,,,,-30055000.000
ComprehensiveIncomeNetOfTax,-15268000.000,-4421000.000,-17310000.000,-20493000.000,-3435000.000,-33810000.000,-20503000.000,-21706000.000,6330000.000,-31727000.000,-42035000.000,-34954000.000,-22932000.000,-36773000.000,-153317000.000,-25703000.000,-40802000.000,144740000.000,-26978000.000,-4833000.000
DepreciationAndAmortization,16352000.000,17129000.000,16715000.000,15475000.000,16042000.000,15625000.000,16153000.000,18378000.000,23815000.000,23464000.000,16105000.000,14554000.000,15634000.000,15464000.000,14952000.000,14060000.000,13796000.000,14061000.000,13591000.000,11203000.000
DerivativeInstrumentsGainRecognizedInOtherComprehensiveIncomeEffectivePortion,,,,,,,,,,,,,,,,,,,,5700000.000
DerivativeNetHedgeIneffectivenessGainLoss,,,,0.000,0.000,,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,437000.000,,,151000.000,,,,-386000.000,,481000.000,,,,4355000.000,,,,-694000.000
EffectiveIncomeTaxRateContinuingOperations,,,,-0.721,-0.471,0.026,-0.249,-0.127,0.192,-0.003,-0.099,-0.001,-0.154,-0.049,0.195,0.033,-0.038,-0.005,-0.032,0.547
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.350,0.350,0.350,0.350,0.350,-0.700,0.350,0.350,0.350,0.350,0.350,-0.700,0.350,0.350,0.350,-0.700,0.350
GainLossOnRepurchaseOfDebtInstrument,,,,0.000,,1674.000,,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,-23000.000,,,-20000.000,,,,-109000.000,,-156000.000,,,,-102000.000,,,,-118000.000
GainsLossesOnExtinguishmentOfDebt,233000.000,3986000.000,-4602000.000,,-5105000.000,-1674000.000,-3121000.000,,,,,,,,,,,317323000.000,,
GoodwillImpairmentLoss,,,,,,,,,,,,,,,,,,130000000.000,,
GrossProfit,183165000.000,183495000.000,166614000.000,181751000.000,183805000.000,175440000.000,185730000.000,174491000.000,223885000.000,166273000.000,167227000.000,147143000.000,168511000.000,152953000.000,200186000.000,141294000.000,146489000.000,145208000.000,195497000.000,147833000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,,,,,,,,3271000.000,,
IncomeLossFromContinuingOperations,,,,-7273000.000,-13730000.000,-26584000.000,-20672000.000,-25466000.000,7415000.000,-38137000.000,-26822000.000,-35418000.000,-18869000.000,-35939000.000,-146209000.000,-38758000.000,-32077000.000,150578000.000,-25844000.000,-6758000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-6743000.000,5091000.000,,,,,,,,,,,,-34264000.000,,-40085000.000,-30889000.000,149829000.000,-27107000.000,-14904000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-20791000.000,-4225000.000,-9332000.000,-27304000.000,-16554000.000,-22593000.000,10067000.000,-38004000.000,-24407000.000,-35396000.000,-16350000.000,,,,,,,
IncomeTaxExpenseBenefit,3400000.000,3193000.000,-870000.000,3048000.000,4398000.000,-720000.000,4118000.000,2873000.000,2652000.000,133000.000,2415000.000,22000.000,2519000.000,1675000.000,-2158000.000,-1327000.000,1188000.000,-749000.000,-1263000.000,-8146000.000
IncomeTaxesPaidNet,,,3601000.000,,,4819000.000,,,,3253000.000,,1287000.000,,,,1132000.000,,,,1642000.000
IncreaseDecreaseInAccountsPayableTrade,,,10266000.000,,,-7536000.000,,,,-5019000.000,,10891000.000,,,,1134000.000,,,,-1069000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-2048000.000,,,-3327000.000,,,,-728000.000,,-1247000.000,,,,-1009000.000,,,,-962000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,-6609000.000,,,-6215000.000,,,,-5400000.000,,-7900000.000,,,,-15153000.000,,,,-10834000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,2142000.000,,,2557000.000,,,,670000.000,,-613000.000,,,,355000.000,,,,7597000.000
IncreaseDecreaseInInterestPayableNet,,,14819000.000,,,-16337000.000,,,,-24788000.000,,-25571000.000,,,,-25322000.000,,,,-29263000.000
IncreaseDecreaseInInventories,,,7501000.000,,,3493000.000,,,,-5931000.000,,10331000.000,,,,7187000.000,,,,9694000.000
IncreaseDecreaseInOtherDeferredLiability,,,289000.000,,,22000.000,,,,1042000.000,,-334000.000,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,2977000.000,,,49000.000,,,,4022000.000,,522000.000,,,,1478000.000,,,,1434000.000
IncreaseDecreaseInPrepaidExpense,,,1352000.000,,,1950000.000,,,,2474000.000,,15010000.000,,,,14220000.000,,,,1371000.000
