,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,4252000000.000,4384000000.000,4214000000.000,4667000000.000,5054000000.000,5166000000.000,4943000000.000,5387000000.000,6180000000.000,4846000000.000,4877000000.000,5478000000.000,5452000000.000,4931000000.000,4441000000.000,6252000000.000,6018000000.000,5872000000.000,8155000000.000,9013000000.000
AccountsPayableCurrentAndNoncurrent,1015000000.000,1379000000.000,1351000000.000,1383000000.000,1349000000.000,1352000000.000,1359000000.000,1353000000.000,1435000000.000,1431000000.000,1596000000.000,1387000000.000,1427000000.000,1549000000.000,1536000000.000,1416000000.000,1813000000.000,1763000000.000,1717000000.000,1765000000.000,1883000000.000
AccountsReceivableNet,1603000000.000,1865000000.000,1970000000.000,1841000000.000,2028000000.000,2017000000.000,1871000000.000,1750000000.000,1927000000.000,1918000000.000,1904000000.000,1691000000.000,1776000000.000,2027000000.000,1876000000.000,1685000000.000,1839000000.000,1796000000.000,1725000000.000,1609000000.000,1725000000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,,,,,,,,,,,48000000.000
AccruedLiabilitiesCurrentAndNoncurrent,1899000000.000,1554000000.000,1718000000.000,1496000000.000,1920000000.000,2237000000.000,2281000000.000,2196000000.000,2489000000.000,3218000000.000,1788000000.000,2235000000.000,2713000000.000,2576000000.000,2057000000.000,1828000000.000,2812000000.000,2578000000.000,2475000000.000,2998000000.000,3775000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1645000000.000,1782000000.000,1917000000.000,2012000000.000,2125000000.000,2263000000.000,3212000000.000,3360000000.000,3458000000.000,3537000000.000,3611000000.000,3677000000.000,3848000000.000,3996000000.000,4109000000.000,4329000000.000,4489000000.000,4705000000.000,3890000000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-66000000.000,-45000000.000,-34000000.000,-28000000.000,-31000000.000,-25000000.000,-26000000.000,-26000000.000,-24000000.000,-23000000.000,-26000000.000,-25000000.000,-27000000.000,-27000000.000,-25000000.000,-25000000.000,-24000000.000,-23000000.000,-22000000.000,-22000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,406000000.000,465000000.000,639000000.000,626000000.000,633000000.000,636000000.000,464000000.000,462000000.000,459000000.000,451000000.000,692000000.000,670000000.000,668000000.000,658000000.000,632000000.000,626000000.000,622000000.000,615000000.000,614000000.000,609000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-858000000.000,-836000000.000,-982000000.000,-1004000000.000,-1053000000.000,-1002000000.000,-805000000.000,-808000000.000,-800000000.000,-923000000.000,-1293000000.000,-1398000000.000,-1373000000.000,-1460000000.000,-1457000000.000,-1404000000.000,-1459000000.000,-1448000000.000,-1584000000.000,-1484000000.000
Assets,21077000000.000,24026000000.000,24344000000.000,24556000000.000,26261000000.000,29244000000.000,31781000000.000,31745000000.000,35186000000.000,38559000000.000,36198000000.000,35780000000.000,37241000000.000,37278000000.000,36452000000.000,36442000000.000,32282000000.000,32550000000.000,33085000000.000,33335000000.000,34189000000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,,9705000000.000,9602000000.000,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,1366000000.000,1350000000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,54000000.000,,,,54000000.000,,,,52000000.000,,,,85000000.000,,,,65000000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,2000000.000,,,,2000000.000,,,,2000000.000,,,,27000000.000,,,,10000000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,2000000.000,,,,2000000.000,,,,2000000.000,,,,3000000.000,,,,3000000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,2000000.000,,,,2000000.000,,,,2000000.000,,,,5000000.000,,,,4000000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,1000000.000,,,,3000000.000,,,,2000000.000,,,,5000000.000,,,,6000000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,2000000.000,,,,2000000.000,,,,3000000.000,,,,7000000.000,,,,7000000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,45000000.000,,,,43000000.000,,,,41000000.000,,,,38000000.000,,,,35000000.000,
CashAndCashEquivalentsAtCarryingValue,3467000000.000,3209000000.000,3140000000.000,3071000000.000,2437000000.000,3340000000.000,3274000000.000,3262000000.000,3342000000.000,3333000000.000,3080000000.000,2912000000.000,2868000000.000,2154000000.000,2041000000.000,2078000000.000,1876000000.000,1920000000.000,2002000000.000,1833000000.000,2018000000.000
CollateralAlreadyPostedAggregateFairValue,,,,148000000.000,40000000.000,,,255000000.000,,,,1248000000.000,,,,883000000.000,,,,,
