,2011-09-30,2012-03-31,2012-09-30,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,665000.000,727000.000,810767.000,881950.000
AccountsPayableCurrent,1201331.000,1112833.000,1738258.000,2419461.000,2217148.000,1677456.000,1608477.000,2307462.000,2149333.000,2151564.000,2209179.000,2200837.000
AccountsPayableCurrentAndNoncurrent,,,,,,,15969.000,12969.000,10969.000,,,
AccountsReceivableGrossCurrent,,,,,,359434.000,227581.000,125969.000,137411.000,85462.000,49236.000,11037.000
AccountsReceivableNetCurrent,696341.000,802520.000,531096.000,87226.000,176741.000,195762.000,186836.000,85224.000,82739.000,28600.000,16105.000,9162.000
AccruedLiabilitiesCurrent,304263.000,755459.000,452183.000,978055.000,1081838.000,829425.000,1087415.000,1235476.000,1448642.000,1696313.000,2112947.000,2281623.000
AccruedSalariesCurrentAndNoncurrent,,,,,,,,,75000.000,94662.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,-372782.000,544119.000,602797.000,676167.000,733406.000,793714.000,816068.000,868250.000,921650.000,1003874.000
AdditionalPaidInCapital,28258375.000,30525022.000,32380524.000,34289332.000,34289332.000,55104058.000,55104058.000,55104058.000,55217688.000,55299497.000,55463581.000,55461537.000
AdditionalPaidInCapitalCommonStock,,,,,,120219.000,120219.000,120219.000,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,0.000,0.000,,,,163672.000,40745.000,40745.000,54672.000,56862.000,33131.000,1875.000
Assets,9572792.000,6649542.000,5582327.000,4769689.000,4733551.000,4955427.000,5071944.000,5027717.000,4437898.000,4130552.000,3780764.000,3299392.000
AssetsCurrent,6388678.000,3483433.000,2413145.000,1694440.000,1722557.000,1926262.000,1971866.000,1479448.000,1251516.000,900012.000,636569.000,367879.000
AssetsNoncurrent,,,,,,,,,90581.000,,,
CapitalizedComputerSoftwareGross,,,,,,149311.000,301658.000,404860.000,377172.000,450985.000,265583.000,131517.000
CashAndCashEquivalentsAtCarryingValue,3583449.000,511345.000,224646.000,105055.000,120848.000,289311.000,368209.000,147557.000,372284.000,227167.000,119256.000,98363.000
CashFDICInsuredAmount,,,,,,,,,250000.000,250000.000,250000.000,250000.000
CashUninsuredAmount,,,,,,,,,109000.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,39464892.000,42948392.000,59981355.000,61319313.000,61319313.000,77694391.000,77694391.000,77694391.000,121398391.000,125676528.000,292637174.000,299937174.000
CommonStockSharesOutstanding,39464892.000,42948392.000,59981355.000,,,77694391.000,77694391.000,77694391.000,121398391.000,125676528.000,292637174.000,299937174.000
CommonStockValue,39465.000,42948.000,59980.000,61318.000,61318.000,77703.000,77703.000,77703.000,121407.000,125676.000,292637.000,299937.000
ConvertibleDebtCurrent,,,,300000.000,500000.000,,,,,,,
ConvertibleLongTermNotesPayable,,,,,,,,138500.000,,,,
ConvertibleNotesPayableCurrent,,,,300000.000,500000.000,,,,,,,
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,,,,2313774.000,2313774.000,,,,,,,
DebtInstrumentConvertibleConversionPrice1,,,0.250,,,,,,,,,
DebtInstrumentFaceAmount,,,,,215000.000,,500000.000,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,0.074,0.005,0.005,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,0.050,0.050,,,,,,,
DebtLongtermAndShorttermCombinedAmount,,,14939060.000,,,5698551.000,7341155.000,7479655.000,7576155.000,7546455.000,7434822.000,7429566.000
DeferredRevenueCurrent,1022890.000,1952311.000,2248560.000,1975931.000,1938501.000,2142835.000,2047279.000,1980775.000,2056515.000,2155714.000,2127339.000,2120151.000
DeferredTaxAssetsGross,,,,,,,,,8033143.000,,,
DeferredTaxAssetsNet,,,,,,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,8106367.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,,,,39500000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,84432.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,,,11208.000,,,
