,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AcquisitionCosts,,7484000.000,1130000.000,299000.000,24521000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2244000.000,,,,
AmortizationOfAcquiredIntangibleAssets,3300000.000,,,,
AmortizationOfFinancingCosts,1056000.000,615000.000,604000.000,1423000.000,-1595000.000
AmortizationOfIntangibleAssets,,16900000.000,32700000.000,23700000.000,24000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,4315000.000,2208000.000,1553000.000,1128000.000,
AssetImpairmentCharges,488000.000,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,0.420
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,0.410
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,,179625000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,174117000.000
BusinessAcquisitionsProFormaRevenue,,,,,732117000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,,9000000.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,68700000.000
CashAcquiredInExcessOfPaymentsToAcquireBusiness,,,,,63193000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,172034000.000,-175917000.000,-975000.000,2003000.000,33684000.000
CommonStockDividendsPerShareCashPaid,,,,,0.240
CommonStockDividendsPerShareDeclared,,,,,0.240
ComprehensiveIncomeNetOfTax,32821000.000,,,,
CostsAndExpenses,160691000.000,227336000.000,353357000.000,344124000.000,280766000.000
CostsOfRealEstateServicesAndLandSales,1420000.000,,,,
CurrentFederalTaxExpenseBenefit,0.000,0.000,0.000,0.000,
CurrentIncomeTaxExpenseBenefit,91000.000,-23000.000,-20000.000,0.000,
CurrentStateAndLocalTaxExpenseBenefit,91000.000,-23000.000,-20000.000,,
DeferredFederalIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,
DeferredIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,
DeferredStateAndLocalIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,
DefinedContributionPlanCostRecognized,722000.000,422000.000,592000.000,639000.000,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,,682000.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,,0.030
DepreciationDepletionAndAmortization,43559000.000,76277000.000,140018000.000,135416000.000,97948000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,54518000.000,90498000.000,155934000.000,156157000.000,96908000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,18407000.000,11489000.000,19358000.000,-551000.000,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,-1201000.000,3299000.000,1800000.000,-35000.000,19163000.000
DividendsCommonStockCash,-18748000.000,27192000.000,61555000.000,69196000.000,50548000.000
DividendsPreferredStock,12907000.000,10008000.000,2955000.000,0.000,0.000
DividendsPreferredStockCash,-12907000.000,10008000.000,2955000.000,,
EarningsPerShareBasic,,,,,0.310
EarningsPerShareBasicAndDiluted,0.320,0.760,0.220,0.580,
EarningsPerShareDiluted,,,,,0.310
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,-0.350,-0.350,-0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.570,-0.100,0.500,-0.370,-0.390
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.000,0.000,0.000,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.000,-0.040,-0.040,0.040,0.040
EquityMethodInvestmentDividendsOrDistributions,37379000.000,67101000.000,10296000.000,8760000.000,7764000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,52638000.000,72894000.000,25357000.000,23711000.000,27398000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,148338000.000,137107000.000,109326000.000,110689000.000,116855000.000
GainLossOnSaleOfPropertiesNetOfApplicableIncomeTaxes,4053000.000,61288000.000,12536000.000,80394000.000,77114000.000
GainsLossesOnExtinguishmentOfDebt,-94000.000,0.000,,,-5180000.000
HomeBuildingCosts,413000.000,,,,
HomeBuildingRevenue,694000.000,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,0.000,,,
ImpairmentOfRealEstate,14278000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-12507000.000,-16595000.000,8026000.000,37519000.000,-26735000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,30713000.000,112041000.000,31850000.000,126215000.000,60941000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.150,0.660,0.120,0.580,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,0.240
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,0.240
IncomeLossFromDiscontinuedOperationsNetOfTax,17206000.000,14788000.000,21158000.000,-586000.000,19163000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,19163000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.170,0.100,0.100,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,0.070
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,0.070
IncomeLossFromEquityMethodInvestments,39258000.000,67325000.000,11268000.000,8302000.000,10562000.000
IncomeTaxExpenseBenefit,91000.000,-23000.000,-20000.000,0.000,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-7055000.000,361000.000,-1644000.000,833000.000,-1282000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,4368000.000,1287000.000,1124000.000,-778000.000,1159000.000
IncomeTaxReconciliationOtherAdjustments,0.000,0.000,0.000,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,91000.000,147000.000,125000.000,-90000.000,132000.000
IncomeTaxesPaidNet,,,,2000.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,4761000.000,24833000.000,9021000.000,4471000.000,-20749000.000
IncreaseDecreaseInInventories,47000.000,,,,
IncreaseDecreaseInOtherOperatingAssets,851000.000,9619000.000,644000.000,10937000.000,-2156000.000
IncreaseDecreaseInRestrictedCash,-2077000.000,111000.000,1361000.000,-475000.000,-19230000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,8000.000,165000.000,244000.000,152000.000,178000.000
InterestCostsIncurred,25570000.000,22227000.000,31862000.000,34302000.000,31347000.000
InterestCostsIncurredCapitalized,1637000.000,518000.000,2752000.000,3579000.000,4697000.000
InterestExpense,23933000.000,21709000.000,29110000.000,30723000.000,26650000.000
InterestPaidNet,23142000.000,21216000.000,28840000.000,29337000.000,32215000.000
LandSales,2616000.000,,,,
MinorityInterestChangeInRedemptionValue,0.000,0.000,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,15286000.000,26040000.000,2575000.000,111000.000,292550000.000
NetCashProvidedByUsedInFinancingActivities,-165249000.000,952936000.000,318240000.000,-188140000.000,-538537000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-165249000.000,952936000.000,318240000.000,-188140000.000,-538537000.000
NetCashProvidedByUsedInInvestingActivities,241961000.000,-1266193000.000,-461615000.000,38482000.000,460939000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,241961000.000,-1266193000.000,-461615000.000,38482000.000,460939000.000
NetCashProvidedByUsedInOperatingActivities,95322000.000,137340000.000,142400000.000,151661000.000,111282000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,95322000.000,137340000.000,142400000.000,151661000.000,111282000.000
NetIncomeLoss,45728000.000,121761000.000,52004000.000,125518000.000,79109000.000
NetIncomeLossAttributableToNoncontrollingInterest,2191000.000,5068000.000,1004000.000,111000.000,995000.000
NetIncomeLossAttributableToNonredeemableNoncontrollingInterest,4193000.000,5000000.000,1004000.000,,
NetIncomeLossAttributableToRedeemableNoncontrollingInterest,-2002000.000,68000.000,0.000,,
NetIncomeLossAvailableToCommonStockholdersBasic,32821000.000,109097000.000,45519000.000,125518000.000,79109000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,79893000.000
NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,,,53008000.000,125629000.000,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,,,,1886815000.000
NoncashProjectAbandonmentCosts,0.000,0.000,,,
NoncontrollingInterestIncreaseFromBusinessCombination,,,,,292337000.000
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,,,4126000.000
NotesReduction,,,,,20170000.000
OperatingIncomeLoss,,,,241232000.000,260282000.000
OperatingLeasesRentExpenseNet,684000.000,1100000.000,1300000.000,2000000.000,2400000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,0.000,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,0.000,,,,
OtherGeneralAndAdministrativeExpense,23208000.000,21940000.000,19784000.000,17099000.000,25592000.000
OtherGeneralExpense,,,,1299000.000,
OtherNonoperatingExpense,4104000.000,3693000.000,3544000.000,1000000.000,5888000.000
OtherOperatingActivitiesCashFlowStatement,,,,,4526000.000
PaymentsForProceedsFromOtherInvestingActivities,-2504000.000,1655000.000,2839000.000,-118000.000,3241000.000
PaymentsForRepurchaseOfCommonStock,,,,47790000.000,13743000.000
PaymentsForRepurchaseOfEquity,,,,47800000.000,
PaymentsOfDividendsCommonStock,18748000.000,27192000.000,61555000.000,69196000.000,50548000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,12907000.000,10008000.000,2955000.000,0.000,0.000
PaymentsOfFinancingCosts,3419000.000,1693000.000,3995000.000,0.000,
PaymentsToAcquireEquityMethodInvestments,6619000.000,11922000.000,18342000.000,9985000.000,28531000.000
PaymentsToAcquireMarketableSecurities,,,,,21190000.000
PaymentsToMinorityShareholders,16143000.000,26040000.000,2575000.000,111000.000,286122000.000
PreferredStockDividendRatePercentage,,,0.075,,
ProceedsFromContributionsFromAffiliates,0.000,0.000,,,
ProceedsFromIncomeTaxRefunds,63000.000,90000.000,4000.000,,
ProceedsFromIssuanceOfCommonStock,0.000,826233000.000,321900000.000,,
ProceedsFromNotesPayable,113026000.000,304275000.000,85068000.000,0.000,870000000.000
ProceedsFromPaymentsForOtherFinancingActivities,,,,,-4195000.000
ProceedsFromPaymentsToMinorityShareholders,,,,,4126000.000
ProceedsFromSaleAndCollectionOfNotesReceivable,,1580000.000,1020000.000,,
ProceedsFromSaleOfRealEstateHeldforinvestment,273386000.000,178966000.000,244471000.000,225307000.000,622643000.000
ProceedsFromUnsecuredLinesOfCredit,417900000.000,365075000.000,764575000.000,355900000.000,716800000.000
ProfitLoss,47919000.000,126829000.000,53008000.000,125629000.000,80104000.000
RealEstateAccumulatedDepreciationDepreciationExpense,48607000.000,,,,
RealEstateAccumulatedDepreciationOtherAdditions,0.000,0.000,0.000,0.000,0.000
RealEstateAccumulatedDepreciationOtherDeductions,,,,,148523000.000
RealEstateAccumulatedDepreciationRealEstateSold,79822000.000,-57341000.000,-19432000.000,64188000.000,107320000.000
RealEstateAcquisitionsThroughForeclosures,,,,,0.000
RealEstateCostOfRealEstateSold,334552000.000,-240278000.000,-178981000.000,-180952000.000,602648000.000
RealEstateImprovements,49559000.000,86376000.000,109959000.000,139676000.000,208016000.000
RealEstateOtherAdditions,0.000,0.000,0.000,0.000,
RealEstateOtherDeductions,,,,,1230235000.000
RealEstateRevenueNet,125609000.000,194420000.000,343910000.000,373068000.000,249814000.000
RepaymentsOfLinesOfCredit,616150000.000,325000000.000,664450000.000,404100000.000,674800000.000
RepaymentsOfNotesPayable,28808000.000,77887000.000,22943000.000,22851000.000,907300000.000
Revenues,148278000.000,210741000.000,361383000.000,381643000.000,259211000.000
SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,,-56234000.000,-86824000.000,-99067000.000,112277000.000
SECScheduleIIIRealEstateWritedownOrReserveAmount,,,,,4526000.000
SalesRevenueNet,148278000.000,210741000.000,361383000.000,381643000.000,259211000.000
SeveranceCosts,1985000.000,,,,
SeveranceCosts1,,520000.000,185000.000,,
ShareBasedCompensation,2244000.000,,,72000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,1525000.000,1076000.000,661000.000,425000.000,721000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,18.160,21.980,28.180,26.130,27.240
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,1222000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,8.350
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,11.780
StockGrantedDuringPeriodValueSharebasedCompensation,540000.000,544000.000,653000.000,,504000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,6000.000,283000.000,206000.000,23000.000,2000.000
StockIssuedDuringPeriodValueAcquisitions,,,,,1950008000.000
StockIssuedDuringPeriodValueNewIssues,,826233000.000,321896000.000,,
StockIssuedDuringPeriodValueOther,,,,24000.000,
StockIssuedDuringPeriodValueRestrictedStockAwardGross,-207000.000,-1179000.000,-925000.000,,
StockIssuedDuringPeriodValueStockOptionsExercised,,-171000.000,-278000.000,,
StockRedeemedOrCalledDuringPeriodValue,,,,,0.000
StockRepurchasedDuringPeriodShares,,,,5200000.000,6800000.000
StockRepurchasedDuringPeriodValue,,,,-47790000.000,13743000.000
StockholdersEquityNoteSpinoffTransaction,,,,,-1141061000.000
StraightLineRent,3938000.000,11660000.000,30039000.000,26475000.000,25873000.000
TenantReimbursements,22200000.000,43900000.000,86000000.000,93300000.000,90200000.000
WeightedAverageNumberOfDilutedSharesOutstanding,104125000.000,144420000.000,204460000.000,215979000.000,256023000.000
WeightedAverageNumberOfSharesOutstandingBasic,104117000.000,144255000.000,204216000.000,215827000.000,253895000.000
