,2013-03-31,2013-06-30,2013-09-30
AdjustmentForAmortization,1535.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,500260.000,,
CostOfServicesLicensesAndServices,150000.000,,
EarningsPerShareBasicAndDiluted,0.000,-0.010,-0.010
IncreaseDecreaseInAccountsPayable,49973.000,,
IncreaseDecreaseInDueToRelatedParties,-8860.000,,
NetCashProvidedByUsedInFinancingActivities,514608.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,514608.000,,
NetCashProvidedByUsedInOperatingActivities,-14348.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-14348.000,,
NetIncomeLoss,-56996.000,-133822.000,-213851.000
OperatingExpenses,56996.000,133822.000,213851.000
ProfitLoss,-56996.000,-133822.000,-213851.000
RoyaltyExpense,2000000.000,,
SellingGeneralAndAdministrativeExpense,56996.000,133822.000,213851.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,18545569.000,19322644.000,19322644.000
