,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesFairValueDisclosure,201000.000,243000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,4714000.000,,,,8906000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1000.000,87000.000,-192000.000,47000.000,201000.000,130000.000,-652000.000,-697000.000
Assets,899415000.000,1012766000.000,1052622000.000,1268541000.000,1395304000.000,1669740000.000,1755261000.000,1932125000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,48803000.000,49557000.000,52123000.000,53632000.000,64496000.000,68126000.000,70104000.000,67732000.000
AvailableForSaleSecurities,50719000.000,51628000.000,53762000.000,55674000.000,66804000.000,70334000.000,71056000.000,68630000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,235000.000,277000.000,82000.000,172000.000,363000.000,307000.000,55000.000,36000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,232000.000,136000.000,394000.000,96000.000,36000.000,96000.000,1115000.000,1169000.000
AvailableForSaleSecuritiesAmortizedCost,50716000.000,51487000.000,54074000.000,55598000.000,66477000.000,70123000.000,72116000.000,69763000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,62000.000,22000.000,41000.000,23000.000,20000.000,13000.000,14000.000,87000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,232000.000,136000.000,394000.000,96000.000,36000.000,96000.000,1115000.000,1169000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,13932000.000,17722000.000,38960000.000,19232000.000,7895000.000,23887000.000,59212000.000,57319000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,170000.000,114000.000,353000.000,73000.000,16000.000,83000.000,1101000.000,1082000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,9355000.000,14453000.000,35941000.000,16254000.000,2401000.000,22211000.000,57577000.000,53468000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,4577000.000,3269000.000,3019000.000,2978000.000,5494000.000,1676000.000,1635000.000,3851000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,2068000.000,10052000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,2053000.000,10057000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,33979000.000,26987000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,34193000.000,27213000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,12756000.000,12518000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,12569000.000,12409000.000,,,,,,
AvailableForSaleSecuritiesDebtSecurities,48815000.000,49679000.000,51826000.000,53687000.000,64786000.000,68312000.000,69096000.000,66651000.000
AvailableForSaleSecuritiesPledgedAsCollateral,1300000.000,1300000.000,1300000.000,1200000.000,,,1500000.000,
BusinessCombinationContingentConsiderationLiability,170000.000,170000.000,170000.000,0.000,0.000,24000.000,24000.000,
CashAndDueFromBanks,131487000.000,129881000.000,102607000.000,226556000.000,175506000.000,355485000.000,238008000.000,158887000.000
CertificatesOfDepositAtCarryingValue,10000000.000,10000000.000,10250000.000,9000000.000,8500000.000,7500000.000,7250000.000,6000000.000
ContractualObligation,,,,,,,4900000.000,4900000.000
DeferredIncomeTaxLiabilities,,,8927000.000,,,,13158000.000,
DeferredTaxAssetsGross,,,4019000.000,,,,12825000.000,
DeferredTaxAssetsOther,,,613000.000,,,,1224000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,3877000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,2780000.000,,,,6828000.000,
DeferredTaxLiabilities,,,4908000.000,,,,333000.000,
DeferredTaxLiabilitiesOther,,,0.000,,,,0.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,3952000.000,,,,7193000.000,
Deposits,727346000.000,762628000.000,804788000.000,1015465000.000,1140797000.000,1403017000.000,1485076000.000,1639143000.000
DepositsFairValueDisclosure,724160000.000,754715000.000,,,,,,
DerivativeFairValueOfDerivativeNet,,,,,,,0.000,
DividendsPayableCurrentAndNoncurrent,169000.000,,342000.000,0.000,0.000,,0.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,4400000.000,,,,,,,
FairValueAssetsLevel1ToLevel2TransfersAmount,1900000.000,,,,,,,
FairValueDisclosureOffbalanceSheetRisksAmountLiability,696757000.000,748309000.000,739472000.000,955476000.000,1187698000.000,1451258000.000,1364114000.000,1401953000.000
FederalFundsPurchased,,,0.000,0.000,0.000,0.000,0.000,5000000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,3414000.000,4197000.000,5653000.000,6469000.000,10439000.000,12230000.000,15255000.000,15600000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,1769000.000,1956000.000,1762000.000,2147000.000,1870000.000,2948000.000,2954000.000,2595000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,211676000.000,234295000.000,266899000.000,296121000.000,674635000.000,747802000.000,885249000.000,978088000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,25717000.000,24988000.000,13047000.000,17211000.000,14856000.000,18056000.000,23243000.000,23234000.000
FinancingReceivableModificationsRecordedInvestment,157000.000,,,,,,,
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FinancingReceivableRecordedInvestmentCurrent,212502000.000,234573000.000,259114000.000,292208000.000,670835000.000,746643000.000,879894000.000,970743000.000
FinancingReceivableRecordedInvestmentNonaccrualStatus,19661000.000,18383000.000,12367000.000,14829000.000,12902000.000,14023000.000,23781000.000,22469000.000
FinancingReceivableRecordedInvestmentPastDue,24891000.000,24710000.000,20832000.000,21124000.000,18656000.000,19215000.000,28598000.000,30579000.000
ForeclosedAssets,34000.000,48000.000,2666000.000,3020000.000,2971000.000,2235000.000,1648000.000,1706000.000
ImpairedFinancingReceivableRecordedInvestment,25657000.000,24988000.000,21666000.000,26475000.000,24122000.000,26641000.000,35518000.000,37443000.000
ImpairedFinancingReceivableRelatedAllowance,1769000.000,1956000.000,2114000.000,2749000.000,2459000.000,3354000.000,3392000.000,2960000.000
ImpairedFinancingReceivableUnpaidPrincipalBalance,25717000.000,27322000.000,24596000.000,28312000.000,25606000.000,28972000.000,37232000.000,40427000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceRecordedInvestment,1008000.000,812000.000,2490000.000,3320000.000,3387000.000,4443000.000,4311000.000,3577000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceUnpaidPrincipalBalance,1020000.000,,,,,,,
ImpairedFinancingReceivableWithRelatedAllowanceRecordedInvestment,24649000.000,24176000.000,19176000.000,23155000.000,20735000.000,22198000.000,31207000.000,33866000.000
ImpairedFinancingReceivableWithRelatedAllowanceUnpaidPrincipalBalance,24697000.000,,,,,,,
InterestBearingDepositLiabilities,711597000.000,742263000.000,783286000.000,994340000.000,1117855000.000,1374556000.000,1457086000.000,1601114000.000
InterestBearingDomesticDepositChecking,,,,,,,27402000.000,
InterestBearingDomesticDepositMoneyMarket,,,375510000.000,,,,489978000.000,
InterestBearingDomesticDepositTimeDeposits,,,407776000.000,,,,939706000.000,
InterestPayableCurrentAndNoncurrent,201000.000,243000.000,,,,,,
InterestReceivable,4228000.000,4841000.000,,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,0.000,,,,,
Liabilities,796034000.000,818670000.000,853134000.000,1064108000.000,1187954000.000,1455588000.000,1532414000.000,1705936000.000
LiabilitiesAndStockholdersEquity,899415000.000,1012766000.000,1052622000.000,1268541000.000,1395304000.000,1669740000.000,1755261000.000,1932125000.000
LoansAndLeasesReceivableAllowance,5183000.000,6153000.000,7415000.000,8616000.000,12309000.000,15178000.000,18209000.000,18195000.000
LoansAndLeasesReceivableBeforeFeesGross,,,,313332000.000,689491000.000,765858000.000,,1001322000.000
LoansAndLeasesReceivableDeferredIncome,2491000.000,2685000.000,-3056000.000,-3330000.000,,,-7648000.000,
LoansAndLeasesReceivableGrossCarryingAmount,237393000.000,259283000.000,279946000.000,,,,908492000.000,
LoansAndLeasesReceivableNetOfDeferredIncome,237612000.000,259552000.000,279969000.000,313633000.000,690517000.000,766977000.000,907566000.000,999270000.000
LoansAndLeasesReceivableNetReportedAmount,232429000.000,253399000.000,272554000.000,305017000.000,678208000.000,751799000.000,889357000.000,981075000.000
LoansAndLeasesReceivableRelatedParties,,,743000.000,,,,0.000,
LoansHeldForSaleFairValueDisclosure,367504000.000,458780000.000,,,,,,
LoansReceivableFairValueDisclosure,226429000.000,247906000.000,,,,,,
LoansReceivableHeldForSaleNetNotPartOfDisposalGroup,356481000.000,443871000.000,480619000.000,537293000.000,329206000.000,345277000.000,394278000.000,512501000.000
LongTermDebt,54490000.000,42079000.000,28375000.000,28271000.000,28173000.000,28074000.000,27843000.000,27473000.000
LongTermDebtFairValue,57372000.000,44987000.000,,,,,,
MinorityInterest,37000.000,34000.000,33000.000,25000.000,25000.000,0.000,0.000,
MinorityInterestOwnershipPercentageByParent,,0.924,,,,,,
NoninterestBearingDepositLiabilities,15749000.000,20365000.000,21502000.000,21125000.000,22942000.000,28461000.000,27990000.000,38029000.000
OperatingLeasesFutureMinimumPaymentsDue,,,1613000.000,,,,2026000.000,
