,2012-01-31,2013-01-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,158000.000
AdvertisingExpense,,3600000.000
AllocatedShareBasedCompensationExpense,,1613000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,999000.000
AmortizationOfIntangibleAssets,36796000.000,36413000.000
AssetImpairmentCharges,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-16686000.000,-12373000.000
ComprehensiveIncomeNetOfTax,8271000.000,2247000.000
CostOfRevenue,39399000.000,36412000.000
CostOfServicesAmortization,,459000.000
CostOfServicesLicensesAndServices,2632000.000,3107000.000
CostOfServicesMaintenanceCosts,11452000.000,11257000.000
CurrentFederalTaxExpenseBenefit,,5731000.000
CurrentForeignTaxExpenseBenefit,,2273000.000
CurrentIncomeTaxExpenseBenefit,,8242000.000
CurrentStateAndLocalTaxExpenseBenefit,,238000.000
DeferredFederalIncomeTaxExpenseBenefit,,-10832000.000
DeferredForeignIncomeTaxExpenseBenefit,,-334000.000
DeferredIncomeTaxExpenseBenefit,-16123000.000,-12223000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-1057000.000
DepreciationAndAmortization,,39437000.000
DepreciationDepletionAndAmortization,,2600000.000
EffectOfExchangeRateOnCashAndCashEquivalents,-673000.000,-236000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,614000.000
EntityWideRevenueMajorCustomerPercentage,,0.100
GainsLossesOnExtinguishmentOfDebt,,-1021000.000
GeneralAndAdministrativeExpense,14033000.000,14814000.000
GoodwillPeriodIncreaseDecrease,,0.000
GrossProfit,180142000.000,167025000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,9862000.000,-1498000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,8400000.000
IncomeTaxExpenseBenefit,918000.000,-3981000.000
IncomeTaxExpenseBenefitContinuingOperations,,-3981000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,-1376000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-524000.000
IncomeTaxReconciliationOtherReconcilingItems,,128000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-489000.000
IncomeTaxReconciliationTaxContingencies,,-680000.000
IncomeTaxReconciliationTaxCreditsResearch,,303000.000
IncomeTaxesPaidNet,18303000.000,11677000.000
IncreaseDecreaseInAccountsPayable,-825000.000,770000.000
IncreaseDecreaseInAccountsReceivable,844000.000,-7634000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-943000.000,-1761000.000
IncreaseDecreaseInAccruedLiabilities,-3010000.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,-2531000.000
IncreaseDecreaseInDeferredRevenue,-889000.000,-2222000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,2215000.000,1683000.000
InterestExpense,25625000.000,28895000.000
InterestPaid,24991000.000,29079000.000
InvestmentIncomeInterest,168000.000,196000.000
LicensesRevenue,54913000.000,43322000.000
MaintenanceRevenue,141669000.000,137803000.000
NetCashProvidedByUsedInFinancingActivities,-44456000.000,-38904000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-44456000.000,-38904000.000
NetCashProvidedByUsedInInvestingActivities,-3802000.000,-6381000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3802000.000,-6381000.000
NetCashProvidedByUsedInOperatingActivities,32245000.000,33148000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,32245000.000,33148000.000
NetIncomeLoss,8944000.000,2483000.000
NonoperatingIncomeExpense,-28305000.000,-30297000.000
OperatingExpenses,141975000.000,138226000.000
OperatingIncomeLoss,38167000.000,28799000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-673000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-236000.000
OtherNoncashIncomeExpense,,-217000.000
OtherRestructuringCosts,,3380000.000
PaidInKindInterest,,-2405000.000
PaymentsForSoftware,313000.000,
PaymentsOfDebtIssuanceCosts,,3806000.000
PaymentsToAcquireIntangibleAssets,,4345000.000
PaymentsToAcquireProductiveAssets,3489000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,2036000.000
ProceedsFromIssuanceOfLongTermDebt,,84400000.000
ProceedsFromStockOptionsExercised,3000.000,48000.000
RecapitalizationCosts,,126000.000
RepaymentsOfLongTermDebt,,118142000.000
ResearchAndDevelopmentExpense,26925000.000,27043000.000
RestructuringAndRelatedCostNumberOfPositionsEliminatedPeriodPercent,,0.080
RestructuringCharges,2974000.000,4570000.000
RestructuringSettlementAndImpairmentProvisions,,2500000.000
Revenues,219541000.000,203437000.000
SalesRevenueNet,219541000.000,203437000.000
SellingAndMarketingExpense,61247000.000,55386000.000
ShareBasedCompensation,1395000.000,1613000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,995000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,3.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.007
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,,0.327
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,311000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,155531.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,2607854.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,2341000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,1.010
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,1.250
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,1.250
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,3.100
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,3.550
StockIssuedDuringPeriodSharesStockOptionsExercised,,127373.000
StockIssuedDuringPeriodValueStockOptionsExercised,3000.000,48000.000
TechnologyServicesCosts,21643000.000,21589000.000
TechnologyServicesRevenue,22959000.000,22312000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,496000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,114000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,199000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,640000.000
WriteOffOfDeferredDebtIssuanceCost,1361000.000,
