,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,19000000.000,39000000.000,16000000.000,32000000.000,27000000.000,31000000.000,33000000.000,39000000.000,23000000.000,49000000.000,35000000.000,42000000.000,29000000.000,33000000.000,38000000.000,31000000.000,36000000.000
AccountsReceivableNetCurrent,12000000.000,17000000.000,11000000.000,10000000.000,10000000.000,14000000.000,16000000.000,18000000.000,23000000.000,30000000.000,33000000.000,19000000.000,26000000.000,25000000.000,16000000.000,13000000.000,25000000.000
AccruedAdvertisingCurrent,,,,,,,,26000000.000,,,,,,,,,
AccruedIncomeTaxes,,,,,,,,0.000,,,,,,,,,
AccruedIncomeTaxesCurrent,131000000.000,7000000.000,5000000.000,6000000.000,110000000.000,2000000.000,1000000.000,23000000.000,189000000.000,1000000.000,3000000.000,8000000.000,134000000.000,1000000.000,4000000.000,8000000.000,158000000.000
AccruedLiabilitiesCurrent,418000000.000,433000000.000,327000000.000,296000000.000,366000000.000,321000000.000,355000000.000,356000000.000,419000000.000,351000000.000,430000000.000,377000000.000,448000000.000,366000000.000,359000000.000,357000000.000,454000000.000
AccruedMarketingCostsCurrent,,,,,,,,87000000.000,,,,,,,,,
AccruedProfessionalFeesCurrent,36000000.000,30000000.000,31000000.000,28000000.000,47000000.000,39000000.000,36000000.000,23000000.000,37000000.000,33000000.000,39000000.000,29000000.000,42000000.000,38000000.000,50000000.000,25000000.000,35000000.000
AccruedSalariesCurrentAndNoncurrent,24000000.000,25000000.000,24000000.000,20000000.000,25000000.000,20000000.000,24000000.000,19000000.000,23000000.000,19000000.000,25000000.000,20000000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,417000000.000,424000000.000,428000000.000,428000000.000,434000000.000,441000000.000,450000000.000,457000000.000,465000000.000,474000000.000,480000000.000,475000000.000,468000000.000,480000000.000,493000000.000,503000000.000,515000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-108000000.000,-112000000.000,-111000000.000,-228000000.000,-224000000.000,-219000000.000,-215000000.000,-241000000.000,-237000000.000,-242000000.000,-238000000.000,-130000000.000,-127000000.000,-124000000.000,-124000000.000,-263000000.000,-260000000.000
AdditionalPaidInCapitalCommonStock,246000000.000,256000000.000,260000000.000,266000000.000,276000000.000,288000000.000,294000000.000,298000000.000,223000000.000,234000000.000,239000000.000,256000000.000,267000000.000,275000000.000,280000000.000,287000000.000,295000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,3000000.000,3000000.000,3000000.000,2000000.000,2000000.000,2000000.000,3000000.000,3000000.000,3000000.000,4000000.000,2000000.000,3000000.000,4000000.000,2000000.000,2000000.000,2000000.000,2000000.000
Assets,3590000000.000,2498000000.000,3152000000.000,3008000000.000,3351000000.000,2576000000.000,3424000000.000,3396000000.000,3749000000.000,3335000000.000,3555000000.000,3536000000.000,3912000000.000,2893000000.000,3275000000.000,3508000000.000,4154000000.000
AssetsCurrent,3239000000.000,2117000000.000,2704000000.000,2564000000.000,2910000000.000,1982000000.000,2820000000.000,2777000000.000,3145000000.000,2737000000.000,2863000000.000,2736000000.000,3016000000.000,2053000000.000,2392000000.000,2634000000.000,3308000000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,,,,,,,,,145000000.000,157000000.000,297000000.000,172000000.000,308000000.000,324000000.000,329000000.000
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,,,,,,,,,,,88000000.000,93000000.000,191000000.000,126000000.000,185000000.000,167000000.000,154000000.000
BuildingsAndImprovementsGross,89000000.000,89000000.000,89000000.000,90000000.000,90000000.000,90000000.000,91000000.000,95000000.000,95000000.000,95000000.000,95000000.000,104000000.000,105000000.000,106000000.000,106000000.000,108000000.000,108000000.000
CashAndCashEquivalentsAtCarryingValue,2338000000.000,1154000000.000,1705000000.000,1634000000.000,1929000000.000,946000000.000,1715000000.000,1720000000.000,2057000000.000,1638000000.000,1490000000.000,1454000000.000,1535000000.000,709000000.000,916000000.000,1308000000.000,1920000000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,2057000000.000,1638000000.000,1490000000.000,1454000000.000,1535000000.000,709000000.000,916000000.000,1308000000.000,1920000000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000
CommonStockSharesIssued,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,525000000.000,381000000.000,381000000.000,381000000.000,382000000.000,383000000.000,383000000.000,383000000.000,383000000.000,383000000.000
CommonStockSharesOutstanding,144000000.000,139000000.000,135000000.000,132000000.000,131000000.000,131000000.000,130000000.000,382000000.000,378000000.000,375000000.000,369000000.000,365000000.000,363000000.000,360000000.000,360000000.000,360000000.000,360000000.000
