,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1581000.000,2103000.000,1413000.000
AccountsReceivableNetCurrent,9308000.000,9406000.000,10982000.000
AccruedEmployeeBenefitsCurrent,,,1100000.000
AccruedLiabilitiesCurrent,6894000.000,10165000.000,8284000.000
AccruedProfessionalFeesCurrent,1106000.000,636000.000,806000.000
AccruedSalariesCurrent,,,2912000.000
AccruedVacationCurrent,1436000.000,1642000.000,1868000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1730000.000,1651000.000,1949000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-9000.000,-19000.000
AdditionalPaidInCapitalCommonStock,5974000.000,219718000.000,221776000.000
AllowanceForDoubtfulAccountsReceivable,2597000.000,1792000.000,2221000.000
Assets,27380000.000,138156000.000,132801000.000
AssetsCurrent,17845000.000,118608000.000,106597000.000
AssetsFairValueDisclosure,1257000.000,111325000.000,107853000.000
AvailableForSaleSecurities,,111325000.000,107853000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,11000.000,7000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,20000.000,26000.000
AvailableForSaleSecuritiesAmortizedCost,,111334000.000,107872000.000
AvailableForSaleSecuritiesCurrent,,100344000.000,91424000.000
AvailableForSaleSecuritiesNoncurrent,,10981000.000,16429000.000
CashAndCashEquivalentsAtCarryingValue,5761000.000,51643000.000,15583000.000
CashCashEquivalentsAndShortTermInvestments,,111325000.000,107853000.000
CashEquivalentsAtCarryingValue,,45937000.000,14027000.000
CommonStockCapitalSharesReservedForFutureIssuance,16645237.000,7526060.000,8951316.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,18528913.000,100000000.000,100000000.000
CommonStockSharesIssued,1455020.000,22139346.000,22153146.000
CommonStockSharesOutstanding,1455020.000,22139346.000,22153146.000
CommonStockValue,1000.000,22000.000,27000.000
ConvertiblePreferredStockSharesIssuedUponConversion,13343981.000,,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,-864000.000,
DeferredOfferingCosts,2600000.000,,
DeferredRentCreditNoncurrent,27000.000,26000.000,26000.000
DeferredRevenueCurrent,850000.000,947000.000,980000.000
DeferredTaxAssetsGross,,44861000.000,
DeferredTaxAssetsNet,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,38694000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,104600000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,58600000.000,
DeferredTaxAssetsOther,,0.000,0.000
DeferredTaxAssetsTaxCreditCarryforwards,,1587000.000,
DeferredTaxAssetsValuationAllowance,,44861000.000,
DividendsPayableCurrentAndNoncurrent,,0.000,
EmployeeRelatedLiabilitiesCurrent,3536000.000,6179000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,3100000.000,5100000.000,10300000.000
FinancialLiabilitiesFairValueDisclosure,3945000.000,,
Goodwill,862000.000,862000.000,862000.000
InventoryNet,1672000.000,1390000.000,1156000.000
LettersOfCreditOutstandingAmount,3100000.000,,
Liabilities,45212000.000,45594000.000,43489000.000
LiabilitiesAndStockholdersEquity,27380000.000,138156000.000,132801000.000
LiabilitiesCurrent,9325000.000,13215000.000,10677000.000
LongTermDebt,,46332000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,1549000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,17564000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,19169000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,3192000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,4858000.000,
LongTermDebtNoncurrent,31796000.000,32227000.000,32652000.000
OperatingLeasesFutureMinimumPaymentsDue,16559000.000,14893000.000,18013000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,4678000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,793000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,4784000.000,782000.000,1178000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,4774000.000,4721000.000,5108000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,4741000.000,4712000.000,5089000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,1467000.000,,3690000.000
OtherAccruedLiabilitiesCurrent,816000.000,1708000.000,1598000.000
OtherAssetsNoncurrent,5310000.000,3052000.000,3384000.000
PreferredStockParOrStatedValuePerShare,,0.001,0.001
PreferredStockSharesAuthorized,,5000000.000,5000000.000
PreferredStockSharesIssued,,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,1013000.000,1671000.000,1388000.000
PropertyPlantAndEquipmentGross,5093000.000,6304000.000,7478000.000
PropertyPlantAndEquipmentNet,3363000.000,4653000.000,5529000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,91000.000,91000.000,91000.000
RetainedEarningsAccumulatedDeficit,-120903000.000,-127169000.000,-132472000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,240611000.000,3743037.000,4270875.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,1794651000.000,1940798.000,2037090.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,4.170,4.350,4.470
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,21880000.000,70979000.000,93706000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,2732538000.000,2977218.000,3315677.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,5.050,6.160,9.340
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,21568000.000,69746000.000,92234000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,2680533000.000,2912854.000,3227700.000
