,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-7510.000
CostOfGoodsSold,0.000
GrossProfit,0.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,2415.000
InterestExpense,480.000
InterestPaid,0.000
NetCashProvidedByUsedInContinuingOperations,-26141.000
NetCashProvidedByUsedInFinancingActivities,18631.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,18631.000
NetCashProvidedByUsedInInvestingActivities,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000
NetIncomeLoss,-28556.000
OperatingExpenses,28076.000
OperatingIncomeLoss,-28076.000
OtherNonoperatingIncomeExpense,-480.000
OtherSellingGeneralAndAdministrativeExpense,5510.000
PaymentsForRent,500.000
ProceedsFromIssuanceOrSaleOfEquity,11000.000
ProceedsFromNotesPayable,7000.000
ProceedsFromRelatedPartyDebt,631.000
ProfessionalFees,22566.000
ProfitLoss,-28556.000
Revenues,0.000
SalesRevenueNet,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,11327667.000
