,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,10429000.000,,,,10344000.000,,,,11445000.000,,,,12131000.000,,,,12893000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,6851000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,3394000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2290000.000,2731000.000,955000.000,1188000.000,3163000.000,4815000.000,2681000.000,1417000.000,-4690000.000,-4281000.000,-4029000.000,-2476000.000,-92000.000,-812000.000,-1851000.000,-1317000.000,-3271000.000,-1979000.000,-6220000.000,-3498000.000,-2142000.000,-2008000.000,-7914000.000,-7405000.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,849000.000,959000.000,1152000.000,920000.000,804000.000,722000.000,1186000.000,1092000.000,757000.000,147000.000,113000.000,90000.000,3000.000,5000.000,3000.000,2000.000,2000.000,2000.000,2000.000,2000.000
Assets,1262069000.000,1252700000.000,1306194000.000,1305298000.000,1324702000.000,1356040000.000,1693312000.000,1383564000.000,1399506000.000,1400635000.000,1491632000.000,1470110000.000,1480619000.000,1558314000.000,1617103000.000,1652887000.000,1680206000.000,2262207000.000,2361579000.000,2327333000.000,2378292000.000,2527962000.000,2570880000.000,2641791000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,188413000.000,201497000.000,195053000.000,206730000.000,252863000.000,384578000.000,443382000.000,382686000.000,361989000.000,308598000.000,342726000.000
AvailableForSaleSecurities,302968000.000,312125000.000,380455000.000,385826000.000,389820000.000,410756000.000,367912000.000,346800000.000,293778000.000,280471000.000,280100000.000,262375000.000,261489000.000,191680000.000,206335000.000,200768000.000,209092000.000,257410000.000,385079000.000,448540000.000,390435000.000,369999000.000,306589000.000,341590000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,4248000.000,5126000.000,5858000.000,3497000.000,4807000.000,2863000.000,5230000.000,7749000.000,8010000.000,1528000.000,2131000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,981000.000,288000.000,143000.000,1135000.000,260000.000,2362000.000,72000.000,,,3537000.000,3267000.000
