,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2016-03-31,2016-06-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,1948.000,,,2700.000,750.000,1400.000,,,,,,25395.000,,,
AccountsPayableCurrent,,,,,,,26413.000,26514.000,15648.000,12103.000,24780.000,,70965.000,73239.000,110144.000
AccountsPayableOtherCurrentAndNoncurrent,,,,,,,,,,1000.000,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,20000.000,11000.000,,129613.000,138548.000,193579.000,223579.000,287079.000
AccountsPayableRelatedPartiesNoncurrent,,,,,,,,,,,125000.000,125000.000,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,300000.000,312500.000,37500.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,12000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,1884.000,0.000,,
AdditionalPaidInCapital,40992.000,40992.000,40992.000,40992.000,40992.000,40992.000,-23170.000,-23170.000,472739.000,797089.000,972466.000,1780811.000,1921455.000,1921505.000,3186615.000
Assets,22278.000,15305.000,12686.000,8070.000,1571.000,,2575.000,44470.000,35139.000,407669.000,403216.000,424270.000,0.000,50.000,6693.000
AssetsCurrent,22278.000,15305.000,12686.000,8070.000,1571.000,,2575.000,44470.000,35139.000,4904.000,451.000,23389.000,0.000,50.000,6693.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEquipment,,,,,,,,,,,52765.000,52765.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,,,,,350000.000,350000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,402765.000,402765.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,402765.000,402765.000,,,
Cash,22278.000,15305.000,12686.000,8070.000,1571.000,,2575.000,44470.000,15139.000,4904.000,451.000,23389.000,0.000,50.000,26.000
CashAndCashEquivalentsAtCarryingValue,22278.000,15305.000,12686.000,8070.000,1571.000,,2575.000,44470.000,15139.000,4904.000,,23389.000,,50.000,26.000
CashEquivalentsAtCarryingValue,,,,,,,2575.000,,,,,,,,
