,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AmortizationOfIntangibleAssets,24000000.000,24000000.000,25000000.000,25000000.000,24000000.000,25000000.000,24000000.000,24000000.000,24000000.000,24000000.000,23000000.000,22000000.000,22000000.000,22000000.000,23000000.000,26000000.000,22000000.000,21000000.000,19000000.000,20000000.000,18000000.000,19000000.000,19000000.000,18000000.000,22000000.000,22000000.000
AmountOfIneffectivenessOnNetInvestmentHedges,,,,,,,,,,,,,,,,,,,,,,,,,,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetImpairmentCharges,,,,,,,8000000.000,,,,0.000,,,129000000.000,4000000.000,,,0.000,0.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-381000000.000,,,,1026000000.000,,,,998000000.000,,,,-331000000.000,,,,-158000000.000,,,,-473000000.000,,,,837000000.000,
CommonStockDividendsPerShareDeclared,0.640,0.640,0.770,0.770,0.770,0.770,0.850,0.850,0.850,0.850,0.940,0.940,0.940,0.940,1.000,1.000,1.000,1.000,1.020,1.020,1.020,1.020,1.040,1.040,1.040,1.040
ComprehensiveIncomeNetOfTax,,,,,2657000000.000,1308000000.000,2768000000.000,1326000000.000,2009000000.000,1729000000.000,1636000000.000,2616000000.000,1852000000.000,1750000000.000,1447000000.000,-192000000.000,531000000.000,1870000000.000,1122000000.000,774000000.000,2018000000.000,1747000000.000,2004000000.000,1041000000.000,1884000000.000,1976000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,61000000.000,25000000.000,75000000.000,49000000.000,53000000.000,35000000.000,95000000.000,14000000.000,34000000.000,53000000.000,18000000.000,30000000.000,14000000.000,28000000.000,20000000.000,51000000.000,101000000.000,49000000.000,89000000.000,-6000000.000,63000000.000,63000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,2974000000.000,2344000000.000,1220000000.000,467000000.000,2767000000.000,1383000000.000,2887000000.000,1426000000.000,2108000000.000,1761000000.000,1740000000.000,2646000000.000,1886000000.000,1803000000.000,1465000000.000,-162000000.000,545000000.000,1898000000.000,1142000000.000,825000000.000,2119000000.000,1796000000.000,2093000000.000,1035000000.000,1947000000.000,2039000000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesPurchaseOfInterestByParent,2000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
CostOfGoodsSold,2295000000.000,2844000000.000,2847000000.000,2692000000.000,2442000000.000,2666000000.000,2584000000.000,2681000000.000,2489000000.000,2701000000.000,2618000000.000,2602000000.000,2374000000.000,2696000000.000,2734000000.000,2632000000.000,2229000000.000,2378000000.000,2383000000.000,2375000000.000,2096000000.000,2364000000.000,2432000000.000,2499000000.000,2177000000.000,2519000000.000
DeferredIncomeTaxExpenseBenefit,19000000.000,,,,51000000.000,,,,79000000.000,,,,86000000.000,,,,132000000.000,,,,10000000.000,,,,27000000.000,
DefinedBenefitPlanContributionsByEmployer,26000000.000,,,,32000000.000,,,,25000000.000,,,,,,,,9000000.000,,,,52000000.000,,,,18000000.000,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,,,,,,164000000.000,,,82000000.000,,,,131000000.000,,,,59000000.000,,,,50000000.000,
DepreciationAndAmortization,239000000.000,,,,227000000.000,,,,222000000.000,,,,211000000.000,,,,192000000.000,,,,175000000.000,,,,197000000.000,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,7000000.000,7000000.000,13000000.000,-9000000.000,-10000000.000,-2000000.000,4000000.000,-14000000.000,-31000000.000,-64000000.000,-63000000.000,-77000000.000,-7000000.000,-6000000.000,3000000.000,-28000000.000,-27000000.000,-39000000.000,-13000000.000,-23000000.000,-7000000.000,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,22000000.000,-17000000.000,-25000000.000,15000000.000,46000000.000,-34000000.000,-29000000.000,116000000.000,96000000.000,60000000.000,2000000.000,48000000.000,-24000000.000,-11000000.000,56000000.000,77000000.000,25000000.000,41000000.000,-36000000.000,8000000.000,-62000000.000,,,,,
DerivativeInstrumentsLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,-18000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
DividendsCommonStock,1149000000.000,,,,1326000000.000,,,,1401000000.000,,,,1490000000.000,,,,1555000000.000,,,,1587000000.000,,,,1620000000.000,
EarningsPerShareBasic,1.060,1.350,1.350,1.090,1.250,1.360,1.320,1.240,1.280,1.300,1.440,1.240,1.180,1.170,1.380,1.030,1.160,1.210,1.250,0.800,0.980,1.150,1.250,1.100,1.020,1.140
EarningsPerShareDiluted,1.060,1.350,1.350,1.090,1.250,1.360,1.320,1.240,1.280,1.300,1.440,1.240,1.180,1.170,1.380,1.030,1.160,1.210,1.250,0.800,0.980,1.150,1.250,1.100,1.020,1.140
EffectOfExchangeRateOnCashAndCashEquivalents,58000000.000,,,,135000000.000,,,,-90000000.000,,,,-33000000.000,,,,-376000000.000,,,,77000000.000,,,,232000000.000,
EffectOnFutureCashFlowsAmount,,,,,22000000.000,,,,18000000.000,,,,124000000.000,,,,,,,,,,,,,
EffectOnFutureEarningsAndCashFlowsAmount,62000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,0.289,0.291,0.294,-0.583,0.300,0.291,0.319,-0.615,0.296,0.289,0.284,-0.576,0.289,0.287,0.298,-0.583,0.302,0.282,0.276,-0.580,0.283,0.283,0.277,-0.564,0.249,0.275
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,
ExciseAndSalesTaxes,9739000000.000,11961000000.000,12344000000.000,11205000000.000,10574000000.000,11917000000.000,11672000000.000,11853000000.000,10943000000.000,12566000000.000,12702000000.000,12601000000.000,10862000000.000,13254000000.000,13479000000.000,12744000000.000,10736000000.000,11904000000.000,12495000000.000,11979000000.000,10705000000.000,12392000000.000,12953000000.000,12218000000.000,10492000000.000,12402000000.000
FutureAmortizationExpenseYearFive,95000000.000,,,,98000000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,95000000.000,,,,98000000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,95000000.000,,,,98000000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,95000000.000,,,,98000000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,95000000.000,,,,98000000.000,,,,,,,,,,,,,,,,,,,,,
GainLossOnCashFlowHedgeIneffectivenessNet,,,,,,,,,,,,,,,,,,,,,,,,,,0.000
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,295000000.000,-157000000.000,6000000.000,-110000000.000,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,0.000
GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,41000000.000,,,,46000000.000,37000000.000,36000000.000,42000000.000,51000000.000,40000000.000
GoodwillAcquiredDuringPeriod,1000000.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,,,0.000,,,,0.000,,,,,0.000,,,,0.000
GoodwillImpairmentLoss,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,
GoodwillTranslationAndPurchaseAccountingAdjustments,375000000.000,,,,159000000.000,,,,-135000000.000,,,,116000000.000,,,,-468000000.000,,,,268000000.000,,,,161000000.000,
