,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionExpense,1000000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,22000000.000,21000000.000,25000000.000
AllocatedShareBasedCompensationExpense,0.000,,22000000.000,22000000.000,25000000.000
AmortizationOfFinancingCostsAndDiscounts,,,10000000.000,11000000.000,11000000.000
AmortizationOfIntangibleAssets,25000000.000,27000000.000,27000000.000,26000000.000,25000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,528759.000,2094771.000,,,
AssetRetirementObligationAccretionExpense,,2000000.000,4000000.000,5000000.000,5000000.000
AssetRetirementObligationForeignCurrencyTranslation,,-16000000.000,-9000000.000,12000000.000,
AssetRetirementObligationForeignCurrencyTranslationGainLoss,,,,,-1000000.000
AssetRetirementObligationLiabilitiesIncurred,,,5000000.000,3000000.000,1000000.000
AssetRetirementObligationLiabilitiesSettled,,2000000.000,6000000.000,2000000.000,1000000.000
AssetRetirementObligationRevisionOfEstimate,,-1000000.000,0.000,-3000000.000,-11000000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,1.700,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,1.670,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,239000000.000,,,,
BusinessAcquisitionsProFormaRevenue,2120000000.000,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,185000000.000,,0.000,,
CashAcquiredFromAcquisition,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,762000000.000,-199000000.000,-1047000000.000,19000000.000
ComprehensiveIncomeNetOfTax,,-349000000.000,-539000000.000,-518000000.000,42000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-34000000.000,-21000000.000,-66000000.000,32000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-560000000.000,-584000000.000,74000000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesAdditionalInterestIssuedToParent,1450000.000,1450000.000,,,
CostOfGoodsSold,,-1732000000.000,1530000000.000,1992000000.000,1846000000.000
CurrentFederalTaxExpenseBenefit,395000000.000,,,17000000.000,-65000000.000
CurrentForeignTaxExpenseBenefit,,,15000000.000,24000000.000,-41000000.000
CurrentStateAndLocalTaxExpenseBenefit,51000000.000,,,,
DebtInstrumentInterestRateDuringPeriod,,,,,0.049
DebtInstrumentPeriodicPaymentPrincipal,3000000.000,,,,
DebtIssuanceCosts,17000000.000,57000000.000,44000000.000,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,0.000
DeferredFederalIncomeTaxExpenseBenefit,,,,0.000,0.000
DeferredForeignIncomeTaxExpenseBenefit,,,183000000.000,,-9000000.000
DeferredIncomeTaxExpenseBenefit,12000000.000,,237000000.000,0.000,-9000000.000
DefinedBenefitPlanBenefitObligationPeriodIncreaseDecrease,,,36000000.000,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,1000000.000,1000000.000,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,1000000.000,1000000.000,,,
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,1000000.000,2000000.000,,,
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,1000000.000,1000000.000,,,
DefinedBenefitPlanHealthCareCostTrendRateAssumedForNextFiscalYear,0.050,0.050,,,
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,9000000.000,0.000,-1000000.000
DefinedBenefitPlanUltimateHealthCareCostTrendRate,0.090,0.080,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,0.040,,,
Depletion,,,110000000.000,81000000.000,40000000.000
Depreciation,,,158000000.000,187000000.000,171000000.000
DepreciationDepletionAndAmortization,,,295000000.000,294000000.000,236000000.000
Dividends,,,0.000,,
DividendsAndInterestPaid,,,0.000,,
DividendsCommonStock,,,117000000.000,118000000.000,47000000.000
EarningsPerShareBasic,,,-3.740,-2.750,
EarningsPerShareBasicAndDiluted,,,,-2.750,-0.500
EarningsPerShareDiluted,,,-3.740,,
EffectOfExchangeRateOnCashAndCashEquivalents,,-18000000.000,-21000000.000,-26000000.000,2000000.000
EffectiveIncomeTaxRateContinuingOperations,,,-1.800,-0.150,0.660
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.300,0.300,0.300
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,1.350
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,0.000,0.170,-0.060
EffectiveIncomeTaxRateReconciliationDispositionOfAssets,,,0.780,0.390,0.650
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,0.010,0.000,0.000
EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,,,-0.170,-0.040,-0.250
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseRestructuringCharges,,,,,1.880
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,-0.010,0.020,0.000
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,,,-0.020,0.030,-0.040
EffectiveIncomeTaxRateReconciliationTaxCredits,,,0.020,0.010,0.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,2000000.000,,,
ForeignCurrencyTransactionGainLossBeforeTax,8000000.000,,,,
ForeignCurrencyTransactionGainLossUnrealized,,,5000000.000,21000000.000,-32000000.000
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,2000000.000,-1000000.000,1000000.000,
GainsLossesOnExtinguishmentOfDebt,,4000000.000,-8000000.000,0.000,4000000.000
GrossProfit,,190000000.000,207000000.000,120000000.000,247000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,-353000000.000,-139000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,-242000000.000,87000000.000,-34000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-61000000.000,-149000000.000,-266000000.000,-173000000.000
IncomeTaxExpenseBenefit,0.000,29000000.000,268000000.000,41000000.000,-115000000.000
IncomeTaxesPaidNet,,,3000000.000,23000000.000,2000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,22000000.000,-12000000.000,8000000.000
IncreaseDecreaseInAccountsReceivable,,,-23000000.000,-20000000.000,27000000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,20000000.000,20000000.000,-4000000.000
IncreaseDecreaseInInventories,,,101000000.000,-157000000.000,-111000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,,4000000.000,4000000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-9000000.000,-18000000.000,9000000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,0.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,0.000,,
InterestAndDebtExpense,,130000000.000,133000000.000,176000000.000,184000000.000
InterestCostsCapitalized,,,-3000000.000,-6000000.000,
InterestCostsCapitalizedAdjustment,,,,,4000000.000
InterestExpenseDebt,,,124000000.000,160000000.000,174000000.000
InterestExpenseOther,,,2000000.000,3000000.000,3000000.000
