,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccretionExpense,,,,,,,,,,,,,,,161445.000
AccretionOfDiscount,,,,,,,,,,,28842.000,,,,
AdjustmentForAmortization,,,,,,,64310.000,,,,,,,,
AdjustmentOfWarrantsGrantedForServices,,,,,,,697045.000,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,161445.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,4130.000,,,,-406536.000,,,,-46192.000,,,,-15503.000
CostOfGoodsSold,,,,,,,,-20496.000,-44577.000,,,,,,
CostOfRevenue,,,,,,,-5735.000,,,,,,,,
CostsAndExpensesRelatedParty,,,,,,,272287.000,24840.000,,,,,,,
DebtInstrumentDecreaseForgiveness,,,,,,,,,,,13246.000,,,,
Depreciation,,,,,,,2455.000,4276.000,4245.000,3172.000,1144.000,1144.000,1144.000,518.000,350.000
DepreciationAndAmortization,,,,,,,,,,,1144.000,,,,350.000
DepreciationExpense,,,,,,,2455.000,,,,,,,,
EarningsPerShareBasic,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,0.000
EarningsPerShareBasicAndDiluted,,,,,,,-0.010,-0.010,-0.010,,-0.060,0.000,0.000,-0.020,
EarningsPerShareDiluted,,,,,,,,,,,,,,,0.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,-117553.000,123486.000,13617.000,-1020818.000,556738.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInOtherComprehensiveIncomeLoss,,,,,,,,,,,-117553.000,,,,556738.000
GeneralAndAdministrativeExpense,2739.000,3447.000,7700.000,3799.000,18580.000,70831.000,183543.000,115152.000,93702.000,160738.000,2229.000,18934.000,4746.000,5874.000,12544.000
GrossProfit,,,,,,,46887.000,43569.000,193769.000,9693.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-2739.000,-3447.000,-7700.000,-17624.000,-22925.000,-80176.000,-971362.000,-699344.000,-970687.000,-826107.000,-6897648.000,-38497.000,-240575.000,-2003507.000,118778.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,-694043.000,-913786.000,,-6743969.000,-66142.000,-117006.000,-550313.000,-245481.000
IncomeTaxExpenseBenefit,,-50.000,-50.000,,,,,,,,,,,,
IncomeTaxesPaid,,,50.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,-450.000,,,,119374.000,,,,195.000,,,,10020.000
IncreaseDecreaseInAccountsReceivable,,,,,,,-10498.000,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,103722.000,,,,39067.000
IncreaseDecreaseInDeferredRevenue,,,,,,,10000.000,,,,,,,,
IncreaseDecreaseInDeposits,,,30.000,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,-10782.000,,,,,,,,
InterestExpense,,,,-3825.000,-4345.000,,-19.000,-5301.000,-56901.000,-56527.000,-51508.000,96957.000,137204.000,535400.000,192479.000
InterestIncomeOther,,,,,,,1.000,,,,,,,,
InterestOnConvertibleDebtNetOfTax,,,,,,,,,,,,,,,8341.000
MarketingAndAdvertisingExpense,,,,,,,139366.000,153911.000,214077.000,-140813.000,,21.000,247.000,,
NetCashProvidedByUsedInFinancingActivities,,,12300.000,,,,446877.000,,,,,,,,179950.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,12300.000,,,,446877.000,,,,,,,,179950.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,-56910.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,-56910.000,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-8170.000,,,,-796503.000,,,,-46192.000,,,,-195453.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-8170.000,,,,-796503.000,,,,-46192.000,,,,-195453.000
NetIncomeLoss,-2739.000,-3497.000,-7750.000,-17624.000,-22925.000,-80176.000,-971362.000,-699344.000,-970687.000,-826157.000,-6897648.000,-38497.000,-240575.000,-2003506.000,118778.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,,,,,,,,,288564.000
OfficersCompensation,,,,10000.000,,,109804.000,108168.000,74372.000,58874.000,24000.000,24000.000,24000.000,24000.000,24000.000
OperatingExpenses,2739.000,3447.000,7700.000,13799.000,18580.000,75831.000,1018231.000,737612.000,1107555.000,750965.000,6743969.000,66142.000,117006.000,550313.000,245481.000
OperatingIncomeLoss,,,,,,,-971344.000,,,,,,,,
OtherComprehensiveIncomeLossBeforeTax,,,,-13799.000,-18580.000,,,,,,,,,,
OtherExpenses,,,,-3825.000,-4345.000,,-18.000,-5301.000,-56901.000,-84835.000,,,,,
OtherIncome,,,,,,,,,,,2136.000,1116.000,18.000,8.000,
OtherOperatingIncomeExpenseNet,,,,,,,,,,,-153679.000,27645.000,-123569.000,-1453194.000,364259.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,-56910.000,,,,,,,,
ProceedsFromContributedCapital,,,12300.000,,,,50.000,,,,,,,,
ProceedsFromConvertibleDebt,,,,,,,,,,,,,,,179950.000
ProceedsFromIssuanceOfCommonStock,,,,,,,511000.000,,,,,,,,
ProceedsFromNotesPayable,,,,,,,15000.000,,,,,,,,179950.000
ProceedsFromRelatedPartyDebt,,,,,,,57946.000,,,,,,,,
ProfessionalFees,,,,,,,121564.000,137945.000,340992.000,661908.000,6600000.000,22043.000,86869.000,519868.000,190643.000
RepaymentsOfNotesPayable,,,,,,,-137119.000,,,,,,,,
Revenues,,,,,,,52622.000,64065.000,238346.000,-27082.000,,,,,
SalariesAndWages,,,,,,,189212.000,193320.000,380167.000,163928.000,116596.000,,,,17944.000
SalesRevenueNet,,,,,,,52622.000,64065.000,238346.000,-27082.000,,,,,
ShareBasedCompensation,,,,,,,,,,,6600000.000,,,,27550.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsOutstandingWeightedAverageRemainingContractualTerm,,,,,,,,1.750,1.770,,,,,,
StockIssued1,,,,,,,,,,,,,,,4075.000
StockIssuedDuringPeriodSharesIssuedForCash,,,,,,,600000.000,,,,,,,,
StockIssuedDuringPeriodValueIssuedForCash,,,,,,,240000.000,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,,,,,,,,,869899107.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,,,,,869899107.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,100695641.000,102059233.000,103593861.000,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,99450000.000,99450000.000,99450000.000,99450000.000,99450000.000,-198900000.000,,,,,112446590.000,133975620.000,134475890.000,-270733578.000,122957391.000
