,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,1538000.000,1742000.000,,1586000.000,1979000.000,2215000.000,2226000.000,2507000.000,2785000.000,2042000.000,2158000.000,1350000.000,2370000.000,1356000.000,1865000.000,1488000.000,1774000.000,1941000.000,2150000.000,1673000.000
AmortizationOfFinancingCostsAndDiscounts,,,681000.000,,,,133000.000,,,,161000.000,,,,257000.000,,,,257000.000,,,,252000.000
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,,,,,,,,,,132000.000,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,9986000.000,25761000.000,,123000.000,1710000.000,1776000.000,23099000.000,11754000.000,,,,,,,,144000.000,110000.000,106000.000,4871000.000,5602000.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,,,,,,813000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,-1000000.000,-600000.000,-300000.000,-100000.000,1300000.000,1300000.000,200000.000,-1000000.000,600000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,310000.000,,,,0.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-16681000.000,,,,-15904000.000,,,,-21337000.000,,,,-20891000.000,,,,-23165000.000,,,,-11443000.000
ComprehensiveIncomeNetOfTax,,,,,,,-21055000.000,-13332000.000,-10852000.000,-35617000.000,-20932000.000,62865000.000,-12825000.000,-20521000.000,-22861000.000,70912000.000,-13064000.000,-8843000.000,-10389000.000,-18828000.000,-16997000.000,-23493000.000,-21307000.000
ContractRevenueCost,,,,,,,,,,,,1935000.000,3986000.000,,3923000.000,5803000.000,7780000.000,,7804000.000,2061000.000,6391000.000,,2487000.000
ContractsRevenue,1563000.000,1563000.000,8462000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,904000.000,2238000.000,4225000.000,-7367000.000,4181000.000,6003000.000,8860000.000,5325000.000,9206000.000,1986000.000,6345000.000,10988000.000,2696000.000
CostOfGoodsAndServicesSold,3975000.000,5482000.000,5062000.000,4167000.000,4249000.000,6018000.000,4158000.000,4630000.000,5354000.000,7099000.000,3382000.000,2375000.000,706000.000,9354000.000,0.000,0.000,0.000,0.000,,,,,
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,-6900000.000,-5496000.000,,,,-1025000.000,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,-6500000.000,-3535000.000,,,,,,
DepreciationDepletionAndAmortization,,,393000.000,,,,479000.000,,,,406000.000,,,,393000.000,,,,378000.000,,,,213000.000
DerivativeGainLossOnDerivativeNet,,137000.000,38000.000,330000.000,-202000.000,-313000.000,-81000.000,-480000.000,1474000.000,-154000.000,-14000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
DilutiveSecurities,,,,,,,,,,,8401000.000,,,,,,,,,,,,
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,,,,,,,8269000.000,0.000,0.000,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,,,,,,,,,,-0.010
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,,,,,13500000.000,2520000.000,,,,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,,,,,,,79980000.000,0.000,,,0.000,0.000,,,,,,
EarningsPerShareBasic,,,,,,,,,,,-0.150,0.450,-0.090,,-0.150,3.780,-0.650,-1.760,-0.420,-0.760,-0.690,-0.940,
EarningsPerShareBasicAndDiluted,-0.560,-0.590,-0.160,-0.260,-0.210,0.040,-0.210,-0.130,-0.100,-0.300,,,,,,,,,,,,,-0.860
EarningsPerShareDiluted,,,,,,,,,,,-0.200,0.450,-0.090,,-0.150,3.780,-0.650,-1.760,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,,,,,,,,,,,,,,-1000000.000,,,,,,,,
FairValueOptionChangesInFairValueGainLoss1,,,,,,,,,,,8269000.000,10201000.000,7948000.000,,410000.000,-975000.000,-296000.000,,4527000.000,977000.000,-356000.000,,587000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,-1254000.000,0.000,,,0.000,0.000,,,,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,838000.000,0.000,,,0.000,0.000,,,,,,813000.000
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,,-10165000.000,-6696000.000,-12981000.000,,-10220000.000,-18246000.000,-16618000.000,,-21126000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-19171000.000,-22031000.000,-10287000.000,-17169000.000,-19282000.000,-643000.000,-21055000.000,-13332000.000,-10852000.000,-35617000.000,-20932000.000,62865000.000,-12780000.000,-20482000.000,-10152000.000,-13642000.000,-18477000.000,-15334000.000,-10158000.000,-18237000.000,-17611000.000,-23628000.000,-21109000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,,,,,,,,,,,,-0.850
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,,,,-0.070,-0.350,-0.570,-0.950,-0.410,-0.740,-0.670,-0.950,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,,,,,-0.070,-0.350,-0.570,-0.950,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,,-12696000.000,79160000.000,-1635000.000,3019000.000,-169000.000,-582000.000,-379000.000,109000.000,-181000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,,,,,-0.080,4.130,-0.070,-0.820,-0.010,-0.020,-0.020,0.010,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,,,,,,-0.080,4.130,-0.070,-0.820,,,,,
IncomeTaxExpenseBenefit,6000.000,7000.000,5000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45000.000,39000.000,13000.000,-6946000.000,-5496000.000,-3472000.000,62000.000,9000.000,-993000.000,-26000.000,17000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,466000.000,,,,-61000.000,,,,6911000.000,,,,947000.000,,,,-4275000.000,,,,-2525000.000
IncreaseDecreaseInAccountsReceivable,,,30000.000,,,,112000.000,,,,5015000.000,,,,-4207000.000,,,,3504000.000,,,,-11550000.000
IncreaseDecreaseInDeferredRevenue,,,-8462000.000,,,,0.000,,,,5963000.000,,,,-2401000.000,,,,-1326000.000,,,,-273000.000
IncreaseDecreaseInInventories,,,-1995000.000,,,,-223000.000,,,,4918000.000,,,,450000.000,,,,-2586000.000,,,,2052000.000
IncreaseDecreaseInOtherOperatingAssets,,,197000.000,,,,-421000.000,,,,534000.000,,,,621000.000,,,,2530000.000,,,,-71000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,431000.000,,,,1027000.000,,,,-882000.000,,,,1853000.000,,,,851000.000,,,,-155000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,,,,5870000.000,0.000,0.000,-3431000.000,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,,144000.000,,,,,,,,,,,,
InterestExpense,1261000.000,2470000.000,2678000.000,2589000.000,3463000.000,1583000.000,1613000.000,1595000.000,1587000.000,1815000.000,1886000.000,1029000.000,84000.000,91000.000,648000.000,907000.000,751000.000,,598000.000,623000.000,567000.000,,577000.000
InvestmentIncomeInterest,3000.000,2000.000,19000.000,10000.000,11000.000,13000.000,8000.000,3000.000,1000.000,6000.000,6000.000,6000.000,6000.000,2000.000,5000.000,9000.000,33000.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-1848000.000,,,,0.000,,,,1502000.000,,,,1110000.000,,,,-1666000.000,,,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1848000.000,,,,0.000,,,,1502000.000,,,,1110000.000,,,,-1666000.000,,,,0.000
NetCashProvidedByUsedInInvestingActivities,,,-111000.000,,,,-830000.000,,,,-15000.000,,,,-54000.000,,,,-83000.000,,,,-26000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-111000.000,,,,-830000.000,,,,-15000.000,,,,-54000.000,,,,-83000.000,,,,-26000.000
NetCashProvidedByUsedInOperatingActivities,,,-14722000.000,,,,-15074000.000,,,,-22824000.000,,,,-21947000.000,,,,-21416000.000,,,,-11417000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-14722000.000,,,,-15074000.000,,,,-22824000.000,,,,-21947000.000,,,,-21416000.000,,,,-11417000.000
NetIncomeLoss,-19177000.000,-22038000.000,-10292000.000,-17169000.000,-19282000.000,-643000.000,-21055000.000,-13332000.000,-10852000.000,-35617000.000,-20932000.000,62865000.000,-12825000.000,-20521000.000,-22861000.000,72464000.000,-14616000.000,-8843000.000,-10389000.000,-18828000.000,-16997000.000,-23493000.000,-21307000.000
NetIncomeLossAttributableToParentDiluted,,,,,,,,,,,,,,,-10165000.000,-6696000.000,-12981000.000,,,,,,
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,,,,,-29333000.000,62865000.000,-12825000.000,,,,,,,,,,
NonoperatingIncomeExpense,-1179000.000,-1769000.000,-2602000.000,-2268000.000,-8644000.000,13564000.000,-5878000.000,-853000.000,170000.000,-21103000.000,6328000.000,7917000.000,7885000.000,6580000.000,-353000.000,-1912000.000,-6396000.000,-1218000.000,3922000.000,339000.000,-898000.000,-312000.000,-10000.000
OperatingExpenses,28229000.000,30660000.000,26032000.000,22931000.000,19091000.000,23703000.000,22158000.000,21421000.000,18190000.000,24435000.000,34934000.000,-45787000.000,29462000.000,41961000.000,14413000.000,19097000.000,21201000.000,20197000.000,23286000.000,20664000.000,23283000.000,34302000.000,23795000.000
OperatingIncomeLoss,-17992000.000,-20262000.000,-7685000.000,-14901000.000,-10638000.000,-14207000.000,-15177000.000,-12479000.000,-11022000.000,-14514000.000,-27260000.000,54948000.000,-20665000.000,-27062000.000,-9799000.000,-11730000.000,-12081000.000,-14116000.000,-14080000.000,-18576000.000,-16713000.000,-23316000.000,-21099000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,,,,,-1552000.000,-3933000.000,,,0.000,0.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForWritedownOfSecuritiesNetOfTax,,,,,,,,,,,,,,,,,5485000.000,,,,0.000,,
OtherNonoperatingIncomeExpense,79000.000,16000.000,-30000.000,72000.000,-1421000.000,25000.000,66000.000,-45000.000,67000.000,8000.000,-47000.000,-7000.000,15000.000,7755000.000,-120000.000,-39000.000,103000.000,-15000.000,-7000.000,-15000.000,25000.000,43000.000,-20000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,,,,,,,,,,,,,,,,,5485000.000,,,,0.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,111000.000,,,,830000.000,,,,15000.000,,,,54000.000,,,,83000.000,,,,26000.000
ProceedsFromIssuanceOfDebt,,,5163000.000,,,,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,,,,,1502000.000,,,,3000.000,,,,0.000,,,,
ProceedsFromSecuredLinesOfCredit,,,,,,,0.000,,,,,,,,1450000.000,,,,0.000,,,,
ProceedsFromStockOptionsExercised,,,2000.000,,,,0.000,,,,,,,,,,,,,,,,
ProceedsFromWarrantExercises,,,,,,,,,,,,1163000.000,,,0.000,,,,,,,,
RepaymentsOfDebt,,,,,,,0.000,,,,,,,,343000.000,,,,,,,,
RepaymentsOfLongTermLinesOfCredit,,,,,,,,,,,,,,,,,,,0.000,,,,
RepaymentsOfSecuredDebt,,,7013000.000,,,,,,,,,,,,,,,,1666000.000,,,,0.000
ResearchAndDevelopmentExpense,8882000.000,10134000.000,5964000.000,6381000.000,3660000.000,5409000.000,3236000.000,3577000.000,2544000.000,3448000.000,3538000.000,4120000.000,5289000.000,5989000.000,5150000.000,6241000.000,7919000.000,8550000.000,7987000.000,10384000.000,10076000.000,13393000.000,13341000.000
RestructuringAndRelatedCostIncurredCost,,,,,,,,675000.000,,,,,,,,,,,,,,,
RestructuringCharges,,,,,,,,876000.000,0.000,,,0.000,0.000,,,,20000.000,,,,,,
RestructuringReserveSettledWithoutCash,,,,,,,,201000.000,,,,,,,,,,,,,,,
Revenues,10237000.000,10398000.000,18347000.000,8030000.000,8453000.000,9496000.000,6981000.000,8942000.000,7168000.000,9921000.000,7674000.000,9161000.000,8797000.000,14899000.000,4614000.000,7367000.000,9120000.000,6081000.000,9206000.000,2088000.000,6570000.000,10986000.000,
RoyaltyExpense,333000.000,343000.000,357000.000,315000.000,325000.000,356000.000,282000.000,338000.000,281000.000,341000.000,363000.000,435000.000,425000.000,495000.000,72000.000,71000.000,106000.000,96000.000,71000.000,75000.000,78000.000,71000.000,0.000
SalesRevenueGoodsNet,8674000.000,8835000.000,9885000.000,8030000.000,8453000.000,9496000.000,6981000.000,8942000.000,6897000.000,8879000.000,6770000.000,5780000.000,4125000.000,5040000.000,0.000,0.000,0.000,0.000,,,,,
SalesRevenueNet,10237000.000,10398000.000,18347000.000,8030000.000,8453000.000,9496000.000,6981000.000,8942000.000,7168000.000,9921000.000,7674000.000,9161000.000,8797000.000,14899000.000,4614000.000,7367000.000,9120000.000,6081000.000,9206000.000,2088000.000,6570000.000,10986000.000,
SalesRevenueServicesGross,,,,,,,,,,,,1143000.000,447000.000,,433000.000,1364000.000,260000.000,,0.000,102000.000,225000.000,,
SalesRevenueServicesNet,,,,,,,,,271000.000,,,,,,,,,,,,,,
SellingGeneralAndAdministrativeExpense,15039000.000,14701000.000,14649000.000,12068000.000,10857000.000,11920000.000,14482000.000,12000000.000,10011000.000,13547000.000,27651000.000,24490000.000,19056000.000,17702000.000,6268000.000,7582000.000,5696000.000,6801000.000,6124000.000,6844000.000,6538000.000,7490000.000,6554000.000
ShareBasedCompensation,,,1256000.000,,,,1586000.000,,,,2507000.000,,,,1871000.000,,,,1488000.000,,,,1673000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,0.000,0.000,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,,,0.828,0.817,,,,,,,0.849,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,,,0.815,0.801,,,,,,,0.842,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,,,0.010,0.009,,,,,,,0.020,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,,,0.007,0.007,,,,,,,0.016,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,,,,,,,,,,,,,,,700000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,,,,,,,,,6.830
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,,,,,6014000.000,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,145323000.000,139985000.000,141045000.000,-281307000.000,153362000.000,19176000.000,22613000.000,-173702000.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,65449000.000,90370000.000,,100809000.000,100876000.000,104682000.000,-197799000.000,,,,,,,,,,,,,24813000.000
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,,,,0.000,0.000,,,,,,,,,,,,,,,,,,
