,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31
AccountsPayableCurrent,381573.000,632535.000,410003.000,426895.000,538867.000,435895.000
AccountsReceivableNetCurrent,664114.000,836569.000,708425.000,437662.000,914637.000,698638.000
AccruedLiabilitiesCurrent,133484.000,274017.000,214652.000,138033.000,303067.000,324436.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-2439316.000,2453060.000
AdditionalPaidInCapitalCommonStock,66560020.000,66575476.000,66582787.000,66593160.000,66641880.000,66928668.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,10500.000,10500.000
Assets,5157511.000,5359495.000,5292249.000,4967722.000,5424628.000,5131882.000
AssetsCurrent,852918.000,1062177.000,1022504.000,720283.000,1210054.000,929373.000
CapitalizedComputerSoftwareGross,,,,,1377793.000,1377793.000
CashAndCashEquivalentsAtCarryingValue,109462.000,0.000,117245.000,81985.000,71966.000,57527.000
ClassOfWarrantOrRightOutstanding,,,,,,4178554.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000
CommonStockSharesIssued,33365082.000,33401485.000,33426148.000,33485835.000,33551733.000,33583606.000
CommonStockSharesOutstanding,33365082.000,33401485.000,33426148.000,33485835.000,33551733.000,33583606.000
CommonStockValue,3336.000,3340.000,3342.000,3348.000,3355.000,3358.000
DebtInstrumentConvertibleConversionPrice1,,,,,0.430,0.430
DebtInstrumentUnamortizedDiscount,374682.000,7111.000,4319.000,2557.000,4610.000,3264.000
DeferredCompensationEquity,,,,,52509.000,48801.000
DeferredRevenueCurrent,565490.000,464465.000,546068.000,424191.000,436824.000,483185.000
DerivativeInstrumentsAndHedgesLiabilities,,,,,25160.000,10701.000
DerivativeLiabilitiesCurrent,,,,,25160.000,10701.000
DividendsPayableCurrentAndNoncurrent,,438123.000,448519.000,458802.000,,
DueToAffiliateCurrentAndNoncurrent,,,,,3100000.000,3100000.000
DueToRelatedPartiesCurrent,147194.000,236452.000,325963.000,383592.000,490508.000,525737.000
FurnitureAndFixturesGross,,,,,102631.000,102631.000
Goodwill,4020698.000,4020698.000,4020698.000,4020698.000,4020698.000,4020698.000
LeaseholdImprovementsGross,,,,,64732.000,64732.000
Liabilities,4584906.000,5028280.000,4870004.000,4576012.000,5562524.000,5213851.000
LiabilitiesAndStockholdersEquity,5157511.000,5359495.000,5292249.000,4967722.000,5424628.000,5131882.000
LiabilitiesCurrent,1744403.000,2271643.000,2071152.000,1742378.000,2536481.000,2150237.000
LiabilitiesNoncurrent,2840503.000,2756637.000,2798852.000,2833634.000,3026043.000,3063614.000
LineOfCredit,,,,,0.000,0.000
LongTermDebtCurrent,516662.000,664174.000,574466.000,369667.000,718207.000,346095.000
LongTermDebtNoncurrent,,,,,3026043.000,3063614.000
LongTermDebtPercentageBearingFixedInterestRate,,,,,0.070,0.070
LongTermNotesPayable,122940.000,10728.000,9903.000,9078.000,103617.000,103231.000
NotesAndLoansPayable,,,,,3768099.000,3433897.000
NotesPayable,,,,,200000.000,200000.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,3142245.000,3142245.000
NotesPayableRelatedPartiesNoncurrent,2717563.000,2745909.000,2788949.000,2824556.000,2922426.000,2960383.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,2151456.000,2088823.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,156583.000,93950.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,433736.000,433736.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,416512.000,416512.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,397722.000,397722.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,378932.000,378932.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,367971.000,367971.000
OperatingLossCarryforwards,,,,,30700000.000,30100000.000
OtherAssetsNoncurrent,64927.000,62840.000,52596.000,42354.000,32111.000,29751.000
OtherNotesPayable,,,,,10728.000,9902.000
PreferredStockLiquidationPreference,,3.750,3.750,3.750,,
PreferredStockParOrStatedValuePerShare,,0.000,0.000,0.000,,
PreferredStockSharesAuthorized,,700000.000,700000.000,700000.000,,
PreferredStockSharesIssued,,109933.000,109933.000,109933.000,,
PreferredStockSharesOutstanding,,109933.000,109933.000,109933.000,,
PreferredStockValue,,11.000,11.000,11.000,,
PrepaidExpenseAndOtherAssetsCurrent,79342.000,225608.000,196834.000,200636.000,223451.000,173208.000
PropertyPlantAndEquipmentGross,,,,,2601081.000,2605120.000
PropertyPlantAndEquipmentNet,218968.000,213780.000,196451.000,184387.000,161765.000,152060.000
RetainedEarningsAccumulatedDeficit,-65990762.000,-66247612.000,-66163895.000,-66204809.000,-66783142.000,-67014006.000
StockholdersEquity,572605.000,331215.000,422245.000,391710.000,-137896.000,-81969.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,572605.000,331215.000,422245.000,391710.000,-137896.000,-81969.000
