,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,13057.000,16995.000,15945.000,14944.000
AccountsReceivableNet,,,8830.000,1031.000
AccountsReceivableNetCurrent,4500.000,,,
AccruedLiabilitiesCurrent,20805.000,15810.000,22495.000,26437.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,460.000
AdditionalPaidInCapital,86830.000,86830.000,67126.000,67126.000
AllowanceForDoubtfulAccountsReceivable,0.000,0.000,0.000,
Assets,20902.000,11161.000,38661.000,29698.000
AssetsCurrent,18990.000,9385.000,37021.000,28195.000
CapitalUnitsAuthorized,21000000.000,21000000.000,21000000.000,21000000.000
Cash,14490.000,9385.000,4191.000,3164.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,20000000.000,20000000.000,300000000.000,300000000.000
CommonStockSharesIssued,4204000.000,4204000.000,252240000.000,252240000.000
CommonStockSharesOutstanding,4204000.000,4204000.000,252240000.000,252240000.000
CommonStockValueOutstanding,420.000,420.000,25224.000,25224.000
ConvertibleNotesPayableCurrent,,,26000.000,29000.000
DeferredRevenueCurrent,5000.000,,,
LiabilitiesAndStockholdersEquity,20902.000,11161.000,38661.000,29698.000
LiabilitiesCurrent,38862.000,32805.000,64440.000,70381.000
LiabilityForUncertainTaxPositionsCurrent,0.000,0.000,0.000,
PreconfirmationAccumulatedDepreciationAndAmortization,,,323.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000
PreferredStockSharesOutstanding,1000000.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,24000.000,24000.000
PropertyPlantAndEquipmentGross,1963.000,1963.000,1963.000,1963.000
PropertyPlantAndEquipmentNet,1912.000,1776.000,1640.000,1503.000
PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,51.000,187.000,,
RetainedEarningsAccumulatedDeficit,-105210.000,-108894.000,-118129.000,-133033.000
StockholdersEquity,-17960.000,-21644.000,-25779.000,-40683.000
