,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentForAmortization,16400000.000,18300000.000,20000000.000,24600000.000,21100000.000,26200000.000,25800000.000,25900000.000,29600000.000,29700000.000,30800000.000,35100000.000,38100000.000,42900000.000,54300000.000,54200000.000,54700000.000,59500000.000,58100000.000,68000000.000,59300000.000,62600000.000,63200000.000,62100000.000,64300000.000,65100000.000
AllocatedShareBasedCompensationExpense,,,,,,1100000.000,1200000.000,,1200000.000,1500000.000,2000000.000,2500000.000,,,,,,,,,,,,,,
AmortizationOfAcquiredIntangibleAssets,,,,,,3100000.000,300000.000,,,,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,,,,,,,,,,,,1700000.000
BenefitsLossesAndExpenses,423900000.000,480200000.000,491800000.000,531000000.000,514300000.000,558800000.000,574100000.000,627800000.000,631800000.000,682100000.000,750300000.000,840900000.000,868700000.000,1072200000.000,1199100000.000,1219100000.000,1200400000.000,,,,,,,,,
BrokerageCommissionsRevenue,189000000.000,214700000.000,225100000.000,241400000.000,215600000.000,242200000.000,248200000.000,265700000.000,239700000.000,268900000.000,270000000.000,280900000.000,257200000.000,317400000.000,337700000.000,346000000.000,323200000.000,367300000.000,360700000.000,381100000.000,338200000.000,374600000.000,375000000.000,405000000.000,370500000.000,410900000.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,,,1666000.000,,,,,,,,515000.000,,,,1093000.000,,,,494000.000,,,,166000.000,
BusinessAcquisitionProFormaEarningsPerShareBasic,,0.360,0.420,,0.240,0.590,0.500,0.330,0.320,0.730,0.570,0.550,0.370,0.710,0.590,0.270,0.130,0.810,0.760,0.400,0.260,0.840,0.690,0.570,0.310,0.960
BusinessAcquisitionProFormaEarningsPerShareDiluted,,0.360,0.420,,0.240,0.590,0.490,0.320,0.320,0.730,0.570,0.520,0.360,0.700,0.580,0.290,0.130,0.800,0.760,0.400,0.260,0.840,0.690,0.560,0.310,0.950
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,,28600000.000,71400000.000,62000000.000,43200000.000,40500000.000,93500000.000,75200000.000,77100000.000,49500000.000,112200000.000,94200000.000,60200000.000,22200000.000,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,4400000.000,6600000.000,,-100000.000,7400000.000,1300000.000,-2700000.000,1500000.000,5400000.000,3300000.000,0.000,1800000.000,3600000.000,600000.000,-3000000.000,6400000.000,1300000.000,6000000.000,10700000.000,300000.000,-9200000.000,200000.000,-6500000.000,-6700000.000,100000.000
BusinessAcquisitionsProFormaRevenue,,40500000.000,47300000.000,,550100000.000,654300000.000,653600000.000,792100000.000,674600000.000,779800000.000,850900000.000,1155900000.000,916800000.000,1251100000.000,1293000000.000,1523300000.000,1234200000.000,1379300000.000,1461700000.000,1435500000.000,1304700000.000,1429900000.000,1482600000.000,1446500000.000,1414400000.000,1566700000.000
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,,,,,,,,,,,,,,,,48200000.000,,,,17400000.000,,,,8400000.000,
BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCostExpensed,,1900000.000,2300000.000,,2400000.000,2200000.000,2400000.000,2300000.000,2900000.000,2900000.000,2900000.000,3200000.000,3300000.000,3400000.000,3900000.000,3900000.000,4200000.000,4300000.000,3700000.000,4000000.000,4200000.000,4000000.000,4300000.000,4400000.000,5100000.000,5200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,83400000.000,,,,10600000.000,,,,-78100000.000,,,,441100000.000,,,,-37600000.000,,,,-55000000.000,,,,18500000.000,
CommonStockDividendsPerShareDeclared,0.330,0.330,0.330,0.330,0.340,0.340,0.340,0.340,0.350,0.350,0.350,0.350,0.360,0.360,0.360,0.360,0.370,0.370,0.370,0.370,0.380,0.380,0.380,0.380,0.390,0.390
ComprehensiveIncomeNetOfTax,19500000.000,38900000.000,30900000.000,5400000.000,39300000.000,59600000.000,84000000.000,26500000.000,18300000.000,75900000.000,105400000.000,99200000.000,58800000.000,156300000.000,-44300000.000,-125400000.000,-97700000.000,205000000.000,-38300000.000,0.000,30800000.000,79500000.000,106800000.000,-48300000.000,120200000.000,209100000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,-4000000.000,-1400000.000,21600000.000,9700000.000,14200000.000,8100000.000,6600000.000,6200000.000,13700000.000,8900000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,-101700000.000,203600000.000,-16700000.000,9700000.000,45000000.000,87600000.000,113400000.000,-42100000.000,133900000.000,218000000.000
CostOfCoalProductsAndServices,,,,,,,,,,,,,,,,,,306800000.000,418900000.000,,304400000.000,325000000.000,449700000.000,329500000.000,366900000.000,397100000.000
CostOfRevenue,,11700000.000,700000.000,,17700000.000,29000000.000,27700000.000,37200000.000,58100000.000,76600000.000,146900000.000,155700000.000,171000000.000,270500000.000,326200000.000,291200000.000,309300000.000,,,,,,,,,
CostsAndExpenses,,,,,,,,,,,,,,,,,,1242900000.000,1349100000.000,,1244700000.000,1289600000.000,1387400000.000,1316200000.000,1360400000.000,1416400000.000
DefinedBenefitPlanActuarialGainLoss,,,,,,-1700000.000,-1800000.000,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanActuarialNetGainsLosses,,400000.000,400000.000,,1900000.000,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,,-2000000.000,-1900000.000,-2000000.000,-2000000.000,-600000.000,-600000.000,-600000.000,-500000.000,-1600000.000,-1600000.000,-1500000.000,-1500000.000,-1500000.000,-1300000.000,-1300000.000,-1200000.000,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,3800000.000,3800000.000,,3800000.000,3800000.000,3800000.000,3800000.000,4300000.000,4300000.000,4200000.000,4200000.000,4700000.000,4700000.000,4700000.000,4600000.000,3900000.000,3800000.000,3800000.000,3800000.000,3700000.000,3700000.000,3600000.000,3600000.000,,
DefinedBenefitPlanInterestCost,,3000000.000,3000000.000,,3000000.000,3000000.000,3000000.000,-20800000.000,2900000.000,3000000.000,2900000.000,2900000.000,3200000.000,3200000.000,3200000.000,3100000.000,2600000.000,2800000.000,2700000.000,2700000.000,2700000.000,2700000.000,2700000.000,2700000.000,,
DefinedBenefitPlanNetPeriodicBenefitCost,,-300000.000,-300000.000,,1200000.000,1000000.000,1100000.000,-7500000.000,700000.000,700000.000,900000.000,900000.000,-800000.000,-800000.000,-800000.000,11400000.000,400000.000,1000000.000,700000.000,700000.000,800000.000,600000.000,800000.000,800000.000,,
DefinedBenefitPlanServiceCost,,100000.000,100000.000,,100000.000,100000.000,100000.000,-700000.000,100000.000,100000.000,200000.000,200000.000,100000.000,100000.000,100000.000,400000.000,100000.000,400000.000,300000.000,300000.000,300000.000,300000.000,400000.000,500000.000,,
Depreciation,8100000.000,9100000.000,9400000.000,9300000.000,9700000.000,10200000.000,10700000.000,10800000.000,10800000.000,13100000.000,14300000.000,15200000.000,14800000.000,16600000.000,18600000.000,19400000.000,21500000.000,22800000.000,23800000.000,25800000.000,24700000.000,26000000.000,25700000.000,27200000.000,29500000.000,30200000.000
DepreciationAmortizationAndAccretionNet,24500000.000,,,,30800000.000,,,,40400000.000,,,,52900000.000,,,,76200000.000,,,,84000000.000,,,,93800000.000,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,,,,,,,,,,,,,,,,,,-2400000.000,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,,,,,,,,,,,,,,,,,,,6200000.000,
DerivativeNetHedgeIneffectivenessGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,200000.000,
DividendsCommonStockCash,36700000.000,,,,40500000.000,,,,44500000.000,,,,48800000.000,,,,61900000.000,,,,67600000.000,,,,70300000.000,
EarningsPerShareBasic,0.140,0.380,0.410,0.360,0.240,0.600,0.500,0.270,0.320,0.730,0.570,0.460,0.370,0.710,0.580,0.320,0.130,0.820,0.760,0.360,0.260,0.850,0.690,0.530,0.310,0.960
EarningsPerShareDiluted,0.140,0.370,0.410,0.360,0.240,0.590,0.500,0.260,0.320,0.730,0.570,0.440,0.360,0.700,0.580,0.330,0.130,0.810,0.750,0.370,0.260,0.840,0.690,0.530,0.310,0.950
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,-4300000.000,,,,,,,,-6200000.000,,,,-1900000.000,,,,7000000.000,
EmployeeStockOwnershipPlanESOPCompensationExpense,,300000.000,400000.000,,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,,,,379900000.000,,,,,,,,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainBeforeTax,,,,,,,,,,,,,,,,,67900000.000,,,,7200000.000,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,,,,,,,,,,,,-29000000.000,
ForeignCurrencyTransactionGainLossUnrealized,,,,,,,,,200000.000,,,,200000.000,,,,-100000.000,,,,-100000.000,,,,-1500000.000,
FutureAmortizationExpenseRemainderOfFiscalYear,,,,,64400000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,,,72200000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,,,,,84500000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,,,77100000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,,,81700000.000,,,,,,,,,,,,,,,,,,,,,
GainLossOnInvestments,-100000.000,,,,,,,,9600000.000,,,,21000000.000,,,,-100000.000,,,,2200000.000,,,,1400000.000,
GainLossOnSaleOfEquityInvestments,3000000.000,4700000.000,3400000.000,-5600000.000,700000.000,,700000.000,,400000.000,2900000.000,,,1000000.000,700000.000,900000.000,4700000.000,900000.000,3500000.000,2600000.000,-300000.000,2200000.000,1400000.000,1100000.000,1900000.000,1400000.000,1100000.000
GainLossRelatedToLitigationSettlement,,,,,,,,,,,,,,,,,,,31000000.000,,,,,,,
GoodwillAcquiredDuringPeriod,,,,,35600000.000,,,,5500000.000,,,,20200000.000,,,,43700000.000,,,,33500000.000,,,,91900000.000,
GoodwillPurchaseAccountingAdjustments,,,,,-500000.000,,,,3600000.000,,,,-28900000.000,,,,2900000.000,,,,300000.000,,,,1600000.000,
GoodwillTranslationAndPurchaseAccountingAdjustments,,,,,5200000.000,,,,13500000.000,,,,6100000.000,,,,-78200000.000,,,,-3300000.000,,,,35600000.000,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,,,,,,,,,600000.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,41700000.000,46700000.000,,,,,,,,,,-49300000.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,,,105700000.000,,55700000.000,137500000.000,94900000.000,68800000.000,52300000.000,147000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,23500000.000,65900000.000,71000000.000,47400000.000,32500000.000,91100000.000,76300000.000,45400000.000,42300000.000,97400000.000,85500000.000,49300000.000,46300000.000,107100000.000,87700000.000,26300000.000,30900000.000,128500000.000,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,0.380,0.410,,,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,0.370,0.410,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxCreditsAndAdjustments,,,,,129200000.000,,,,130000000.000,,,,130000000.000,,,,117000000.000,,,,109000000.000,,,,108200000.000,
IncomeTaxExpenseBenefit,8300000.000,24200000.000,24300000.000,6900000.000,4400000.000,19400000.000,14600000.000,11900000.000,1800000.000,3900000.000,10900000.000,-10700000.000,-3000000.000,-1900000.000,-5900000.000,-25200000.000,-1500000.000,-19100000.000,-35200000.000,-39800000.000,-2200000.000,-18200000.000,-35500000.000,-32200000.000,-15500000.000,-33400000.000
IncomeTaxesPaid,7800000.000,,,,4900000.000,,,,9800000.000,,,,15200000.000,,,,12900000.000,,,,13800000.000,,,,12200000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,-4200000.000,,,,-1700000.000,,,,-2000000.000,,,,-5600000.000,,,,-18200000.000,,,,-3400000.000,,,,-5900000.000,
IncreaseDecreaseInDeferredIncomeTaxes,-3100000.000,,,,-2600000.000,,,,7400000.000,,,,16100000.000,,,,2100000.000,,,,16700000.000,,,,17200000.000,
IncreaseDecreaseInOtherOperatingAssets,-13600000.000,,,,-27100000.000,,,,51400000.000,,,,20600000.000,,,,-84400000.000,,,,-85900000.000,,,,-56200000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,11400000.000,,,,29000000.000,,,,21000000.000,,,,49800000.000,,,,21600000.000,,,,17300000.000,,,,28000000.000,
IncreaseDecreaseInPremiumsReceivable,-45100000.000,,,,42400000.000,,,,-22600000.000,,,,-47800000.000,,,,79300000.000,,,,60800000.000,,,,206300000.000,
IncreaseDecreaseInReinsurancePayables,-53400000.000,,,,11300000.000,,,,-35600000.000,,,,-195100000.000,,,,-81400000.000,,,,-114200000.000,,,,-30100000.000,
IncreaseDecreaseInRestrictedCash,-20900000.000,,,,-16900000.000,,,,-33200000.000,,,,-117800000.000,,,,-162500000.000,,,,-92800000.000,,,,-154200000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,800000.000,500000.000,,1400000.000,1500000.000,1400000.000,-2800000.000,1400000.000,1600000.000,1500000.000,-2900000.000,1600000.000,1400000.000,1300000.000,-2900000.000,1200000.000,1100000.000,800000.000,-2100000.000,600000.000,900000.000,900000.000,-1600000.000,1700000.000,1700000.000
InterestExpense,9500000.000,10600000.000,10300000.000,10400000.000,10600000.000,10800000.000,10700000.000,10900000.000,11200000.000,11900000.000,13100000.000,13900000.000,16200000.000,21200000.000,25900000.000,25700000.000,25600000.000,26000000.000,25600000.000,25800000.000,25800000.000,27200000.000,28500000.000,28300000.000,29900000.000,31600000.000
InterestPaid,13200000.000,,,,16400000.000,,,,17600000.000,,,,19500000.000,,,,28800000.000,,,,29000000.000,,,,30100000.000,
