,2011-06-30,2011-09-30
AccountsPayableCurrent,2100.000,9400.000
AdditionalPaidInCapitalCommonStock,124182.000,129182.000
Assets,4557.000,5718.000
CashAndCashEquivalentsAtCarryingValue,4557.000,5718.000
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000
CommonStockSharesIssued,5685000.000,5685000.000
CommonStockSharesOutstanding,5685000.000,5685000.000
CommonStockValue,568.000,568.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,122293.000,133432.000
Liabilities,2100.000,9400.000
LiabilitiesAndStockholdersEquity,4557.000,5718.000
PreferredStockParOrStatedValuePerShare,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PreferredStockValue,0.000,0.000
StockholdersEquity,2457.000,-3682.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2457.000,-3682.000
