,2011-06-30,2011-09-30
AccountsPayableCurrent,438611.000,567979.000
AccountsReceivableNetCurrent,154206.000,114900.000
AccruedLiabilitiesCurrent,582807.000,569824.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4309.000,-4352.000
AdditionalPaidInCapitalCommonStock,17424396.000,17474070.000
Assets,4049811.000,4260901.000
AssetsCurrent,502531.000,498697.000
CashAndCashEquivalentsAtCarryingValue,173941.000,168119.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000
CommonStockSharesIssued,86156774.000,86819274.000
CommonStockSharesOutstanding,86156774.000,86819274.000
CommonStockValue,86157.000,86819.000
DeferredRentCreditNoncurrent,93888.000,105360.000
DeferredRevenueCurrent,136000.000,91000.000
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,628010.000,628010.000
DividendsPayableCurrent,68521.000,68521.000
Goodwill,1369625.000,1369625.000
IntangibleAssetsNetExcludingGoodwill,775320.000,786624.000
InventoryNet,34373.000,57351.000
Liabilities,5149699.000,5981515.000
LiabilitiesAndStockholdersEquity,4049811.000,4260901.000
LiabilitiesCurrent,1315939.000,1413114.000
LiabilitiesNoncurrent,3833760.000,4568401.000
LiabilitiesOtherThanLongtermDebtNoncurrent,222191.000,210123.000
LongTermDebtCurrent,90000.000,115790.000
LongTermDebtNoncurrent,272500.000,373065.000
MinorityInterest,0.000,0.000
NotesPayableRelatedPartiesNoncurrent,3245181.000,3879853.000
OtherReceivables,301718.000,271962.000
OtherReceivablesNetCurrent,56289.000,84139.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PreferredStockValue,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,83722.000,74188.000
PropertyPlantAndEquipmentNet,1057399.000,1286092.000
RetainedEarningsAccumulatedDeficit,-19234142.000,-19905161.000
StockholdersEquity,-1099888.000,-1720614.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1099888.000,-1720614.000
