,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
CashFlowHedgeLossReclassifiedToOtherIncome,-3056000.000,-2198000.000,-1752000.000,-2203000.000,-2252000.000,,2278000.000,2304000.000,,,,,,,,,
CostmethodInvestmentsOtherThanTemporaryImpairment,,,,,,,-2000000.000,-2000000.000,,,,,,,,,
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,,5.500,,,,,,
DerivativeGainLossOnDerivativeNet,,,-8000.000,,-1000.000,,,,,,,-270000.000,-190000.000,,-170000.000,189000.000,11000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,362000.000,80000.000,,,,,,,,,,,,,,-189000.000,-11000.000
DerivativeInstrumentsLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,,,,,,,,,,,,,,,2502000.000,2538000.000,2475000.000
DerivativeInstrumentsLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTesting,,,,,,,,,,,,,,,170000.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,132000.000,49000.000,,,0.000,0.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,219000.000,53000.000,,,0.000,0.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,351000.000,102000.000,,,0.000,0.000,,,,,,,,,
Dividends,,,37432000.000,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.030,,,,,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,-3711000.000,-5065000.000,-2808000.000,-2584000.000,-2780000.000,-2944000.000,,,,,-2071000.000,-702000.000,2480000.000,-225000.000,-358000.000,-37000.000,-107000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,9609000.000,9232000.000,2205000.000,2182000.000,2195000.000,2241000.000,2830000.000,2879000.000,3778000.000,3443000.000,4059000.000,5154000.000,18173000.000,8109000.000,8728000.000,8930000.000,7439000.000
GainLossOnDerivativeInstrumentsNetPretax,383000.000,64000.000,,,,,,,,,,,,,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,4552000.000,,,,0.000,0.000,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,-4420000.000,49000.000,,,0.000,0.000,,,,,,,,,
IncomeLossFromEquityMethodInvestments,-466000.000,-735000.000,-355000.000,-317000.000,-339000.000,-378000.000,-319000.000,-267000.000,-112000.000,-207000.000,-138000.000,-10000.000,733000.000,160000.000,153000.000,139000.000,242000.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,,,0.019,,,,,,,,,,,,,,
ManagementFeesRevenue,,244000.000,22000.000,23000.000,22000.000,23000.000,22000.000,23000.000,35000.000,180000.000,283000.000,255000.000,140000.000,321000.000,111000.000,162000.000,263000.000
MarketableSecuritiesRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,,,,,,,,,-55100000.000,19500000.000
MinorityInterestInNetIncomeLossOperatingPartnerships,-82000.000,,,,,,,,,,,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,3638000.000,,,,,,,,,,,,,,,,
NetIncomeLossAvailableToCommonStockholdersDiluted,3441000.000,,,,,,,,,,,,,,,,
OtherAssetImpairmentCharges,,,,,,,-825000.000,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,10100000.000,,,,22403000.000,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,-5385000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,,,,,,,,,10000000.000,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,,,,,,9200000.000,9000000.000,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,,8500000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,,,162000.000,,,,,,
OtherIncome,,,,,,,,,2305000.000,,2550000.000,2607000.000,2572000.000,-17988000.000,,,
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,,,,,,,-2800000.000,-2800000.000,,,-1300000.000,,,,292000.000,,
ParticipatingSecuritiesDistributedAndUndistributedEarnings,279000.000,,,,,,,,,,,,,,,,
PaymentsOfDividends,,,,,,,42806000.000,,,,,,,,,,
ProfitLoss,,,,,,,,413000.000,-512000.000,,,,,,,,
RepaymentsOfLinesOfCredit,,13400000.000,,,,,,,,,,,,,,,
Revenues,,,,,,,,5600000.000,18700000.000,,,,,,,,
SalesOfRealEstate,,,28000000.000,,,,,,,,,,,,,,
SalesRevenueNet,,,,,,,,5600000.000,16395000.000,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,132840932.000,,,,,,,,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,129858098.000,,,,,,,,,,,,,,,,
