,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,15041.000,3832.000,9909.000
AccountsReceivableNetCurrent,78442.000,100820.000,53617.000
AccruedLiabilitiesCurrent,15616.000,60615.000,41181.000
AdditionalPaidInCapital,15862.000,377144.000,709011.000
AllowanceForDoubtfulAccountsReceivable,,41651.000,
Assets,219852.000,433780.000,419742.000
AssetsCurrent,218602.000,432674.000,381280.000
Cash,80774.000,307395.000,304484.000
CashAndCashEquivalentsAtCarryingValue,80774.000,307395.000,304484.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,8000000.000,8241015.000,8462408.000
CommonStockSharesOutstanding,8000000.000,8241015.000,8462408.000
CommonStockValue,8000.000,8241.000,8462.000
DeferredTaxAssetsNet,0.000,0.000,0.000
DeferredTaxAssetsOperatingLossCarryforwards,72866.000,128221.000,259023.000
DeferredTaxAssetsValuationAllowance,72866.000,128221.000,259023.000
DueFromRelatedPartiesCurrent,59386.000,23500.000,23179.000
DueFromRelatedPartiesNoncurrent,0.000,0.000,
DueToRelatedPartiesCurrent,0.000,0.000,
DueToRelatedPartiesCurrentAndNoncurrent,,,22500.000
DueToRelatedPartiesNoncurrent,363187.000,363187.000,363187.000
InterestPayableCurrent,16459.000,21952.000,27325.000
Liabilities,410303.000,494586.000,464102.000
LiabilitiesAndStockholdersEquity,219852.000,433780.000,419742.000
LiabilitiesCurrent,47116.000,131399.000,100915.000
LoansPayableCurrent,0.000,0.000,
LongTermNotesPayable,317187.000,317187.000,317187.000
NotesAndLoansReceivableNetCurrent,0.000,0.000,
NotesAndLoansReceivableNetNoncurrent,0.000,0.000,
NotesPayable,363187.000,363187.000,363187.000
NotesPayableCurrent,0.000,0.000,
OperatingLeasesFutureMinimumPaymentsDue,,187489.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,62902.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,60225.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,64362.000,
OperatingLossCarryforwards,214313.000,377121.000,761833.000
OtherAssetsCurrent,,959.000,0.000
OtherAssetsNoncurrent,,,37500.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000
PropertyPlantAndEquipmentNet,1250.000,1106.000,962.000
RetainedEarningsAccumulatedDeficit,-214313.000,-446191.000,-761833.000
StockholdersEquity,-190451.000,-60806.000,-44360.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-190451.000,-60806.000,-44360.000
