,2011-02-28,2012-02-29,2013-02-28,2014-02-28,2015-02-28,2016-02-29,2017-02-28
AdjustmentForAmortization,,11900000.000,7200000.000,15500000.000,40000000.000,40700000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,47000000.000,47400000.000,44200000.000,50800000.000,54300000.000,53500000.000,55500000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,1600000.000,7300000.000,15000000.000,65300000.000,77400000.000,203400000.000,131400000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,59800000.000,339100000.000,168500000.000,-1116900000.000,244800000.000,353100000.000,156800000.000
AdvertisingExpense,,116000000.000,121900000.000,278500000.000,406100000.000,468300000.000,552800000.000
AllocatedShareBasedCompensationExpense,,47600000.000,40800000.000,49900000.000,55000000.000,54000000.000,56100000.000
AmortizationOfFinancingCosts,,6500000.000,4800000.000,11600000.000,12200000.000,12000000.000,12700000.000
AmortizationOfIntangibleAssets,,,7200000.000,15500000.000,40000000.000,40700000.000,10400000.000
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,-13400000.000,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeFairValue1,,,,,0.000,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,,1642000000.000,0.000,0.000,
CapitalExpendituresIncurredButNotYetPaid,28400000.000,27800000.000,34800000.000,27900000.000,21700000.000,,
CashAcquiredFromAcquisition,,-17100000.000,,,3500000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-34300000.000,76600000.000,245700000.000,-267600000.000,46200000.000,-27000000.000,94300000.000
CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries,,,,0.000,0.000,0.000,0.000
CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,,-3800000.000,-8000000.000,,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,-3100000.000,-4600000.000,3100000.000,-16400000.000,-27600000.000,-17100000.000
ComprehensiveIncomeNetOfTax,161100000.000,429900000.000,346200000.000,1897000000.000,622400000.000,733300000.000,1587800000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,-4400000.000,-13400000.000,-6600000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,618000000.000,719900000.000,1581200000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,,,,142300000.000,190300000.000
ConversionOfStockAmountConverted1,,,,,,,132000000.000
CostOfGoodsSold,2141900000.000,1592200000.000,1687800000.000,2876000000.000,3449400000.000,3606100000.000,3802100000.000
CurrentFederalTaxExpenseBenefit,,85200000.000,47800000.000,141700000.000,195000000.000,126200000.000,270800000.000
CurrentForeignTaxExpenseBenefit,,1700000.000,30400000.000,57400000.000,49000000.000,43500000.000,126200000.000
CurrentIncomeTaxExpenseBenefit,,41000000.000,89400000.000,217600000.000,264100000.000,189600000.000,425500000.000
CurrentStateAndLocalTaxExpenseBenefit,,-45900000.000,11200000.000,18500000.000,20100000.000,19900000.000,28500000.000
DeferredFederalIncomeTaxExpenseBenefit,,76600000.000,42700000.000,61400000.000,84600000.000,232400000.000,113400000.000
DeferredForeignIncomeTaxExpenseBenefit,,-8100000.000,1400000.000,-24200000.000,-10100000.000,3000000.000,7800000.000
DeferredIncomeTaxExpenseBenefit,70900000.000,48000000.000,39200000.000,41600000.000,79300000.000,251000000.000,128700000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-20500000.000,-4900000.000,4400000.000,4800000.000,15600000.000,7500000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,4300000.000,5200000.000,,,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,0.000,,,,
DefinedContributionPlanCostRecognized,,,10000000.000,,,,
Depreciation,119200000.000,98400000.000,108200000.000,139800000.000,162000000.000,180300000.000,237500000.000
DepreciationDepletionAndAmortization,,110300000.000,115400000.000,155300000.000,202000000.000,221000000.000,247900000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,-4300000.000,-2100000.000,-35300000.000,-69300000.000,-9800000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,165100000.000,2100000.000,7100000.000,,,,262400000.000
Dividends,,,,,,241900000.000,315600000.000
EffectOfExchangeRateOnCashAndCashEquivalents,4000000.000,2700000.000,-5100000.000,-7000000.000,-2500000.000,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,,-9300000.000,-5100000.000
EffectiveIncomeTaxRateContinuingOperations,,0.167,0.249,0.118,0.291,0.293,0.265
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.007,0.007,0.008,0.009,0.002,
EffectiveIncomeTaxRateReconciliationDispositionOfBusiness,,0.004,-0.005,,,,-0.012
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,,,,0.044,0.000,0.000,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.013,0.004,-0.002,-0.009,-0.005,-0.008
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.081,0.008,0.007,0.014,0.015,0.011
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,3700000.000,4100000.000,4200000.000,3700000.000,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,16300000.000,13800000.000,17100000.000,18700000.000,17800000.000,18500000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,10835473.000,25274158.000,61354379.000,62165063.000,193500000.000,106000000.000
EquityMethodInvestmentOtherThanTemporaryImpairment,,,0.000,0.000,,,
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,,782500000.000,794400000.000,291400000.000,57600000.000,,
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,,458300000.000,471000000.000,176600000.000,40800000.000,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,458300000.000,471000000.000,176600000.000,40800000.000,,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,2575700000.000,2640700000.000,876200000.000,72600000.000,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,7400000.000,10900000.000,17700000.000,65400000.000,78000000.000,203400000.000,131400000.000
FiniteLivedIntangibleAssetsAmortizationExpense,,5400000.000,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,-700000.000,3700000.000,5300000.000,,,
FutureAmortizationExpenseAfterYearFive,,35900000.000,,,,,
FutureAmortizationExpenseYearFive,,4700000.000,,,,,
FutureAmortizationExpenseYearFour,,5000000.000,,,,,
FutureAmortizationExpenseYearOne,,6700000.000,,,,,
FutureAmortizationExpenseYearThree,,5100000.000,,,,,
FutureAmortizationExpenseYearTwo,,5400000.000,,,,,
GainLossOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurringNet,,,0.000,,,,
GainLossOnSaleOfBusiness,,,7100000.000,,,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,-400000.000,,,,
GoodwillAcquiredDuringPeriod,,,110000000.000,3715800000.000,100700000.000,965100000.000,884500000.000
GoodwillAndIntangibleAssetImpairment,,,,300900000.000,0.000,0.000,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,-23500000.000
GoodwillImpairmentLoss,,,0.000,278700000.000,,,
GoodwillPurchaseAccountingAdjustments,,9300000.000,,,,,
GoodwillTranslationAdjustments,,3800000.000,-20600000.000,-12600000.000,-39300000.000,-34700000.000,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,,,126100000.000
GrossProfit,1190100000.000,1062100000.000,1108300000.000,1991700000.000,2578600000.000,2942300000.000,3529400000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,38100000.000,0.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,441000000.000,369700000.000,2050800000.000,481600000.000,599300000.000,788000000.000
