,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-14300.000,,,
CostOfRevenue,,0.000,,,,
Depreciation,,,109.000,,,
EarningsPerShareBasic,0.000,,,,,
EarningsPerShareBasicAndDiluted,,0.000,0.000,-0.000,-0.000,-0.010
GeneralAndAdministrativeExpense,1676.000,,,,,
GrossProfit,,4000.000,,,,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,-11206.000,-13494.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-8333.000,,,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-14300.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-14300.000,,,
NetIncomeLoss,-1676.000,-14665.000,-6076.000,-11206.000,-13494.000,-8477.000
OperatingExpenses,1676.000,18665.000,6076.000,11206.000,13494.000,8477.000
OperatingIncomeLoss,-1676.000,-14665.000,-6076.000,,,
OtherNonrecurringIncomeExpense,,18665.000,6076.000,,,
ProfessionalFees,,,,6628.000,10994.000,
ProfitLoss,,,-6076.000,,,
Revenues,,4000.000,,,,
SalesRevenueGoodsNet,,4000.000,,,,
SalesRevenueNet,,4000.000,,,,
SellingGeneralAndAdministrativeExpense,,,,4578.000,2500.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,7375000.000,7375000.000,
WeightedAverageNumberOfSharesOutstandingBasic,6124121.000,7468250.000,7375000.000,,,
