,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
Assets,199713312.000,197098131.000,184903007.000,163894916.000,147654680.000,139164168.000,123232521.000,116070947.000,98145834.000,86605046.000,78347255.000,65133515.000,62084351.000,59057209.000,60768672.000,61946716.000,52058191.000,
CapitalUnitsOutstanding,1073220.000,1032863.000,931842.000,877789.000,822205.000,770678.000,704586.000,648817.000,596430.000,552100.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,308075.000,307308.000,307906.000,310221.000,311050.000,311363.000,347871.000,348695.000,349342.000,350043.000,350292.000,350289.000,349531.000,349518.000,349512.000,349500.000,349499.000,
DueFromRelatedParties,2775428.000,2915379.000,13937314.000,4719328.000,2871637.000,4025713.000,4494805.000,4604088.000,3054506.000,2628562.000,7439324.000,2588176.000,2401616.000,1748401.000,1416175.000,928837.000,811988.000,
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,0.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,,0.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,,,,,,,,0.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,,,,,,,,0.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,
GeneralPartnersCapitalAccount,7652983.000,7849982.000,1650.000,1630.000,1584.000,1578.000,1517.000,1546.000,1443.000,1369.000,1416.000,1357.000,1414.000,1485.000,1638.000,1743.000,1525.000,
GeneralPartnersCapitalAccountUnitsIssued,41734.000,41734.000,9.000,9.000,9.000,9.000,9.000,,,,,,,,,,,
GeneralPartnersCapitalAccountUnitsOutstanding,,,,,,,,,,,9.000,9.000,9.000,9.000,9.000,9.000,9.000,
InterestReceivable,22.000,26.000,,,,,,,,,,,,,,,3.000,
InvestmentOwnedPercentOfNetAssets,,,,,0.998,0.998,0.997,0.997,0.991,0.996,0.995,0.995,0.994,0.992,,,,
InvestmentsFairValueDisclosure,,,,,,,,,,,70557639.000,62195050.000,59333204.000,56959290.000,59002985.000,60668379.000,50896701.000,
Liabilities,2911323.000,2821196.000,14073967.000,4919157.000,2850868.000,4034916.000,4494506.000,4603838.000,2534050.000,2628328.000,7439327.000,2588181.000,2401619.000,1633484.000,1328250.000,953842.000,710645.000,
LiabilitiesAndStockholdersEquity,199713312.000,197098131.000,184903007.000,163894916.000,147654680.000,139164168.000,123232521.000,116070947.000,98145834.000,86605046.000,78347255.000,65133515.000,62084351.000,59057209.000,60768672.000,61946716.000,52058191.000,
LimitedPartnersCapitalAccount,189149006.000,186426953.000,170827390.000,158974129.000,144802228.000,135127674.000,118736498.000,111465563.000,95610341.000,83975349.000,70906512.000,62543977.000,59681318.000,57422240.000,59438784.000,60991131.000,51346021.000,
LimitedPartnersCapitalAccountUnitsIssued,1031486.000,991129.000,931833.000,877780.000,822196.000,770669.000,704577.000,,,,,,,,,,,
LimitedPartnersCapitalAccountUnitsOutstanding,,,,,,,,,,,450741.000,414941.000,378254.000,347929.000,326557.000,314921.000,303027.000,
LiquidationBasisOfAccountingAccruedCostsToDisposeOfAssetsAndLiabilities,,,,,,,,,,,,,,,,,,457635.000
PartnersCapital,196801989.000,194276935.000,170829040.000,158975759.000,144803812.000,135129252.000,118738015.000,111467109.000,95611784.000,83976718.000,70907928.000,62545334.000,59682732.000,57423725.000,59440422.000,60992874.000,51347546.000,
PartnersCapitalAccountUnits,1073220.000,1032863.000,931842.000,877789.000,822205.000,770678.000,704586.000,648817.000,596430.000,552100.000,450750.000,414950.000,378263.000,347938.000,326566.000,314930.000,303036.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,196801989.000,194276935.000,170829040.000,158975759.000,144803812.000,135129252.000,118738015.000,111467109.000,95611784.000,83976718.000,70907928.000,62545334.000,59682732.000,57423725.000,59440422.000,60992874.000,51347546.000,
