,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilitiesCurrent,486000000.000,426000000.000,,,,431000000.000,476269000.000,451282000.000,494338000.000,478560000.000,527862000.000
AccountsPayableCurrent,61000000.000,73000000.000,68000000.000,69000000.000,64000000.000,74000000.000,73995000.000,68033000.000,66049000.000,59219000.000,62347000.000
AccountsReceivableNetCurrent,227000000.000,184000000.000,234000000.000,232000000.000,237000000.000,206000000.000,253728000.000,241526000.000,245257000.000,218224000.000,267785000.000
AccruedIncomeTaxesCurrent,18000000.000,16000000.000,16000000.000,15000000.000,17000000.000,16000000.000,20274000.000,18227000.000,21877000.000,17560000.000,25956000.000
AccruedIncomeTaxesNoncurrent,,26000000.000,,,,25000000.000,,,,24625000.000,
AccruedLiabilitiesForCommissionsExpenseAndTaxes,285000000.000,260000000.000,270000000.000,272000000.000,280000000.000,241000000.000,276979000.000,273927000.000,293220000.000,267488000.000,321145000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,702000000.000,738000000.000,775000000.000,738000000.000,768000000.000,812000000.000,849902000.000,878858000.000,916237000.000,951417000.000,974038000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-84000000.000,-174000000.000,-186000000.000,-186000000.000,-189000000.000,-178000000.000,-167797000.000,-170345000.000,-165398000.000,-190072000.000,-183136000.000
AdditionalPaidInCapitalCommonStock,2711000000.000,2715000000.000,2718000000.000,2702000000.000,2724000000.000,2716000000.000,2715106000.000,2714321000.000,2710753000.000,2708836000.000,2705950000.000
AllowanceForDoubtfulAccountsReceivableCurrent,13000000.000,14000000.000,15000000.000,16000000.000,14000000.000,15000000.000,14242000.000,13185000.000,13172000.000,13430000.000,12720000.000
Assets,2992000000.000,2892000000.000,2891000000.000,2910000000.000,2938000000.000,2929000000.000,2965788000.000,2901246000.000,2904029000.000,2833929000.000,2933105000.000
