,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,156876000.000,205936000.000,164648000.000,178347000.000,157279000.000,161209000.000,158335000.000,186569000.000,175537000.000,177999000.000,182199000.000
AccountsReceivableNetCurrent,618756000.000,663176000.000,634372000.000,636998000.000,655578000.000,630436000.000,644579000.000,697228000.000,691679000.000,675725000.000,653525000.000
AccrualForEnvironmentalLossContingenciesGross,8000000.000,9400000.000,8200000.000,8600000.000,9100000.000,9000000.000,9100000.000,9000000.000,8700000.000,8100000.000,8000000.000
AccrualForEnvironmentalLossContingenciesUndiscountedDueWithinOneYear,3300000.000,4800000.000,4400000.000,4700000.000,5100000.000,3900000.000,4200000.000,4200000.000,3900000.000,3100000.000,2900000.000
AccruedIncomeTaxesCurrent,74147000.000,48905000.000,14024000.000,0.000,89460000.000,27574000.000,11663000.000,28879000.000,53984000.000,37540000.000,33596000.000
AccruedIncomeTaxesNoncurrent,81231000.000,102195000.000,97919000.000,102881000.000,100830000.000,95248000.000,105820000.000,106419000.000,91110000.000,33823000.000,33934000.000
AccruedLiabilitiesCurrent,257921000.000,243872000.000,211383000.000,269258000.000,204094000.000,222458000.000,266773000.000,297904000.000,240802000.000,279922000.000,268715000.000
AccruedRoyaltiesCurrent,63769000.000,71436000.000,78410000.000,32445000.000,59300000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,470764000.000,498917000.000,526852000.000,512069000.000,534432000.000,549233000.000,590337000.000,613201000.000,672822000.000,645407000.000,677039000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,1960000.000,,,,1594000.000,1502000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,84291000.000,,,,104787000.000,-114292000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,146987000.000,,,,162263000.000,127872000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,119240000.000,156261000.000,125736000.000,64656000.000,80009000.000,55538000.000,87989000.000,59070000.000,15082000.000,-15841000.000,4189000.000
AcquiredIndefiniteLivedIntangibleAssetAmount,74900000.000,74900000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,5287557000.000,5376521000.000,5413813000.000,5441061000.000,5590410000.000,5631103000.000,5670084000.000,5731568000.000,5819030000.000,5876790000.000,5897194000.000
AllowanceForDoubtfulAccountsReceivable,,,,10200000.000,,,,14300000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,9412000.000,11231000.000,10618000.000,10200000.000,10886000.000,11339000.000,12731000.000,14336000.000,15451000.000,15847000.000,16523000.000
Assets,9275797000.000,9124623000.000,9046493000.000,9187963000.000,8579164000.000,8482010000.000,8558035000.000,8638065000.000,8539048000.000,8483747000.000,8488236000.000
AssetsCurrent,1893037000.000,1811738000.000,1853102000.000,2093617000.000,1533102000.000,1538807000.000,1595689000.000,1625239000.000,1669462000.000,1682816000.000,1746116000.000
AssetsFairValueDisclosure,,,,,,,84218000.000,,,,
AvailableForSaleSecuritiesFairValueDisclosure,2800000.000,2900000.000,,,,,,,,,
BuildingsAndImprovementsGross,464833000.000,463022000.000,463895000.000,,,,470027000.000,479194000.000,448505000.000,450350000.000,453234000.000
BusinessAcquisitionContingentConsiderationAtFairValue,263906000.000,266460000.000,281640000.000,283098000.000,2854000.000,5754000.000,18057000.000,16738000.000,16094000.000,,
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,,281600000.000,283100000.000,2900000.000,5800000.000,18100000.000,16700000.000,16100000.000,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,683300000.000,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,18360000.000,14200000.000
CapitalLeaseObligations,6508000.000,5986000.000,5403000.000,4803000.000,4259000.000,4193000.000,18526000.000,17920000.000,26684000.000,25901000.000,25022000.000
CapitalizedComputerSoftwareNet,,,,,,,,,,259711000.000,263948000.000
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,,,,137800000.000,,,,129000000.000,,,
CashAndCashEquivalentsAtCarryingValue,693695000.000,520128000.000,594216000.000,838762000.000,219012000.000,259968000.000,274161000.000,255547000.000,261791000.000,260100000.000,336389000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,11000000.000,,,11000000.000,11000000.000,,11000000.000,13000000.000,13000000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,208573976.000,210070828.000,210939849.000,211652864.000,215467561.000,216364581.000,217286424.000,218741855.000,221200287.000,222731890.000,222891343.000
CommonStockValue,2086000.000,2101000.000,2109000.000,2117000.000,2155000.000,2164000.000,2173000.000,2187000.000,2212000.000,2227000.000,2229000.000
ConstructionInProgressGross,60122000.000,70104000.000,79486000.000,,,,56065000.000,78064000.000,75788000.000,85035000.000,94189000.000
CostMethodInvestments,,,,,,,,,,28900000.000,28500000.000
CostMethodInvestmentsAggregateCarryingAmount,,,25900000.000,25000000.000,24200000.000,28200000.000,27600000.000,26700000.000,29300000.000,,
DebtAndCapitalLeaseObligations,3082236000.000,2739179000.000,2743804000.000,2748492000.000,2299832000.000,2299957000.000,2314480000.000,2314069000.000,2073027000.000,2072432000.000,2071744000.000
DebtInstrumentConvertibleConversionPrice1,,,,51.020,,,,,,,
DebtInstrumentConvertibleRemainingDiscountAmortizationPeriod,1.000,0.600,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,0.061,,
DebtInstrumentInterestRateStatedPercentage,,,,1.000,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,4400000.000,4200000.000,4000000.000,,,,
DeferredCompensationLiabilityClassifiedNoncurrent,29100000.000,28600000.000,26300000.000,26000000.000,26900000.000,25700000.000,,,,,
DeferredCompensationLiabilityCurrent,140302000.000,165751000.000,176824000.000,201689000.000,137986000.000,144576000.000,173359000.000,194489000.000,142883000.000,157677000.000,194488000.000
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,17800000.000,,,,25200000.000,27300000.000,26600000.000,27100000.000
DeferredCompensationPlanAssets,,,26300000.000,26000000.000,26900000.000,25700000.000,25700000.000,25200000.000,27300000.000,26600000.000,27100000.000
DeferredCreditsAndOtherLiabilitiesNoncurrent,,,91211000.000,90640000.000,92412000.000,95697000.000,110142000.000,127947000.000,132868000.000,135324000.000,136501000.000
DeferredRevenue,,,,141900000.000,,,,147900000.000,,,
DeferredRevenueAndCreditsCurrent,112434000.000,107482000.000,110193000.000,113048000.000,112859000.000,100727000.000,100281000.000,114558000.000,113764000.000,115537000.000,118149000.000
DeferredTaxAssetsGross,,,,425780000.000,,,,445114000.000,,,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,51289000.000,,,,,,,
DeferredTaxAssetsInventory,,,,43869000.000,,,,41516000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,370056000.000,,,,-163694000.000,,,
DeferredTaxAssetsNet,,,,399902000.000,,,,432952000.000,,,
DeferredTaxAssetsNetCurrent,22716000.000,22757000.000,17216000.000,40079000.000,93818000.000,93111000.000,107468000.000,105422000.000,111611000.000,108955000.000,111093000.000
DeferredTaxAssetsNetNoncurrent,25161000.000,25733000.000,24048000.000,28805000.000,25702000.000,22865000.000,23298000.000,23008000.000,19671000.000,20217000.000,20505000.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,67100000.000,,,,71400000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,27200000.000,,,,25400000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,84900000.000,,,,82200000.000,,,
DeferredTaxAssetsOther,,,,,,,,55462000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,1000000.000,,,,,,,
