,2012-01-31,2012-04-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30
AdvertisingExpense,,,14204.000,10660.000,12075.000,12138.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,1829942.000,,
CostOfServices,,,598621.000,821373.000,871123.000,819723.000
CurrentIncomeTaxExpenseBenefit,,,397958.000,542685.000,560752.000,515622.000
DeferredIncomeTaxExpenseBenefit,,,-12215.000,-14147.000,-5512.000,35237.000
DeferredIncomeTaxesAndTaxCredits,,,,-14147.000,,
Depreciation,,,5887.000,5936.000,6067.000,4069.000
EarningsPerShareBasicAndDiluted,-0.000,-0.010,0.030,0.040,0.050,0.050
EffectOfExchangeRateOnCashAndCashEquivalents,,,,38530.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.250,0.250,,
FeesAndCommissions,,,1358106.000,1742398.000,1798697.000,1756833.000
FeesAndCommissionsOther,,,64739.000,134373.000,158210.000,152087.000
FinancialServicesRevenue,,,978533.000,1365595.000,1456061.000,1433061.000
GeneralAndAdministrativeExpense,350.000,625.000,107233.000,121533.000,122690.000,119940.000
GrossProfit,,,379912.000,2286620.000,584938.000,613338.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-350.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,1588375.000,2114072.000,2216765.000,2203419.000
IncomeTaxExpenseBenefit,,,385743.000,528538.000,555240.000,550859.000
IncomeTaxesPaid,,,,454975.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-524.000,,,,,
IncreaseDecreaseInAccountsPayableTrade,,,,-180227.000,,
IncreaseDecreaseInAccountsReceivable,,,,-165284.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,93514.000,,
IncreaseDecreaseInAccruedLiabilities,,,,-1659.000,,
IncreaseDecreaseInAccruedSalaries,,,,2394.000,,
IncreaseDecreaseInCustomerAdvances,,,,52617.000,,
IncreaseDecreaseInDeferredRevenue,,,,59084.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,-9752.000,,
NetCashProvidedByUsedInFinancingActivities,874.000,,,14000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,874.000,,,14000.000,,
NetCashProvidedByUsedInOperatingActivities,-874.000,,,1778082.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-874.000,,,1778082.000,,
NetIncomeLoss,,,1144769.000,1507877.000,1580083.000,1571624.000
NetIncomeLossAttributableToNoncontrollingInterest,,,57863.000,77657.000,81442.000,80936.000
OperatingExpenses,350.000,9975.000,149643.000,172548.000,166870.000,166752.000
OperatingLeasesRentExpenseMinimumRentals,,,,2100.000,,
OperatingLeasesRentExpenseNet,,,9941.000,10023.000,10150.000,10199.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,-7301.000,38902.000,130446.000,69604.000
OtherComprehensiveIncomeLossNetOfTax,,,1137468.000,1546779.000,1710529.000,1641228.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,670.000,,
ProceedsFromRelatedPartyDebt,874.000,,,14000.000,,
ProfessionalFees,,9350.000,,,,
ProfitLoss,-350.000,-9975.000,1202632.000,1585534.000,1661525.000,1652560.000
SalesCommissionsAndFees,,,770493.000,893027.000,899690.000,894069.000
SellingAndMarketingExpense,,,42410.000,51015.000,44180.000,46812.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,800000.000,800000.000,33600000.000,33600000.000,33600000.000,33600000.000
