,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2013-09-30,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30
AmortizationOfDebtDiscountPremium,,,,,,,,254802.000,,
AmortizationOfFinancingCostsAndDiscounts,,,16705.000,,,,,244466.000,,
AmortizationOfIntangibleAssets,,,,,,,,136536.000,,
BusinessDevelopment,9500.000,68501.000,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,134770.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,19650.000,,,,,41122.000,,
CashPeriodIncreaseDecrease,,,,,,,,100800.000,,
CostOfRevenue,108996.000,60281.000,,,,3980246.000,4438375.000,4284923.000,2616931.000,3426524.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,42750.000,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,25000.000,,,,,813702.000,,
DecreaseInRestrictedCash,,,,,,,,20000.000,,
Depreciation,,,,,,,,363807.000,,
DepreciationDepletionAndAmortization,,,2367.000,,,,,535331.000,,
EarningsPerShareBasic,0.000,-0.010,0.000,0.000,0.000,0.000,0.000,-0.020,-0.700,-0.180
EarningsPerShareDiluted,0.000,-0.010,,0.000,0.000,0.000,0.000,-0.020,-0.700,-0.180
ExtinguishmentOfDebtAmount,,,,,,,,,,225732.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,-777002.000,
GainLossOnDispositionOfAssets,,,,,,,,,,-296093.000
GainLossOnDispositionOfAssets1,,,,,,,15144.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,-15020.000,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,89477.000,,,,196444.000,10329.000,,,,
GrossProfit,-40192.000,-302571.000,,,,430601.000,1235248.000,1107310.000,-89457.000,189255.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-505378.000,-808927.000,-75011.000,-99872.000,191133.000,-456515.000,191960.000,-63600.000,-3900723.000,-2698087.000
IncreaseDecreaseInAccountsPayable,,,,-51273.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,82153.000,,,,,-638213.000,,
IncreaseDecreaseInAccountsReceivable,,,-3252.000,,,,,-101458.000,,
IncreaseDecreaseInDeferredRevenue,,,,,,,,201709.000,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,,48274.000
IncreaseDecreaseInOperatingAssets,,,,,,,,-10000.000,,
IncreaseDecreaseInPrepaidExpense,,,-21690.000,,,,,-253777.000,,
InterestExpense,,,,,,,,,,1861931.000
InterestIncomeExpenseNet,-118112.000,-144434.000,-54439.000,-54871.000,-67521.000,-288568.000,-306504.000,-669713.000,1734474.000,
InterestPaid,,,,,,,,304809.000,,
InventoryWriteDown,,317771.000,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,27176.000,,
NetCashProvidedByUsedInFinancingActivities,,,63000.000,,,,,-630982.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,63000.000,,,,,-630982.000,,
NetCashProvidedByUsedInOperatingActivities,,,-43350.000,,,,,672104.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-43350.000,,,,,672104.000,,
NetIncomeLoss,-505378.000,-808927.000,-75011.000,-99872.000,191133.000,-456515.000,191960.000,-63600.000,-3900723.000,-2698087.000
