,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2017-03-31
AdjustmentForAmortization,,7196.000,,,,7196.000,,,,7196.000,,,,7196.000,-7196.000,,,,,,
AdvertisingExpense,,,,,,1619.000,,,,15747.000,,,,1486.000,,,,1762.000,,,2740.000
AmortizationOfIntangibleAssets,7196.000,7196.000,7196.000,7196.000,7198.000,7196.000,7197.000,7196.000,7197.000,7196.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,2633146.000,,,,-531049.000,,,,-214658.000,,,,-575972.000,,,,-22009.000,,,-128703.000
CommunicationsAndInformationTechnology,13740.000,12799.000,11782.000,11760.000,11148.000,11045.000,10326.000,12038.000,10372.000,10204.000,5751.000,7672.000,7056.000,8115.000,7989.000,,,,,,
ConcentrationRiskPercentage1,,,,,,,,,,0.630,,,,0.780,,,,,,,
CostOfGoodsAndServicesSoldDepreciation,,171646.000,171646.000,171645.000,189152.000,203174.000,202733.000,202733.000,-33897.000,191428.000,192116.000,199345.000,209824.000,125709.000,125694.000,109455.000,62709.000,69980.000,70780.000,64347.000,64463.000
CostOfGoodsSoldDirectMaterials,366162.000,1754757.000,701244.000,387396.000,240669.000,535853.000,281365.000,223538.000,52102.000,172929.000,171559.000,429812.000,24213.000,14901.000,41114.000,69368.000,17936.000,13201.000,23251.000,27189.000,67241.000
CostOfPropertyRepairsAndMaintenance,,,32543.000,8178.000,,,25046.000,40098.000,,24935.000,19899.000,27146.000,-11800.000,9523.000,17705.000,,,,,,
CostOfRevenue,863817.000,2517409.000,1302308.000,925021.000,852155.000,1101775.000,920699.000,962945.000,414473.000,933827.000,959567.000,1155754.000,773678.000,624925.000,631303.000,609606.000,405568.000,354304.000,378345.000,422294.000,500265.000
CostOfServices,139057.000,98752.000,87134.000,51772.000,42963.000,207043.000,70665.000,40667.000,93134.000,88750.000,57741.000,32768.000,459867.000,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,,-172712.000,,,,,,,
Depreciation,,212786.000,,,,244193.000,,,,221936.000,,,,155938.000,,,,97905.000,,,91988.000
DepreciationAndAmortization,41342.000,,,,,,,,,,,,,,,,,,,,
DirectOperatingMaintenanceSuppliesCosts,26662.000,150627.000,13797.000,11583.000,40119.000,10057.000,16038.000,26424.000,25341.000,14336.000,17410.000,58043.000,25382.000,31308.000,33494.000,32420.000,33284.000,2182.000,5218.000,8807.000,28335.000
EarningsPerShareBasic,0.000,0.002,0.000,,,,,,,,,,,,,-0.004,,,,,
EarningsPerShareDiluted,0.000,0.002,0.000,,,,,,,,,,,,,-0.004,,,,,
EntityWideRevenueMajorCustomerAmount,,,,,,34856.000,,,,,,,,,,,,,,,
EntityWideRevenueMajorCustomerPercentage,,,,,,0.520,,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,-214.000,,,,2105.000,,,,,,,
GainLossOnInvestments,,,,,,,,,,,,,,,,,,,,,-757.000
GainLossOnSaleOfOtherAssets,,,,,,,,,,,,,,2105.000,,,,,,,
GainLossOnSaleOfProperties,,,,,,,,70000.000,,,,,,,,,,,,,
GeneralContractorCosts,,,,,,,,,,,,,,120838.000,124651.000,108812.000,,73103.000,,,113747.000
GeneralInsuranceExpense,32248.000,24381.000,30845.000,38088.000,57714.000,56272.000,43574.000,71102.000,23454.000,45531.000,46330.000,45867.000,20198.000,38000.000,37209.000,36073.000,34295.000,20753.000,19513.000,21224.000,16996.000
GrossProfit,304723.000,921269.000,528673.000,522946.000,-445110.000,-141100.000,398614.000,452185.000,1331030.000,18384.000,8556.000,170130.000,-63284.000,-145377.000,37720.000,35439.000,2099.000,65385.000,58329.000,7534.000,44389.000
