,2012-12-12,2013-02-05,2013-05-07,2013-08-06,2013-09-28,2013-12-28,2014-03-29,2014-07-28,2014-09-27,2015-01-30,2015-04-28,2015-08-03,2015-09-26,2016-02-11,2016-05-10,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,,,2000000.000
AccountsPayableCurrent,,,,,337000000.000,362000000.000,430000000.000,,395000000.000,,,,330000000.000,,,554000000.000,539000000.000,,578000000.000
AccountsReceivableNetCurrent,,,,,449000000.000,405000000.000,470000000.000,,491000000.000,,,,434000000.000,,,725000000.000,704000000.000,,799000000.000
AccruedExchangeFeeRebateCurrent,,,,,,,,,,,,,53000000.000,,,53000000.000,54000000.000,,
AccruedLiabilitiesCurrent,,,,,276000000.000,327000000.000,325000000.000,,314000000.000,,,,338000000.000,,,466000000.000,449000000.000,,494000000.000
AccruedMarketingCostsCurrent,,,,,55000000.000,,,,50000000.000,,,,53000000.000,,,,54000000.000,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,18000000.000,,,,8000000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,1277000000.000,,,,1508000000.000,,,,1691000000.000,,,,1995000000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,10000000.000,,,,8000000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,8000000.000,,,,15000000.000,,,,-45000000.000,,,,-72000000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,-20000000.000,,,,-36000000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-18000000.000,-19000000.000,-20000000.000,,-43000000.000,,,,-119000000.000,,,-92000000.000,-148000000.000,,-139000000.000
AdditionalPaidInCapital,,,,,322000000.000,330000000.000,355000000.000,,367000000.000,,,,406000000.000,,,440000000.000,449000000.000,,798000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,3000000.000,3000000.000,3000000.000,,3000000.000,,,,3000000.000,,,10000000.000,8000000.000,,13000000.000
AssetRetirementObligation,,,,,6000000.000,,,,7000000.000,,,,8000000.000,,,,9000000.000,,
AssetRetirementObligationsNoncurrent,,,,,,,,,,,,,32000000.000,,,34000000.000,34000000.000,,36000000.000
Assets,,,,,5135000000.000,5264000000.000,5367000000.000,,5268000000.000,,,,5028000000.000,,,7805000000.000,7653000000.000,,8541000000.000
AssetsCurrent,,,,,1337000000.000,1444000000.000,1516000000.000,,1432000000.000,,,,1383000000.000,,,1766000000.000,1792000000.000,,1996000000.000
AssetsFairValueDisclosure,,,,,3756000000.000,3780000000.000,3813000000.000,,3815000000.000,,,,3639000000.000,,,6007000000.000,5830000000.000,,
CapitalLeaseObligations,,,,,114000000.000,123000000.000,127000000.000,,133000000.000,,,,126000000.000,,,175000000.000,153000000.000,,146000000.000
CapitalLeasesContingentRentalPaymentsDue,,,,,16000000.000,,,,24000000.000,,,,24000000.000,,,,26000000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,30000000.000,,,,34000000.000,,,,28000000.000,,,,34000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,11000000.000,,,,16000000.000,,,,21000000.000,,,,21000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,12000000.000,,,,18000000.000,,,,21000000.000,,,,29000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,20000000.000,,,,19000000.000,,,,23000000.000,,,,28000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,33000000.000,,,,27000000.000,,,,25000000.000,,,,31000000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,21000000.000,,,,31000000.000,,,,24000000.000,,,,30000000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,15000000.000,,,,16000000.000,,,,16000000.000,,,,20000000.000,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,,127000000.000,,,,145000000.000,,,,142000000.000,,,,173000000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,112000000.000,,,,129000000.000,,,,126000000.000,,,,153000000.000,,
CashAndCashEquivalentsAtCarryingValue,,,,,142000000.000,162000000.000,126000000.000,,129000000.000,,,,228000000.000,,,236000000.000,323000000.000,,293000000.000
CommonStockParOrStatedValuePerShare,,,,,0.010,0.010,0.010,,0.010,,,,,,,,,,
CommonStockSharesAuthorized,,,,,400000000.000,400000000.000,400000000.000,,400000000.000,,,,,,,,,,
CommonStockSharesIssued,,,,,115895927.000,116279187.000,117165831.000,,117999870.000,,,,119.900,,,121500000.000,122000000.000,,129500000.000
CommonStockSharesOutstanding,,,,,115825443.000,116208703.000,117095347.000,,117929386.000,,,,,,,,,,
CommonStockValue,,,,,1000000.000,1000000.000,1000000.000,,1000000.000,,,,1000000.000,,,1000000.000,1000000.000,,1000000.000
DebtAndCapitalLeaseObligations,,,,,3946000000.000,3949000000.000,3943000000.000,,3918000000.000,,,,3685000000.000,,,5878000000.000,5755000000.000,,
DebtInstrumentUnamortizedDiscount,,,,,8000000.000,7000000.000,16000000.000,,20000000.000,,,,29000000.000,,,61000000.000,58000000.000,,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,,,,,,,,,,,,,55000000.000
