,2011-06-30,2011-09-30
AmortizationOfAcquiredIntangibleAssets,147000.000,193000.000
CostOfRevenue,7594000.000,8044000.000
CostOfServices,4264000.000,4666000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,83000.000,83000.000
EarningsPerShareBasic,0.070,0.060
EarningsPerShareDiluted,0.070,0.060
GeneralAndAdministrativeExpense,2315000.000,2386000.000
GrossProfit,13058000.000,12994000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1489000.000,1321000.000
IncomeTaxExpenseBenefit,161000.000,201000.000
InterestExpense,0.000,0.000
InvestmentIncomeInterest,25000.000,23000.000
NetIncomeLoss,1328000.000,1120000.000
NetIncomeLossAvailableToCommonStockholdersBasic,1328000.000,1120000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,1328000.000,1120000.000
OperatingExpenses,11594000.000,11694000.000
OperatingIncomeLoss,1464000.000,1300000.000
OtherDepreciationAndAmortization,217000.000,273000.000
OtherNonoperatingIncomeExpense,0.000,-2000.000
OtherSalesRevenueNet,4676000.000,3934000.000
ResearchAndDevelopmentExpense,2588000.000,2712000.000
Revenues,20652000.000,21038000.000
SalesRevenueNet,20652000.000,21038000.000
SalesRevenueServicesNet,3951000.000,4749000.000
SellingAndMarketingExpense,6474000.000,6323000.000
SubscriptionRevenue,12025000.000,12355000.000
WeightedAverageNumberOfDilutedSharesOutstanding,19594000.000,19507000.000
WeightedAverageNumberOfSharesOutstandingBasic,18071000.000,18283000.000
