,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,18667.000,,179125.000,,,,1645000.000,,0.000,,,,-15000.000,,-15000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,,,368.000,,,,278.000,,0.000,,,,,,
AdvertisingExpense,,,,84377.000,54698.000,48765.000,84377.000,32674.000,45573.000,,,,,,,,
AllocatedShareBasedCompensationExpense,,,23595.000,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,103059.000,,495038.000,,,,758348.000,,126582.000,,,,104580.000,,61610.000
AmortizationOfIntangibleAssets,,,,,27249.000,,,,26637.000,,26637.000,,,,26637.000,,
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,,,,2351187.000,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,319894951.000,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,0.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,9502.000,,210038.000,,,,-1089022.000,,-192865.000,,,,-23802.000,,-18078.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,,,,33888959.000,,,,,,,,
ConversionOfStockAmountConverted1,,,,,-483500.000,,,,,,,,,,,,127148.000
CostOfGoodsSold,56052.000,117152.000,70837.000,316190.000,511583.000,684693.000,1051776.000,1757811.000,1862958.000,2283742.000,1104194.000,983996.000,604388.000,287925.000,332560.000,381257.000,452082.000
CostOfPropertyRepairsAndMaintenance,,,,,,,,,46000.000,,,,,,,,
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,0.000,0.000,0.000,0.000,,0.000,0.000,0.000
DebtConversionConvertedInstrumentAmount1,,,670129.000,,156000.000,,,,,,,,,,,,
DebtConversionOriginalDebtAmount1,,,,,485275.000,,,,32901.000,,0.000,,,,,,
DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,,,,,,,,,1160000.000,,,,,,,,
DeferredCompensationArrangementWithIndividualSharesIssued,,,,,,,,,2000000.000,,,,,,,,
DeferredTaxExpenseFromStockOptionsExercised,,,,,,,,,151701.000,,,,,,,,
Depreciation,,,2843.000,2843.000,2843.000,4742.000,6331.000,8313.000,9831.000,,3929.000,,,,2528.000,,1890.000
DerivativeGainLossOnDerivativeNet,,,,473152.000,-169753.000,,67130.000,,-34507607.000,-6949038.000,-1408245.000,1457139.000,1746985.000,-117338.000,-2468292.000,2090113.000,1790814.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,34507607.000,,-1408245.000,,,,-2468292.000,,1790814.000
DilutiveSecurities,,,,,200087714.000,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.020,-0.000,-0.000,-0.000,-0.000,0.000,0.000,-0.050,-0.040,0.000,-0.000,-0.000,-0.010,0.000,0.000,-0.000
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,,,,,,,,15403033.000,,,,,,,,
ExtinguishmentOfDebtGainLossNetOfTax,,,,,2750.000,,,,,,,,,,,,-1367400.000
FairValueAdjustmentOfWarrants,,,,,,250000.000,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,-2750.000,,-750000.000,,,0.000,,,,,,,-1367400.000
GeneralAndAdministrativeExpense,794144.000,2876600.000,305703.000,534176.000,708869.000,1279059.000,902813.000,272266.000,1189888.000,1923032.000,734585.000,698126.000,698723.000,552673.000,401813.000,541293.000,413262.000
GoodwillAndIntangibleAssetImpairment,,,,,27249.000,,,,26637.000,,,,,,,,
GrossProfit,14769.000,92384.000,36755.000,159680.000,249126.000,187864.000,261623.000,154500.000,519878.000,-178488.000,393617.000,115459.000,-78907.000,88970.000,134935.000,-119404.000,15483.000
IncomeLossFromContinuingOperations,,,,,,,,,,-37766270.000,-1983884.000,-1384277.000,-98171.000,,-2901346.000,1636584.000,-177149.000
IncomeTaxesPaid,,,0.000,,0.000,,,,,,0.000,,,,0.000,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-87254.000,,-76977.000,,,,-28117.000,,159921.000,,,,89206.000,,-150782.000
IncreaseDecreaseInAccountsReceivable,,,,,10580.000,,,,-2022.000,,0.000,,,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,,,,,,,,,-61596.000,,-113045.000
IncreaseDecreaseInAccruedLiabilities,,,7233.000,,31391.000,,,,-93384.000,,-70680.000,,,,122037.000,,-22325.000
IncreaseDecreaseInDeferredRevenue,,,,,-13137.000,,,,-17613.000,,0.000,,,,-136.000,,-27995.000
IncreaseDecreaseInDeposits,,,,,,,,,-5591.000,,0.000,,,,,,
IncreaseDecreaseInDerivativeLiabilities,,,331463.000,,,,,,,,,,,,,,
IncreaseDecreaseInDueToRelatedParties,,,,,0.000,,,,,,,,,,,,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,,,,,169753.000,,,,,,,,,,,,
IncreaseDecreaseInIntangibleAssetsCurrent,,,,,27249.000,,,,26637.000,,-26637.000,,,,-26637.000,,0.000
IncreaseDecreaseInInterestPayableNet,,,14868.000,,26182.000,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,31364.000,,20903.000,,,,-309838.000,,-30319.000,,,,88715.000,,41.000
IncreaseDecreaseInOtherReceivables,,,,,,,,,1169.000,,0.000,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,15000.000,,-10952.000,,,,-40532.000,,2031.000,,,,0.000,,
IncreaseDecreaseInSecurityDeposits,,,0.000,,,,,,,,,,,,,,
InterestExpense,,,,,,,,,,,,,,,,72054.000,202784.000
InterestExpenseDebt,,,,,,,,,40983.000,,57480.000,,,,43999.000,,
InterestExpenseOther,,,,,22790.000,,,,27806.000,,,,,,,,
InterestExpenseRelatedParty,,,,,,,,,46372.000,,,,,,,,
InterestIncomeExpenseNet,-2300.000,-7033.000,-117925.000,-69957.000,-523467.000,-275772.000,-129697.000,-4346813.000,-799631.000,-28715712.000,-184054.000,-177499.000,-599058.000,-158024.000,-166176.000,,
InterestPaid,,,0.000,,4865.000,,,,,,0.000,,,,0.000,,0.000
InvestmentIncomeNetAmortizationOfDiscountAndPremium,,,,,-339038.000,,,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,179125.000,,,,1645000.000,,0.000,,,,,,
LeaseAndRentalExpense,,,,,,,,,114720.000,,,,,,,,
LossContingencyLossInPeriod,,,,,,,,,,,,,,,,0.000,
NetCashProvidedByUsedInFinancingActivities,,,267000.000,,528252.000,,,,44673.000,,0.000,,,,0.000,,543500.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,267000.000,,528252.000,,,,44673.000,,0.000,,,,0.000,,543500.000
