,2011-01-01,2011-04-23,2011-07-16,2011-10-08,2011-12-31,2012-04-21,2012-07-14,2012-10-06,2012-12-29,2013-03-31,2013-07-13,2013-10-05,2013-12-28,2014-04-19,2014-07-12,2014-10-04,2015-01-03,2015-04-25,2015-07-18,2015-10-10,2016-01-02,2016-04-23,2016-07-16,2016-10-08,2016-12-31,2017-04-22
AccountsNotesAndLoansReceivableNetCurrent,166281000.000,176776000.000,197289000.000,193375000.000,185603000.000,200851000.000,203179000.000,221581000.000,256235000.000,,266485000.000,266839000.000,253967000.000,268761000.000,261939000.000,251349000.000,235911000.000,258249000.000,260864000.000,267762000.000,269683000.000,283848000.000,293519000.000,284071000.000,271913000.000,283946000.000
AccountsPayableCurrent,102068000.000,121931000.000,130403000.000,123890000.000,115138000.000,115434000.000,115637000.000,132879000.000,153956000.000,,158617000.000,157154000.000,151935000.000,157284000.000,149379000.000,147702000.000,142643000.000,172092000.000,171612000.000,183908000.000,171923000.000,182670000.000,179268000.000,181518000.000,173102000.000,184528000.000
AccountsReceivableFromSecuritization,,,,,,,,,,,,125000000.000,150000000.000,100000000.000,90000000.000,70000000.000,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,11391000.000,3915000.000,,,,,,,,,,,,,,,,,,,,,6633000.000,
AccruedInsuranceCurrent,,,,,20125000.000,,,,21195000.000,,,,24908000.000,,,,24403000.000,,,,23900000.000,,,,28043000.000,
AccumulatedCapitalizedInterestCosts,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,679561000.000,699862000.000,714001000.000,729424000.000,735629000.000,760217000.000,778966000.000,799028000.000,811161000.000,,859931000.000,884254000.000,901004000.000,932142000.000,949174000.000,973276000.000,985168000.000,1019388000.000,1042536000.000,1064315000.000,1076296000.000,1102910000.000,1124404000.000,1143742000.000,1110461000.000,1132500000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-12825000.000,-11881000.000,2101000.000,4817000.000,,,-11745000.000,-7424000.000,-11416000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,56814000.000,56470000.000,97139000.000,96282000.000,95639000.000,94996000.000,110568000.000,,108871000.000,108145000.000,51099000.000,50933000.000,50809000.000,50684000.000,86612000.000,85869000.000,85312000.000,84755000.000,86610000.000,85557000.000,118447000.000,117732000.000,82222000.000,81079000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-33709000.000,-38054000.000,-62747000.000,-72536000.000,-112047000.000,-108163000.000,-93538000.000,-90179000.000,-114667000.000,,-120616000.000,-115569000.000,-62515000.000,-43976000.000,-59611000.000,-69759000.000,-98020000.000,-100118000.000,-92492000.000,-93491000.000,-96800000.000,-92016000.000,-127628000.000,-122738000.000,-83283000.000,-85184000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,51419000.000,51419000.000,51419000.000,51419000.000,51419000.000,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,,,,,,,,,,,,,,,,,613859000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,539476000.000,535400000.000,539069000.000,541482000.000,544065000.000,546650000.000,549512000.000,568775000.000,571924000.000,,584945000.000,589067000.000,593355000.000,597329000.000,602028000.000,609158000.000,,614193000.000,617560000.000,626325000.000,636501000.000,618975000.000,638327000.000,641117000.000,644456000.000,644808000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,535000.000,546000.000,580000.000,,477000.000,518000.000,888000.000,386000.000,,3696000.000,3445000.000,1598000.000,1764000.000,1942000.000,1925000.000,2723000.000,2761000.000,2960000.000,2892000.000,1341000.000,1827000.000,2459000.000,2975000.000,1703000.000,2080000.000
Assets,1325489000.000,1335775000.000,1589678000.000,1604212000.000,1553998000.000,1729881000.000,1754553000.000,1950317000.000,1995849000.000,,2155466000.000,2501416000.000,2504014000.000,2477131000.000,2484087000.000,2477204000.000,2408974000.000,2422852000.000,2427627000.000,2752243000.000,2885168000.000,2815672000.000,2817860000.000,2809615000.000,2761068000.000,2736725000.000
AssetsCurrent,313714000.000,329234000.000,390928000.000,407140000.000,378570000.000,562651000.000,594926000.000,412041000.000,464451000.000,,505212000.000,487178000.000,487405000.000,477684000.000,500813000.000,505062000.000,460563000.000,489694000.000,516332000.000,513277000.000,537515000.000,495129000.000,512272000.000,494145000.000,476842000.000,487517000.000
AssetsHeldForSaleOtherNoncurrent,11924000.000,12349000.000,15377000.000,14236000.000,12726000.000,13989000.000,14543000.000,26162000.000,30116000.000,,47770000.000,31392000.000,26564000.000,61589000.000,,,,,,,,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,,,,,,,,28188000.000,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,62413000.000,50455000.000,39108000.000,37930000.000,30748000.000,34277000.000,,,,,,
BankOverdrafts,,,14900000.000,12600000.000,10200000.000,1100000.000,5000000.000,13500000.000,16846000.000,,14500000.000,16200000.000,16347000.000,14600000.000,17600000.000,13300000.000,15668000.000,11600000.000,1600000.000,4800000.000,17992000.000,12300000.000,13300000.000,12400000.000,19905000.000,9400000.000
BuildingsAndImprovementsGross,329646000.000,,,,360956000.000,,,,378255000.000,,,,444357000.000,,,,441444000.000,,,,455626000.000,,,,458200000.000,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,,,,,,,45887000.000,45887000.000,,,,,,,,,,,,,
BusinessCombinationAcquiredReceivablesEstimatedUncollectible,,,,,,,,,100000.000,,100000.000,100000.000,100000.000,,,,100000.000,,,,,,,,,
BusinessCombinationAcquiredReceivablesFairValue,,,,,,,,,7400000.000,,7400000.000,7400000.000,7400000.000,,,,7400000.000,,,,,,,,,
BusinessCombinationAcquiredReceivablesGrossContractualAmount,,,,,,,,,7500000.000,,7500000.000,7500000.000,7500000.000,,,,7500000.000,,,,,,,,,
CapitalLeaseObligations,,,9610000.000,10103000.000,9272000.000,13260000.000,12319000.000,11431000.000,10627000.000,,8991000.000,16788000.000,15649000.000,14564000.000,13509000.000,24726000.000,22526000.000,21453000.000,20106000.000,21330000.000,20228000.000,19118000.000,18001000.000,31943000.000,30427000.000,28087000.000
CapitalLeaseObligationsCurrent,,,,,,,,,3284000.000,,,,4801000.000,,,,4496000.000,,,,4685000.000,,,,6490000.000,
CapitalLeaseObligationsNoncurrent,,,,,,,,,7343000.000,,,,10848000.000,,,,18030000.000,,,,15543000.000,,,,23937000.000,
CapitalLeasedAssetsGross,,,,,11600000.000,,,,15600000.000,,,,22500000.000,,,,28900000.000,,,,29900000.000,,,,44200000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,11276000.000,,,,16723000.000,,,,24231000.000,,,,21796000.000,,,,32913000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,3593000.000,,,,5220000.000,,,,5060000.000,,,,5222000.000,,,,7203000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,1064000.000,,,,2553000.000,,,,3067000.000,,,,710000.000,,,,3502000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,1267000.000,,,,2702000.000,,,,4881000.000,,,,3591000.000,,,,2822000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,1447000.000,,,,2834000.000,,,,4749000.000,,,,5223000.000,,,,5704000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,3667000.000,,,,3013000.000,,,,4880000.000,,,,5091000.000,,,,7336000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,238000.000,,,,401000.000,,,,1594000.000,,,,1959000.000,,,,6346000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,649000.000,,,,1074000.000,,,,1705000.000,,,,1568000.000,,,,2486000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,3400000.000,,,,5600000.000,,,,7000000.000,,,,6300000.000,,,,9700000.000,,,,13700000.000,
CapitalizedComputerSoftwareGross,,,,,6400000.000,,,,7500000.000,,,,14800000.000,,,,13000000.000,,,,15000000.000,,,,23400000.000,
CashAndCashEquivalentsAtCarryingValue,6755000.000,8667000.000,13741000.000,8196000.000,7783000.000,186147000.000,222329000.000,14137000.000,13275000.000,,12057000.000,10655000.000,8530000.000,8801000.000,8532000.000,8075000.000,7523000.000,7966000.000,46544000.000,8780000.000,14378000.000,11469000.000,11592000.000,7535000.000,6410000.000,6513000.000
CashFlowHedgeDerivativeInstrumentAssetsAtFairValue,,,1924000.000,8444000.000,61000.000,236000.000,13400000.000,6718000.000,9000.000,,,58000.000,162000.000,15466000.000,,,,0.000,76000.000,665000.000,,323000.000,273000.000,1380000.000,1611000.000,541000.000
CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue,,,19584000.000,33664000.000,9121000.000,12356000.000,3982000.000,2510000.000,4060000.000,,13321000.000,4380000.000,11720000.000,594000.000,14628000.000,27056000.000,16253000.000,20947000.000,8988000.000,11730000.000,14887000.000,8932000.000,13248000.000,8659000.000,2435000.000,6926000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,101659924.000,101659924.000,152488008.000,152488008.000,152488008.000,152488088.000,152488088.000,152488008.000,152488008.000,,228729585.000,228729585.000,228729585.000,228729585.000,228729585.000,228729585.000,228729585.000,228729585.000,228729585.000,228729585.000,228729585.000,228729585.000,228729585.000,228729585.000,228729585.000,228729585.000
CommonStockValue,1017000.000,1017000.000,199000.000,199000.000,199000.000,199000.000,199000.000,199000.000,199000.000,,199000.000,199000.000,199000.000,199000.000,199000.000,199000.000,199000.000,199000.000,199000.000,199000.000,199000.000,199000.000,199000.000,199000.000,199000.000,199000.000
ConstructionInProgressGross,22480000.000,,,,13888000.000,,,,21645000.000,,,,41117000.000,,,,18566000.000,,,,38334000.000,,,,37564000.000,
DebtAndCapitalLeaseObligations,,,318853000.000,338617000.000,326174000.000,496571000.000,488037000.000,603923000.000,607012000.000,,582103000.000,926622000.000,923750000.000,841725000.000,826063000.000,816623000.000,763436000.000,705810000.000,693274000.000,897108000.000,1008617000.000,1064291000.000,1026174000.000,991831000.000,958157000.000,892298000.000
DebtInstrumentFaceAmount,,,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,,150000000.000,150000000.000,150000000.000,150000000.000,,,,,,,,802500000.000,791250000.000,818750000.000,817500000.000,816250000.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,,,,,,,5827000.000,5577000.000,,,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,,,,,,,,,,,,,,,,,,9362000.000,8770000.000,8339000.000
DeferredCompensationLiabilityClassifiedNoncurrent,,,,,,,,,11400000.000,,,,13100000.000,,,,14500000.000,,,,14800000.000,,,,13208000.000,
DeferredCompensationLiabilityCurrent,,,,,,,,,,,,,,,,,,,,,2200000.000,,,,1675000.000,
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,14883000.000,
DeferredFinanceCostsNet,,,,,,,,,,,,,3814000.000,,,,3492000.000,,,,3246000.000,,,,,
DeferredGainOnSaleOfProperty,,,,,16900000.000,,,,17300000.000,,,,22400000.000,,,,25700000.000,,,,26200000.000,,,,28300000.000,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,,,263692000.000,,,,258300000.000,
DeferredTaxAssetsDeferredIncome,,,,,6519000.000,,,,6697000.000,,,,7397000.000,,,,9896000.000,,,,10102000.000,,,,10893000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,,,,,,,,,,4718000.000,,,,4548000.000,
