,2011-12-31,2012-12-31
AmortizationOfFinancingCosts,2467511.000,2778796.000
AmortizationOfIntangibleAssets,,-81228.000
CashAcquiredFromAcquisition,76075.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,5478130.000,-1531402.000
ComprehensiveIncomeNetOfTax,,-102786.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-18631.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-3079465.000,-121417.000
CostOfGoodsSold,15062519.000,18617364.000
CostOfGoodsSoldDepreciation,,473584.000
CurrentIncomeTaxExpenseBenefit,,812597.000
DebtConversionConvertedInstrumentSharesIssued1,,6669627.000
DeferredIncomeTaxExpenseBenefit,,19000.000
Depreciation,,555058.000
DepreciationAndAmortization,81004.000,161460.000
DepreciationDepletionAndAmortization,400013.000,636286.000
EarningsPerShareBasic,-0.240,
EarningsPerShareBasicAndDiluted,,-0.020
EarningsPerShareDiluted,-0.240,
EffectOfExchangeRateOnCashAndCashEquivalents,-322427.000,57739.000
EffectiveIncomeTaxRateContinuingOperations,,0.150
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.250
EffectiveIncomeTaxRateReconciliationTaxSettlementsForeign,,0.250
FiniteLivedIntangibleAssetsAcquired,,481165.000
FiniteLivedIntangibleAssetsTranslationAdjustments,,6320.000
ForeignCurrencyTransactionGainBeforeTax,,5601131.000
ForeignCurrencyTransactionGainLossBeforeTax,0.000,
GeneralAndAdministrativeExpense,4486490.000,2571671.000
GrossProfit,8770208.000,9944465.000
ImpairmentOfIntangibleAssetsFinitelived,,-6321.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-2454773.000,602591.000
IncomeTaxExpenseBenefit,681321.000,831597.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,1596837.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,102666.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,-504102.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,204881.000
IncomeTaxReconciliationOtherAdjustments,,25546.000
IncomeTaxReconciliationTaxHolidays,,594231.000
IncomeTaxesPaidNet,249916.000,346836.000
IncreaseDecreaseInAccountsAndOtherReceivables,,379408.000
IncreaseDecreaseInAccountsPayable,153420.000,-138128.000
IncreaseDecreaseInAccountsReceivable,169664.000,172389.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,478810.000,625298.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,274171.000,
IncreaseDecreaseInCustomerAdvances,-3238.000,128321.000
IncreaseDecreaseInDeferredIncomeTaxes,26946.000,-19000.000
IncreaseDecreaseInDeferredRevenue,,-315227.000
IncreaseDecreaseInDueFromRelatedParties,,-225754.000
IncreaseDecreaseInDueToRelatedParties,2584892.000,
IncreaseDecreaseInInventories,-173356.000,227082.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,457109.000,183886.000
IncreaseDecreaseInOtherCurrentAssets,3380518.000,17058.000
IncreaseDecreaseInOtherNoncurrentAssets,61660.000,-193270.000
IncreaseDecreaseInOtherReceivables,,426459.000
IncreaseDecreaseInPrepaidExpense,,5352068.000
IncreaseDecreaseInRestrictedCash,706802.000,
IncreaseDecreaseInRestrictedCashAndInvestmentsForOperatingActivities,0.000,-474964.000
InterestExpense,1361703.000,1445787.000
InterestPaid,652294.000,634463.000
InventoryWriteDown,41585.000,377.000
InvestmentIncomeInterest,95834.000,295556.000
NetCashProvidedByUsedInFinancingActivities,5815761.000,1121816.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5815761.000,1121816.000
NetCashProvidedByUsedInInvestingActivities,-3559483.000,-1526860.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3559483.000,-1526860.000
NetCashProvidedByUsedInOperatingActivities,3544279.000,-1184097.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3544279.000,-1184097.000
NetIncomeLoss,-3136094.000,-210247.000
NetIncomeLossAttributableToNoncontrollingInterest,0.000,-18759.000
NoncontrollingInterestIncreaseFromBusinessCombination,,190074.000
OperatingIncomeLoss,1738813.000,4531619.000
OtherAmortizationOfDeferredCharges,,798906.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,0.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,56629.000,107589.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,56629.000,107589.000
OtherCostAndExpenseOperating,0.000,
PaymentsForCapitalImprovements,0.000,
PaymentsToAcquireIntangibleAssets,529938.000,481165.000
