,2012-03-31,2012-06-30,2012-09-30
AmortizationOfFinancingCosts,1600000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-102300000.000,,
ComprehensiveIncomeNetOfTax,62300000.000,3800000.000,44800000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-0.000,-600000.000,-300000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,62300000.000,3200000.000,44500000.000
CostOfGoodsSold,1009300000.000,1048200000.000,960800000.000
DeferredIncomeTaxExpenseBenefit,3200000.000,,
DepreciationDepletionAndAmortization,19500000.000,,
EffectOfExchangeRateOnCashAndCashEquivalents,2800000.000,,
EffectiveIncomeTaxRateContinuingOperations,,0.198,0.189
GainLossOnDerivativeInstrumentsNetPretax,2100000.000,-4100000.000,-1300000.000
GrossProfit,131200000.000,122500000.000,120200000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,41700000.000,40000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,57400000.000,41700000.000,40000000.000
IncomeLossFromEquityMethodInvestments,,0.000,0.000
IncomeTaxExpenseBenefit,9800000.000,8200000.000,7500000.000
IncreaseDecreaseInAccountsPayable,100700000.000,,
IncreaseDecreaseInAccountsReceivable,112300000.000,,
IncreaseDecreaseInAccruedLiabilities,-37400000.000,,
IncreaseDecreaseInInventories,37200000.000,,
IncreaseDecreaseInOtherOperatingAssets,-1200000.000,,
InterestExpense,11700000.000,11400000.000,10700000.000
NetCashProvidedByUsedInFinancingActivities,18300000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,18300000.000,,
NetCashProvidedByUsedInInvestingActivities,-97200000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-97200000.000,,
NetCashProvidedByUsedInOperatingActivities,-26200000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-26200000.000,,
NetIncomeLoss,47600000.000,34100000.000,32800000.000
NetIncomeLossAttributableToNoncontrollingInterest,0.000,-600000.000,-300000.000
OperatingIncomeLoss,69200000.000,52600000.000,51600000.000
OtherNoncashIncomeExpense,700000.000,,
OtherNonoperatingIncomeExpense,-100000.000,500000.000,-900000.000
OtherOperatingIncomeExpenseNet,-200000.000,-1200000.000,-800000.000
PaymentOfFinancingAndStockIssuanceCosts,100000.000,,
PaymentsForProceedsFromOtherInvestingActivities,4700000.000,,
PaymentsForRestructuring,1800000.000,,
PaymentsOfDividends,0.000,,
PaymentsToAcquirePropertyPlantAndEquipment,92500000.000,,
ProceedsFromIssuanceOfLongTermDebt,700000.000,,
ProceedsFromIssuanceOfSeniorLongTermDebt,0.000,,
ProceedsFromRepaymentsOfSecuredDebt,17700000.000,,
ProfitLoss,47600000.000,33500000.000,32500000.000
ReorganizationItems,0.000,,
RestructuringSettlementAndImpairmentProvisions,0.000,,
Revenues,1140500000.000,1170700000.000,1081000000.000
RevenuesFromExternalCustomers,,1170700000.000,1081000000.000
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,0.000,0.000
SalesRevenueNet,1140500000.000,1170700000.000,1081000000.000
SegmentReportingInformationRevenue,,1170700000.000,1081000000.000
SellingGeneralAndAdministrativeExpense,63900000.000,64600000.000,66500000.000
ShareBasedCompensation,2600000.000,,
UnrealizedGainLossOnDerivatives,10900000.000,,
