,2011-06-30,2011-09-30,2011-12-31
AmortizationOfDebtDiscountPremium,1833000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-466000.000,,
CostOfGoodsSold,150000.000,,1390000.000
CostOfRevenue,343000.000,1714000.000,6382000.000
CostOfServicesLicensesAndServices,193000.000,1714000.000,4992000.000
DepreciationDepletionAndAmortization,52000.000,,
EarningsPerShareBasic,-0.190,-0.140,-0.190
EarningsPerShareDiluted,-0.190,-0.140,-0.190
GrossProfit,142000.000,174000.000,701000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-10181000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,1071000.000,,
IncreaseDecreaseInAccountsReceivable,-36000.000,,
IncreaseDecreaseInDeferredRevenue,400000.000,,
IncreaseDecreaseInInventories,-65000.000,,
IncreaseDecreaseInOtherCurrentLiabilities,53000.000,,
IncreaseDecreaseInPrepaidExpense,268000.000,,
LicenseAndServicesRevenue,331000.000,1888000.000,5500000.000
NetCashProvidedByUsedInFinancingActivities,48571000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,48571000.000,,
NetCashProvidedByUsedInInvestingActivities,-41589000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-41589000.000,,
NetCashProvidedByUsedInOperatingActivities,-7448000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-7448000.000,,
NetIncomeLoss,-10201000.000,-7917000.000,-10586000.000
NetIncomeLossAttributableToNoncontrollingInterest,20000.000,48000.000,13000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,9810000.000,,
OperatingExpenses,10323000.000,8043000.000,11274000.000
OperatingIncomeLoss,-10181000.000,-7869000.000,-10573000.000
OtherNoncashExpense,1385000.000,,
PaymentsOfDividendsMinorityInterest,73000.000,,
PaymentsOfFinancingCosts,25000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,41589000.000,,
ProceedsFromNotesPayable,48669000.000,,
ProfitLoss,-10181000.000,-7869000.000,-10573000.000
Revenues,485000.000,1888000.000,7083000.000
SalesRevenueGoodsNet,154000.000,,1583000.000
SalesRevenueNet,485000.000,1888000.000,7083000.000
SellingGeneralAndAdministrativeExpense,10323000.000,8043000.000,11274000.000
ShareBasedCompensation,156000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,54863977.000,54872029.000,54886650.000
WeightedAverageNumberOfSharesOutstandingBasic,54863977.000,54872029.000,54886650.000
