,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2202000.000,2013000.000,2309000.000,2234000.000,1995000.000,1907000.000,1984000.000,2444000.000,2571000.000,2539000.000,2026000.000,1886000.000,1981000.000,1478000.000,1514000.000,1918000.000,2766000.000,2948000.000,2213000.000,2373000.000,2901000.000,2073000.000,1963000.000,2952000.000
AccountsReceivableNetCurrent,9244000.000,8542000.000,10430000.000,8671000.000,12116000.000,9301000.000,10864000.000,9761000.000,13380000.000,9580000.000,10707000.000,8601000.000,11396000.000,11315000.000,10677000.000,8889000.000,11601000.000,16727000.000,16394000.000,17785000.000,16214000.000,20877000.000,17916000.000,18704000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,1014000.000,339000.000,232000.000,34000.000,,
AccruedVacationCurrent,,,,,,,188000.000,,,,199000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2569000.000,2601000.000,2640000.000,2680000.000,2726000.000,2774000.000,2814000.000,2860000.000,2840000.000,2753000.000,2784000.000,2815000.000,2828000.000,1220000.000,1270000.000,1325000.000,1379000.000,1418000.000,1473000.000,1525000.000,1571000.000,1591000.000,1639000.000,1687000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,2000.000,45000.000,8000.000,17000.000,-50000.000,-38000.000,16000.000,48000.000,37000.000,6000.000,-25000.000,-7000.000,-41000.000,-56000.000,-19000.000,-37000.000,-40000.000,-29000.000,-7000.000,-1000.000
AdditionalPaidInCapital,10123000.000,10086000.000,10114000.000,10156000.000,10254000.000,10383000.000,11036000.000,11134000.000,11237000.000,11353000.000,11924000.000,12323000.000,12472000.000,12686000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,12733000.000,12967000.000,13077000.000,13163000.000,13114000.000,13229000.000,13295000.000,13564000.000,13863000.000,13970000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,438000.000,,,,358000.000,,,,260000.000,,,,313000.000,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,505000.000,505000.000,305000.000,305000.000,305000.000,305000.000,438000.000,438000.000,368000.000,358000.000,358000.000,358000.000,330000.000,260000.000,260000.000,260000.000,260000.000,260000.000,313000.000,313000.000,338000.000,338000.000,388000.000,388000.000
Assets,18602000.000,20135000.000,19788000.000,18080000.000,17847000.000,19949000.000,16420000.000,18137000.000,19439000.000,19057000.000,17051000.000,20039000.000,18345000.000,20385000.000,20044000.000,20518000.000,36637000.000,39765000.000,38477000.000,40289000.000,41664000.000,42974000.000,39491000.000,41575000.000
AssetsCurrent,17819000.000,19314000.000,18903000.000,17077000.000,16872000.000,18989000.000,15391000.000,17100000.000,18388000.000,18460000.000,16400000.000,19474000.000,17648000.000,19423000.000,18840000.000,19360000.000,18421000.000,21835000.000,20842000.000,22893000.000,24505000.000,26130000.000,22964000.000,25024000.000
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,,1270000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,,,,808000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,500000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,,150000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,,202000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,,,14000.000,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,720000.000,720000.000,723000.000,726000.000,729000.000,549000.000,629000.000,629000.000,645000.000,645000.000,645000.000,645000.000,645000.000,645000.000,645000.000,645000.000
