,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,800000.000,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,474000.000,
AmortizationOfIntangibleAssets,,,,316000.000,309000.000,,166000.000,135000.000,93000.000,110000.000
AssetImpairmentCharges,,,,,,,,456000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,818000.000,,,,-15000.000,,,
ComprehensiveIncomeNetOfTax,,,-2652000.000,-3058000.000,-1840000.000,-3669000.000,-2364000.000,-2352000.000,-4797000.000,-2911000.000
CostOfGoodsSold,8031000.000,7542000.000,6802000.000,5855000.000,6424000.000,5512000.000,4701000.000,4480000.000,3903000.000,4356000.000
DepreciationDepletionAndAmortization,,,468000.000,,,,250000.000,,,
EarningsPerShareBasic,-0.060,-0.070,,-0.100,-0.050,,-0.860,-0.810,-1.650,-0.980
EarningsPerShareBasicAndDiluted,,,-0.080,-0.100,-0.050,,-0.860,-0.810,-1.650,
EarningsPerShareDiluted,-0.060,-0.070,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,202000.000,,,,122000.000,,,
GeneralAndAdministrativeExpense,2039000.000,1757000.000,1996000.000,1806000.000,1684000.000,1560000.000,1881000.000,1227000.000,3204000.000,1329000.000
GrossProfit,2800000.000,2124000.000,1445000.000,1437000.000,1507000.000,894000.000,881000.000,228000.000,-474000.000,-1147000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-2231000.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,-1521000.000,,,,-817000.000,,,
IncreaseDecreaseInAccountsReceivable,,,-283000.000,,,,-209000.000,,,
IncreaseDecreaseInInventories,,,-1220000.000,,,,-2349000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-19000.000,,,,103000.000,,,
InvestmentIncomeNet,21000.000,13000.000,5000.000,2000.000,3000.000,2000.000,2000.000,2000.000,1000.000,0.000
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,2248000.000,,,,-18000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,2248000.000,,,,-18000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-1632000.000,,,,-119000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1632000.000,,,,-119000.000,,,
NetIncomeLoss,-1939000.000,-2231000.000,-2788000.000,-3530000.000,-1830000.000,-3876000.000,-2493000.000,-2358000.000,-4799000.000,-2916000.000
OperatingExpenses,4810000.000,4375000.000,4215000.000,3982000.000,3291000.000,4452000.000,3200000.000,2731000.000,4372000.000,1784000.000
OperatingIncomeLoss,-2010000.000,-2251000.000,-2770000.000,-2545000.000,-1784000.000,-3558000.000,-2319000.000,-2503000.000,-4846000.000,-2931000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,202000.000,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-411000.000,-14000.000,,122000.000,7000.000,-1000.000,1000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-66000.000,-92000.000,-29000.000,-156000.000,7000.000,-1000.000,3000.000,4000.000
OtherNonoperatingIncomeExpense,,,-23000.000,-987000.000,-49000.000,,-176000.000,143000.000,46000.000,75000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,,,,975000.000,33000.000,,,,,
PaymentsToAcquireIntangibleAssets,,,,,,,18000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,134000.000,,,,,,,
ProceedsFromSaleOfAvailableForSaleSecurities,,,,,,,0.000,0.000,,
ProceedsFromSaleOfShortTermInvestments,,,2382000.000,,,,,,,
ResearchAndDevelopmentExpense,606000.000,769000.000,651000.000,625000.000,484000.000,458000.000,460000.000,172000.000,511000.000,29000.000
SalesRevenueGoodsNet,10831000.000,9666000.000,8247000.000,7292000.000,7931000.000,6406000.000,5582000.000,4708000.000,3429000.000,3209000.000
SellingAndMarketingExpense,2165000.000,1849000.000,1568000.000,1551000.000,1123000.000,991000.000,859000.000,876000.000,657000.000,426000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,0.765,0.756,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,0.012,0.012,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,41666.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,,,,,,,0.000,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,9.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,33315000.000,33566000.000,,,,,2898000.000,2910000.000,2917000.000,-5804000.000
WeightedAverageNumberOfSharesOutstandingBasic,33315000.000,33566000.000,,34128000.000,34388000.000,,2898000.000,2910000.000,2917000.000,-5804000.000
