,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,1460800000.000,1582700000.000,1641800000.000,1482100000.000,1587700000.000,1621400000.000,1927700000.000,1963900000.000,1823000000.000,1811000000.000,1944900000.000,1921400000.000,1859800000.000,1892300000.000,1591000000.000,1585100000.000,1606900000.000,1700600000.000,1662400000.000,1533500000.000,1470600000.000,1778000000.000,1810600000.000,1677500000.000,1490600000.000
AccountsPayableTradeCurrent,,,800000000.000,,,,1004900000.000,,,,1025500000.000,,,,740600000.000,,,,638900000.000,,,,676100000.000,,
AccountsReceivableNetCurrent,1606100000.000,1649800000.000,1575000000.000,1529500000.000,1381800000.000,1418500000.000,1544700000.000,1508000000.000,1519400000.000,1616000000.000,1544300000.000,1561200000.000,1613700000.000,1612700000.000,1486000000.000,1430400000.000,1381400000.000,1440800000.000,1406200000.000,1288500000.000,1373300000.000,1563200000.000,1439900000.000,1063300000.000,1176300000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,75100000.000,,,,80300000.000,,,,79600000.000,,,,78400000.000,,,,71600000.000,,,,70300000.000,,
AccruedIncomeTaxesCurrent,66400000.000,77700000.000,65500000.000,123300000.000,39600000.000,86500000.000,48500000.000,70000000.000,56900000.000,61500000.000,63000000.000,76300000.000,76600000.000,78800000.000,78000000.000,79100000.000,55700000.000,45600000.000,55800000.000,91600000.000,77200000.000,101400000.000,146600000.000,133700000.000,544800000.000
AccumulatedCapitalizedInterestCosts,,,,,,,30200000.000,,,,25800000.000,,,,33000000.000,,,,49100000.000,,,,32900000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,9758000000.000,10011800000.000,9815100000.000,9913300000.000,10013200000.000,9884300000.000,9805600000.000,10075800000.000,10060800000.000,10202000000.000,10555900000.000,10712800000.000,10640600000.000,10868200000.000,10691400000.000,10648900000.000,10495900000.000,10751600000.000,10717700000.000,10824200000.000,11107700000.000,11168500000.000,11337400000.000,10243500000.000,10518000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,0.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-9500000.000,,,,-18900000.000,,,,-4100000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,1113000000.000,,,,1291100000.000,,,,955000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-130900000.000,,,,-38800000.000,,,,-61500000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-982200000.000,-865400000.000,-1253400000.000,-1275600000.000,-1128100000.000,-1253800000.000,-1348800000.000,-1245400000.000,-1377100000.000,-1433300000.000,-1020600000.000,-966900000.000,-1034600000.000,-924500000.000,-1241900000.000,-1470600000.000,-1662100000.000,-1578400000.000,-2125900000.000,-2208600000.000,-2046700000.000,-2125700000.000,-2388300000.000,-2611700000.000,-2393700000.000
AcquiredFiniteLivedIntangibleAssetResidualValue,,,0.000,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,
AcquiredIndefiniteLivedIntangibleAssetAmount,,,0.000,,,,,,,,,,,,,,,,,,,,,,
AdditionalCollateralAggregateFairValue,23700000.000,29000000.000,66100000.000,79300000.000,62100000.000,104800000.000,90100000.000,77800000.000,92600000.000,89200000.000,80600000.000,55800000.000,57900000.000,55400000.000,107800000.000,159800000.000,231100000.000,189400000.000,226900000.000,250700000.000,267000000.000,310000000.000,267600000.000,334000000.000,265300000.000
AdditionalPaidInCapitalCommonStock,793700000.000,800100000.000,805600000.000,794800000.000,800200000.000,807400000.000,810500000.000,792300000.000,799000000.000,802500000.000,799200000.000,805000000.000,813200000.000,828800000.000,842000000.000,852800000.000,877700000.000,889300000.000,904700000.000,901900000.000,919600000.000,935400000.000,970000000.000,967500000.000,975500000.000
AdvancesOnInventoryPurchases,,,,,,,,,,,,,,,,,,,,,,,92800000.000,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,103500000.000,,,,101700000.000,,,,60100000.000,,,,48500000.000,,,,56800000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,98000000.000,,,,,,,,,,,,,,,,,,,,,,
AssetRetirementObligation,,,63400000.000,,,,76700000.000,,,,89800000.000,,,,94000000.000,,,,109400000.000,,,,119900000.000,,
AssetRetirementObligationsNoncurrent,,,,,,,71200000.000,,,,86000000.000,,,,94000000.000,,,,106500000.000,,,,116100000.000,,
Assets,13820700000.000,14451500000.000,14290700000.000,14391300000.000,14955800000.000,14880900000.000,16941800000.000,17393100000.000,17221200000.000,17491300000.000,17850100000.000,17915200000.000,17963000000.000,18316200000.000,17779100000.000,17635400000.000,17493800000.000,17671500000.000,17438100000.000,17260300000.000,16810800000.000,17083500000.000,18055300000.000,15956200000.000,17871500000.000
AssetsCurrent,2976500000.000,3276500000.000,3189800000.000,3176200000.000,3342900000.000,3033100000.000,3415800000.000,3563100000.000,3379200000.000,3480700000.000,3439100000.000,3330100000.000,3299900000.000,3339800000.000,3294800000.000,3137200000.000,3114500000.000,3102300000.000,2910800000.000,2779000000.000,3031200000.000,3378800000.000,4317300000.000,3548800000.000,5294100000.000
AssetsFairValueDisclosure,,72200000.000,118200000.000,121300000.000,101600000.000,146100000.000,,121900000.000,136300000.000,132100000.000,,117300000.000,117300000.000,,,,,,,,,,,,
AssetsHeldForSaleAtCarryingValue,,,,,8200000.000,,,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleLongLivedFairValueDisclosure,,,,,2200000.000,,,,,,,,,,,,,,,,,,,,
AssetsNoncurrent,,,11100900000.000,11215100000.000,11612900000.000,11847800000.000,13526000000.000,13830000000.000,13842000000.000,14010600000.000,14411000000.000,14585100000.000,14663100000.000,14976400000.000,14484300000.000,14498200000.000,14379300000.000,14569200000.000,14527300000.000,14481300000.000,13779600000.000,13704700000.000,13738000000.000,12407400000.000,12577400000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,592300000.000,,,,,,,,,,,,,,0.000,,,,,860200000.000,9800000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,317300000.000,15900000.000,15600000.000,13500000.000,13100000.000,8400000.000,2500000.000,0.000,0.000,0.000,0.000,,,,,,20400000.000,18800000.000,19400000.000,860200000.000,9800000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,275000000.000,25700000.000,27200000.000,25000000.000,22300000.000,19400000.000,0.000,,,,,,,,,,,,,,
BankLoans,,,562500000.000,,,,570600000.000,,,,218900000.000,,,,320700000.000,,,,234300000.000,,,,133100000.000,,
BankOverdrafts,,,36800000.000,,,,26300000.000,,,,10500000.000,,,,28000000.000,,,,27500000.000,,,,11900000.000,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,,,,134000000.000,233000000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,,,,67000000.000,68000000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,,0.000,,,,,,,,,,,,,,
CapitalLeaseObligations,,,7500000.000,,,,2500000.000,,,,,,,,,,,,,,,,10200000.000,,
CapitalLeaseObligationsCurrent,,,2200000.000,,,,900000.000,,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,5300000.000,,,,1600000.000,,,,,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,20300000.000,,,,13600000.000,,,,19800000.000,,,,17000000.000,,,,12800000.000,,,,22700000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,9100000.000,,,,3000000.000,,,,1800000.000,,,,3700000.000,,,,2500000.000,,,,31000000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,2800000.000,,,,1100000.000,,,,500000.000,,,,600000.000,,,,500000.000,,,,2000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,1000000.000,,,,300000.000,,,,200000.000,,,,100000.000,,,,100000.000,,,,2700000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,1100000.000,,,,300000.000,,,,300000.000,,,,300000.000,,,,100000.000,,,,1600000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,1300000.000,,,,500000.000,,,,300000.000,,,,500000.000,,,,200000.000,,,,1600000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,1600000.000,,,,600000.000,,,,500000.000,,,,500000.000,,,,500000.000,,,,1800000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,1300000.000,,,,200000.000,,,,0.000,,,,1700000.000,,,,1100000.000,,,,21300000.000,,
CapitalLeasesFutureMinimumPaymentsReceivable,,,1663200000.000,,,,2134600000.000,,,,2253200000.000,,,,2423300000.000,,,,2322500000.000,,,,2072600000.000,,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,120900000.000,,,,153300000.000,,,,136100000.000,,,,145600000.000,,,,188200000.000,,,,182700000.000,,
CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,,,1030000000.000,,,,1344000000.000,,,,1408600000.000,,,,1540500000.000,,,,1402800000.000,,,,1196400000.000,,
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,125200000.000,,,,155800000.000,,,,177300000.000,,,,179100000.000,,,,176200000.000,,,,165100000.000,,
