,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccruedInvestmentIncomeReceivable,13626.000,12974.000,12950.000,9914.000,2607000.000,2452000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2586.000,-11201.000,-12584.000,-8255.000,-12788000.000,-15265000.000
AdditionalPaidInCapitalCommonStock,877227.000,875481.000,872819.000,859327.000,857714000.000,855722000.000
Assets,3243596.000,2940220.000,2778496.000,2834498.000,2574026000.000,2035835000.000
AssetsHeldForSalePropertyPlantAndEquipment,0.000,,,,8500000.000,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,461652.000,540123.000,439641000.000,16524000.000
CashAndCashEquivalentsAtCarryingValue,275984.000,308906.000,249424.000,217050.000,186251000.000,307499000.000
ClassOfWarrantOrRightOutstanding,,,,,630194.000,630194.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,84464259.000,84464259.000,84464259.000,84464259.000,84464259.000,84464259.000
CommonStockSharesOutstanding,70058168.000,70058168.000,70167142.000,71058922.000,71058922.000,71058922.000
CommonStockValue,845.000,845.000,845.000,845.000,845000.000,845000.000
DeferredPolicyAcquisitionCosts,88342.000,72756.000,38155.000,39735.000,50144000.000,29372000.000
DerivativeAssets,,,,,9508000.000,10647000.000
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,-5530000.000,-277000.000
DerivativeLiabilities,,,,,15038000.000,10924000.000
EquityMethodInvestments,,,,,2400000.000,2400000.000
FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareUnfundedCommittments,,,,,8900000.000,7400000.000
FundsHeldUnderReinsuranceAgreementsAsset,30721.000,28570.000,25116.000,20680.000,25983000.000,24371000.000
Goodwill,16476.000,16381.000,0.000,,,
IntangibleAssetsNetExcludingGoodwill,32089.000,31025.000,0.000,,,
InterestPayableCurrentAndNoncurrent,,,,,800000.000,800000.000
Investments,1506594.000,1441614.000,1274585.000,1271164.000,1173016000.000,1171352000.000
Liabilities,2279297.000,2046332.000,1971963.000,1986562.000,1737366000.000,1204990000.000
LiabilitiesAndStockholdersEquity,3243596.000,2940220.000,2778496.000,2834498.000,2574026000.000,2035835000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,472957.000,441409.000,393814000.000,0.000
LineOfCreditFacilityAmountOutstanding,,,,,,159000000.000
LongTermDebt,252602.000,251167.000,250575.000,251088.000,250202000.000,250456000.000
LongTermDebtFairValue,,,,,212700000.000,229000000.000
MinorityInterest,17395.000,16890.000,17485.000,18620.000,,
OtherAssets,170416.000,198648.000,160950.000,120569.000,110919000.000,96355000.000
OtherInvestments,127198.000,127705.000,125452.000,131509.000,142443000.000,101751000.000
OtherLiabilities,77425.000,88153.000,54059.000,52702.000,70964000.000,59321000.000
PayablesToBrokerDealersAndClearingOrganizations,176750.000,25096.000,6255.000,44781.000,2494000.000,3248000.000
PledgedAssetsSeparatelyReportedOnStatementOfFinancialPositionAtFairValue,,,,,620926000.000,434210000.000
PledgedAssetsSeparatelyReportedSecuritiesPledgedUnderLetterOfCreditFacilitiesAtFairValue,,,,,603103000.000,411581000.000
PremiumsReceivableAtCarryingValue,534228.000,421841.000,236375.000,254948.000,273744000.000,209344000.000
PrepaidReinsurancePremiums,136295.000,97875.000,30550.000,82904.000,58679000.000,29934000.000
ReceivablesFromBrokersDealersAndClearingOrganizations,203257.000,4353.000,18.000,4060.000,2435000.000,0.000
ReinsurancePayable,126579.000,126330.000,75433.000,104266.000,45454000.000,34982000.000
ReinsuranceRecoverables,180832.000,245595.000,271183.000,251207.000,232784000.000,126003000.000
ReserveForLossesAndLossAdjustmentExpenses,1068204.000,1081400.000,897368.000,849975.000,682329000.000,668973000.000
RestrictedCashAndCashEquivalents,,,,,17823000.000,22629000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,54736.000,59682.000,17538.000,22144.000,17823000.000,22629000.000
RetainedEarningsAccumulatedDeficit,233119.000,173574.000,88416.000,127601.000,141091000.000,139745000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,1010800.000,987950.000
StockholdersEquity,946904.000,876998.000,789048.000,829316.000,836660000.000,830845000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,964299.000,893888.000,806533.000,847936.000,836660000.000,830845000.000
TradingSecurities,,,,,1170570000.000,1168906000.000
TradingSecuritiesCost,,,,,1180599000.000,1167324000.000
TradingSecuritiesCurrent,15712.000,12368.000,10616.000,7473.000,696838000.000,719294000.000
TradingSecuritiesDebt,1363471.000,1301431.000,1138435.000,1132101.000,333674000.000,350262000.000
TradingSecuritiesEquity,213.000,110.000,82.000,81.000,61000.000,45000.000
TreasuryStockShares,14406091.000,14406091.000,14297117.000,13405337.000,13405337.000,13405337.000
TreasuryStockValue,161701.000,161701.000,160448.000,150202.000,150202000.000,150202000.000
UnearnedPremiums,577737.000,474186.000,215316.000,242341.000,292109000.000,188010000.000
