,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,703000.000,469000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,7107000.000,10595000.000,8391000.000,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,-11339000.000,,,
AmortizationOfDebtDiscountPremium,,8130000.000,,
AmortizationOfFinancingCostsAndDiscounts,9024000.000,10261000.000,4325000.000,2546000.000
AmortizationOfIntangibleAssets,,472000.000,456000.000,595000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,53478000.000,46684000.000,38225000.000
AssetImpairmentCharges,4267000.000,1647000.000,1540000.000,2738000.000
CapitalExpendituresIncurredButNotYetPaid,1559000.000,3778000.000,1576000.000,195000.000
CapitalLeaseObligationsIncurred,,,4213000.000,434000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2637000.000,2560000.000,-4177000.000,-333000.000
ComprehensiveIncomeNetOfTax,-39502000.000,-36641000.000,-107879000.000,-71426000.000
CooperativeAdvertisingAmount,,311000.000,,
CostOfGoodsSold,252436000.000,289927000.000,313056000.000,299756000.000
CurrentFederalTaxExpenseBenefit,,0.000,0.000,0.000
CurrentForeignTaxExpenseBenefit,,3446000.000,2024000.000,2137000.000
CurrentIncomeTaxExpenseBenefit,,3580000.000,2224000.000,2538000.000
CurrentStateAndLocalTaxExpenseBenefit,,134000.000,200000.000,401000.000
DebtConversionConvertedInstrumentAmount1,4688000.000,0.000,0.000,
DeferredFederalIncomeTaxExpenseBenefit,,0.000,-402000.000,0.000
DeferredForeignIncomeTaxExpenseBenefit,,233000.000,-51000.000,-379000.000
DeferredIncomeTaxExpenseBenefit,701000.000,233000.000,-453000.000,-379000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,0.000,0.000,0.000
DepreciationAndAmortization,,22989000.000,26076000.000,25897000.000
