,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,498646.000,1229502.000,612064.000,582088.000,571046.000,518966.000,305169.000,244202.000,205287.000,521681.000,253453.000,322121.000,368544.000,586406.000,179751.000,395749.000,143253.000,306458.000,153696.000,143134.000,170101.000,114204.000
AccountsReceivableNetCurrent,141819.000,165345.000,217457.000,164583.000,104285.000,146908.000,131602.000,208379.000,229617.000,134842.000,120467.000,119113.000,140797.000,117174.000,79559.000,52996.000,89941.000,40240.000,36311.000,41493.000,68649.000,54658.000
AccruedLiabilitiesCurrent,556749.000,726164.000,119138.000,216066.000,320508.000,124271.000,257150.000,79334.000,239222.000,392058.000,554424.000,262347.000,439027.000,617649.000,150048.000,371432.000,595275.000,821577.000,1052880.000,1271112.000,1494343.000,1720027.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,142717.000,165561.000,191063.000,216555.000,183416.000,201651.000,217863.000,215717.000,232747.000,255032.000,280172.000,307735.000,335670.000,335504.000,362378.000,387307.000,412135.000,453798.000,477008.000,499631.000,521597.000,525593.000
AdditionalPaidInCapitalCommonStock,17737572.000,17737572.000,18503507.000,18503507.000,18503507.000,18503507.000,18800507.000,18800507.000,18800507.000,18823339.000,18863206.000,19387453.000,19387453.000,19387453.000,19387453.000,19392843.000,19398714.000,19398714.000,19398714.000,19398714.000,19398714.000,19398714.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,0.000,,,,
AssetRetirementObligationsNoncurrent,130232.000,133319.000,113476.000,118189.000,120960.000,123827.000,126762.000,129701.000,132742.000,135888.000,139109.000,142334.000,145671.000,149124.000,152659.000,156198.000,159859.000,163648.000,167527.000,171454.000,175473.000,524391.000
Assets,2489064.000,3135248.000,2888915.000,2839020.000,2855572.000,2445607.000,2414408.000,2563977.000,3316391.000,2426886.000,4587564.000,4090225.000,3294746.000,2525226.000,6014970.000,5225757.000,4061869.000,3652959.000,2965389.000,2576113.000,2230218.000,567844.000
AssetsCurrent,1308140.000,434405.000,445001.000,460277.000,515369.000,249299.000,277433.000,466086.000,1207118.000,989625.000,3269663.000,2933390.000,2222257.000,1398594.000,5007726.000,4504071.000,3622120.000,2910942.000,2139979.000,1733658.000,1360907.000,205120.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,16381452.000,16441060.000,16499763.000,16553548.000,17332325.000,17505577.000,17505577.000,18306468.000,18382583.000,18562908.000,19076848.000,19537397.000,19540800.000,19545480.000,19550251.000,19556171.000,20387721.000
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,,,18313175.000,,,,,,,,19107823.000,,,,19856659.000,,,,20393715.000
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,1931723.000,1888602.000,1832796.000,1781906.000,1066680.000,891960.000,763228.000,706817.000,725240.000,632726.000,321509.000,64400.000,315859.000,422361.000,461926.000,490219.000,5994.000
CashAndCashEquivalentsAtCarryingValue,1117017.000,218741.000,102142.000,87921.000,159017.000,74356.000,57952.000,235710.000,960379.000,540636.000,2757460.000,2288785.000,1551705.000,646814.000,4696248.000,4139348.000,3093305.000,2365612.000,1406018.000,889494.000,354093.000,74755.000
CashUninsuredAmount,,,,,,,,,,,,,,,,,,2115612.000,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,0.490,0.480,0.300,,,,,,,,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,1133061.000,1168235.000,873810.000,100000.000,,100000.000,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,43309367.000,43309367.000,46514115.000,46514115.000,46514115.000,,49514115.000,49514115.000,49514115.000,49514115.000,49514115.000,54182267.000,54182267.000,54182267.000,54182267.000,54182267.000,54182267.000,54182267.000,54182267.000,54182267.000,54182267.000,54182267.000
CommonStockSharesOutstanding,43309367.000,43309367.000,46514115.000,46514115.000,46514115.000,46514115.000,49514115.000,49514115.000,49514115.000,49514115.000,49514115.000,54182267.000,54182267.000,54182267.000,54182267.000,54182267.000,54182267.000,54182267.000,54182267.000,54182267.000,54182267.000,54182267.000
