,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31
AccountsPayableCurrent,62981.000,70170.000,90662.000,88804.000,82981.000,108922.000,78675.000,92198.000,,137740.000,172740.000,170504.000,171470.000,217970.000,217970.000,225220.000
AccountsReceivableGrossCurrent,31616.000,0.000,0.000,0.000,,,,,0.000,,,,,,,
AccruedLiabilitiesCurrent,219293.000,246538.000,285283.000,289189.000,308105.000,331656.000,357566.000,384597.000,,443766.000,469322.000,360244.000,378934.000,427562.000,472262.000,515750.000
AccruedPayrollTaxesCurrent,,,,,89994.000,98461.000,457461.000,562857.000,658711.000,742857.000,832857.000,922857.000,609829.000,639529.000,,
AccruedPayrollTaxesCurrentAndNoncurrent,,,,,,353973.000,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,91000.000,91000.000,91000.000,91000.000,91000.000,91000.000,,,,,,
AccruedSalariesCurrent,,,,,,,,,,,,,,,676063.000,720743.000
AdditionalPaidInCapital,5610855.000,5702411.000,5934397.000,6091682.000,6344141.000,6482837.000,6580964.000,6640964.000,6704546.000,7399743.000,7673105.000,7821310.000,8563600.000,9355188.000,9693513.000,10057788.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,31616.000,31616.000,31616.000,,,,,,,,,,
Assets,199101.000,106348.000,160145.000,113175.000,116122.000,8058.000,13059.000,2366.000,2057.000,2009.000,4781.000,59331.000,72252.000,527830.000,540472.000,523511.000
AssetsCurrent,102368.000,9706.000,63721.000,16970.000,20135.000,5539.000,10759.000,284.000,57.000,9.000,2781.000,48631.000,60902.000,16480.000,29122.000,12161.000
AssetsNoncurrent,,,,,,,,,,2000.000,2000.000,10700.000,11350.000,511350.000,511350.000,511350.000
Cash,61970.000,3851.000,57866.000,11115.000,14280.000,278.000,10759.000,284.000,57.000,9.000,2781.000,48631.000,60902.000,16480.000,29122.000,12161.000
CashAndCashEquivalentsAtCarryingValue,61970.000,3851.000,57866.000,11115.000,14280.000,278.000,10759.000,284.000,,,,,,,,
CashEquivalentsAtCarryingValue,,,,,,,,,57.000,9.000,2781.000,48631.000,60902.000,16480.000,29122.000,12161.000
CashFDICInsuredAmount,,,,,,250000.000,,,,,,,,,,
CommitmentsAndContingencies,,,,,,,,,0.000,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,1000000.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,300000000.000,300000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000.000,2000000.000,2000000000.000,2000000000.000,,2000000000.000,10000000000.000,10000000000.000,14999990000.000
CommonStockSharesIssued,86837506.000,108431950.000,188683888.000,276292574.000,474731356.000,599872.000,713762.000,713819.000,785004.000,18145865.000,41445866.000,,605872251.000,1879895992.000,3762589289.000,7180600489.000
CommonStockSharesOutstanding,86837506.000,108431950.000,188683888.000,276292574.000,474731356.000,599872.000,713762.000,713819.000,785004.000,18145865.000,41445866.000,,605872251.000,1879895992.000,3762589289.000,7180600489.000
CommonStockValue,86837.000,108431.000,1887.000,2763.000,4747.000,6.000,7.000,7.000,7.000,181.000,414.000,546.000,6059.000,18799.000,37626.000,71806.000
ConvertibleDebt,,,,,,37500.000,37500.000,37500.000,37500.000,,,,,,,
ConvertibleDebtCurrent,45088.000,78014.000,84031.000,72615.000,34110.000,50541.000,96339.000,270880.000,275035.000,270629.000,453061.000,0.000,0.000,0.000,906033.000,1051822.000
ConvertibleDebtFairValueDisclosures,,,,,985.000,,,,,,,,,,,
ConvertibleDebtNoncurrent,133286.000,138289.000,143293.000,148296.000,606361.000,158303.000,163306.000,168309.000,173313.000,178316.000,180838.000,100239.000,103076.000,105913.000,108000.000,108000.000
DebtConversionOriginalDebtAmount,,,,,,,,,,537088.000,,,,,,
DebtInstrumentCarryingAmount,,,,,,,453061.000,453061.000,,,,,,,,
DebtInstrumentConvertibleRemainingDiscountAmortizationPeriod,,,,,,,,,,,,,,,402751.000,
DebtInstrumentUnamortizedDiscount,,,,,46700.000,41697.000,36694.000,,,,,,,,,
DeferredRevenue,,,,,,,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
DeferredTaxAssetsGross,,,,,,1200000.000,,,,,,,,,,
Deposits,,,,,,,,,,,,1200.000,1200.000,1200.000,1200.000,1200.000
DerivativeLiabilities,,,,,,,,,,324020.000,1013834.000,1874779.000,1737259.000,4263200.000,4752082.000,1989938.000
DerivativeLiabilitiesCurrent,115603.000,116635.000,108319.000,146884.000,70705.000,223637.000,242979.000,244313.000,225889.000,,,,,,,
