,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,,,,,,,,,,198000.000,,,,73000.000,,,,16000.000,,,,19000.000
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,67000.000,83000.000,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,49000.000,,,,92000.000,78000.000,108000.000,,151000.000
AmortizationOfIntangibleAssets,,,,,,,64000.000,80000.000,84000.000,114000.000,58000.000,41000.000,64000.000,64000.000,64000.000,64000.000,71000.000,95000.000,94000.000,94000.000,94000.000,124000.000,124000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,2685000.000,2875000.000,2868000.000,-5631000.000,3720000.000,3804000.000,3556000.000,-7653000.000,4537000.000,4355000.000,4306000.000,-8927000.000,5265000.000,4848000.000,4668000.000,-10211000.000,5481000.000
AssetImpairmentCharges,,,,,,,0.000,,,,,,,,,,,,,,,,
CapitalLeaseObligationsIncurred,,,109000.000,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1519000.000,,,,-19233000.000,,,,-7840000.000,,,,58000.000,,,,-7472000.000,,,,-2781000.000
ComprehensiveIncomeNetOfTax,-5644000.000,-6257000.000,-5558000.000,-5600000.000,-6252000.000,-4693000.000,-4179000.000,-8024000.000,-10796000.000,-10648000.000,-8771000.000,-11184000.000,-9661000.000,-8667000.000,-9877000.000,-12151000.000,-11399000.000,-8809000.000,-12928000.000,-12946000.000,-12042000.000,,-13842000.000
CostOfRevenue,1294000.000,1785000.000,1687000.000,2165000.000,3027000.000,4761000.000,5034000.000,3201000.000,4138000.000,3521000.000,3710000.000,3189000.000,2692000.000,3536000.000,3991000.000,3286000.000,3352000.000,4688000.000,4375000.000,4720000.000,4362000.000,6243000.000,6352000.000
Depreciation,,,,,,,416000.000,,791000.000,,516000.000,552000.000,638000.000,723000.000,733000.000,770000.000,797000.000,812000.000,806000.000,797000.000,854000.000,1053000.000,1093006.000
DepreciationDepletionAndAmortization,,,264000.000,,,,498000.000,,,,574000.000,,,,797000.000,,,,900000.000,,,,1217000.000
EarningsPerShareBasicAndDiluted,-0.390,-0.310,-0.280,-0.260,-0.200,-0.100,-0.130,-0.250,-0.300,-0.270,-0.210,-0.270,-0.230,-0.220,-0.240,-0.290,-0.270,-0.200,-0.300,-0.300,-0.270,-0.280,-0.300
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,,-9000.000,,,,7000.000,,,,14000.000
GainLossOnSaleOfOtherInvestments,,,,,,,,,,,,,,,-223000.000,,,,0.000,,,,
GeneralAndAdministrativeExpense,1810000.000,2405000.000,2587000.000,2648000.000,2510000.000,3061000.000,2558000.000,2539000.000,2476000.000,3939000.000,2814000.000,3129000.000,2817000.000,3309000.000,3671000.000,3662000.000,3061000.000,3378000.000,3419000.000,3876000.000,3227000.000,3841000.000,4011000.000
GrossProfit,-393000.000,-469000.000,472000.000,1447000.000,2229000.000,4681000.000,6067000.000,2014000.000,499000.000,2930000.000,4203000.000,3366000.000,3608000.000,6290000.000,6116000.000,4360000.000,5120000.000,8498000.000,6689000.000,7792000.000,6451000.000,8642000.000,6183000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-5568000.000,-6314000.000,-5526000.000,-5590000.000,-6251000.000,-4588000.000,-4168000.000,-8018000.000,-10794000.000,-10619000.000,-8777000.000,-11191000.000,-10274000.000,-8594000.000,-9847000.000,-12153000.000,-11390000.000,-8767000.000,-12923000.000,-12912000.000,-12044000.000,-12622000.000,-13916000.000
IncomeTaxExpenseBenefit,12000.000,-1000.000,32000.000,-10000.000,1000.000,125000.000,7000.000,1000.000,23000.000,13000.000,6000.000,19000.000,-616000.000,18000.000,22000.000,-1000.000,4000.000,15000.000,35000.000,-5000.000,14000.000,56000.000,1000.000
IncomeTaxesPaid,,,,,,,,,,,8000.000,,,,17000.000,,,,13000.000,,,,5000.000
IncreaseDecreaseInAccountsPayable,,,-112000.000,,,,129000.000,,,,-449000.000,,,,-775000.000,,,,617000.000,,,,-2821000.000
IncreaseDecreaseInAccountsReceivable,,,-72000.000,,,,1202000.000,,,,-283000.000,,,,-445000.000,,,,-1385000.000,,,,-1558000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,-738000.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,-188000.000,,,,-856000.000,,,,10000.000,,,,-919000.000,,,,989000.000,,,,-1144000.000
IncreaseDecreaseInInventories,,,-757000.000,,,,1531000.000,,,,-169000.000,,,,366000.000,,,,-501000.000,,,,3118000.000
IncreaseDecreaseInOtherOperatingAssets,,,-165000.000,,,,116000.000,,,,-107000.000,,,,216000.000,,,,0.000,,,,216000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,20000.000,,,,-101000.000,,,,-22000.000,,,,-42000.000,,,,-343000.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,0.000,,,,,,,,,,,,
InterestExpense,,,,,,,-68000.000,7000.000,3000.000,77000.000,1000.000,2000.000,14000.000,3000.000,73000.000,245000.000,289000.000,273000.000,277000.000,308000.000,476000.000,475000.000,507000.000
InterestIncomeOther,,,,,,,,136000.000,203000.000,,284000.000,271000.000,228000.000,-539000.000,36000.000,33000.000,30000.000,26000.000,29000.000,26000.000,43000.000,78000.000,52000.000
InterestPaid,,,,,,,7000.000,,,,1000.000,,,,73000.000,,,,184000.000,,,,347000.000
InventoryWriteDown,,,-636000.000,,,,403000.000,,,,219000.000,,,,402000.000,,,,75000.000,,,,317000.000
InvestmentIncomeInterest,-27000.000,-29000.000,,-19000.000,-16000.000,,,,,,,,,,,,,,,,,,
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,,,,,,,,,,,,,,,,,,0.007,,,,0.007
NetCashProvidedByUsedInFinancingActivities,,,-267000.000,,,,-182000.000,,,,-17000.000,,,,9517000.000,,,,330000.000,,,,62000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-267000.000,,,,-182000.000,,,,-17000.000,,,,9517000.000,,,,330000.000,,,,62000.000
NetCashProvidedByUsedInInvestingActivities,,,4244000.000,,,,-12947000.000,,,,-1439000.000,,,,-1185000.000,,,,-1766000.000,,,,12708000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,4244000.000,,,,-12947000.000,,,,-1439000.000,,,,-1185000.000,,,,-1766000.000,,,,12708000.000
NetCashProvidedByUsedInOperatingActivities,,,-5496000.000,,,,-6104000.000,,,,-6384000.000,,,,-8265000.000,,,,-6043000.000,,,,-15565000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-5496000.000,,,,-6104000.000,,,,-6384000.000,,,,-8265000.000,,,,-6043000.000,,,,-15565000.000
NetIncomeLoss,-5580000.000,-6313000.000,-5558000.000,-5600000.000,-6252000.000,-4693000.000,-4175000.000,-8019000.000,-10817000.000,-10632000.000,-8783000.000,-11210000.000,-9658000.000,-8612000.000,-9869000.000,-12152000.000,-11394000.000,-8782000.000,-12958000.000,-12907000.000,-12058000.000,-12678000.000,-13917000.000
NonoperatingIncomeExpense,147000.000,-209000.000,,-9000.000,-18000.000,,63000.000,69000.000,1497000.000,-348000.000,83000.000,74000.000,-2000.000,63000.000,180000.000,-223000.000,-273000.000,-306000.000,-215000.000,-324000.000,-417000.000,-564000.000,-360000.000
OperatingExpenses,5322000.000,5636000.000,5954000.000,7028000.000,8462000.000,9276000.000,10298000.000,10101000.000,12790000.000,13201000.000,13063000.000,14631000.000,13880000.000,14947000.000,16143000.000,16290000.000,16237000.000,16959000.000,19397000.000,20380000.000,18078000.000,20700000.000,19739000.000
OperatingIncomeLoss,-5715000.000,-6105000.000,-5482000.000,-5581000.000,-6233000.000,-4595000.000,-4231000.000,-8087000.000,-12291000.000,-10271000.000,-8860000.000,-11265000.000,-10272000.000,-8657000.000,-10027000.000,-11930000.000,-11117000.000,-8461000.000,-12708000.000,-12588000.000,-11627000.000,-12058000.000,-13556000.000
OperatingLeasesRentExpenseNet,,,,,,,199000.000,,292000.000,,295000.000,295000.000,268000.000,289000.000,300000.000,285000.000,336000.000,312000.000,387000.000,596000.000,476000.000,412000.000,409000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-64000.000,56000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,-4000.000,-5000.000,21000.000,,12000.000,26000.000,-3000.000,,-17000.000,1000.000,-4000.000,,-17000.000,-5000.000,20000.000,,-16000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,,,,,,,,,,,0.000,-1000.000,,47000.000,-34000.000,-4000.000,,91000.000
OtherNonoperatingIncomeExpense,174000.000,-180000.000,-44000.000,10000.000,-2000.000,15000.000,-5000.000,-60000.000,1297000.000,-649000.000,-200000.000,-195000.000,-216000.000,605000.000,217000.000,-11000.000,-14000.000,-59000.000,33000.000,-42000.000,16000.000,-167000.000,95000.000
OtherOperatingActivitiesCashFlowStatement,,,,,,,,,,,,,,,20000.000,,,,-49000.000,,,,-85000.000
PaymentsForProceedsFromInvestments,,,-5000000.000,,,,,,,,-7250000.000,,,,-14350000.000,,,,0.000,,,,-700000.000
PaymentsOfDebtIssuanceCosts,,,,,,,,,,,,,,,700000.000,,,,10000.000,,,,20000.000
PaymentsToAcquireAvailableForSaleSecurities,,,,,,,13848000.000,,,,13039000.000,,,,14797000.000,,,,0.000,,,,
PaymentsToAcquireIntangibleAssets,,,739000.000,,,,345000.000,,,,0.000,,,,550000.000,,,,800000.000,,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,,17000.000,,,,1003000.000,,,,1149000.000,,,,411000.000,,,,966000.000,,,,1888000.000
ProceedsFromInterestReceived,,,,,,,75000.000,,,,,,,,,,,,,,,,
ProceedsFromRepaymentsOfDebt,,,,,,,,,,,,,,,10000000.000,,,,0.000,,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,,,,2000000.000,,,,5499000.000,,,,223000.000,,,,0.000,,,,13896000.000
ProceedsFromStockOptionsExercised,,,,,,,105000.000,,,,25000.000,,,,222000.000,,,,345000.000,,,,88000.000
PropertyPlantAndEquipmentTransfersAndChanges,,,47000.000,,,,,,,,,,,,,,,,,,,,
ProvisionForDoubtfulAccounts,,,-28000.000,,,,29000.000,,,,0.000,,,,,,,,29000.000,,,,9000.000
RepaymentsOfDebt,,,267000.000,,,,287000.000,,,,42000.000,,,,5000.000,,,,5000.000,,,,6000.000
ResearchAndDevelopmentExpense,2292000.000,1903000.000,1949000.000,3020000.000,4467000.000,4100000.000,5381000.000,5006000.000,5398000.000,6275000.000,7270000.000,8123000.000,7904000.000,8526000.000,8779000.000,8924000.000,9589000.000,10180000.000,12269000.000,13204000.000,11628000.000,12357000.000,11035000.000
Revenues,901000.000,1316000.000,2159000.000,3612000.000,5256000.000,9442000.000,11101000.000,5215000.000,4637000.000,6451000.000,7913000.000,6555000.000,6300000.000,9826000.000,10107000.000,7646000.000,8472000.000,13186000.000,11064000.000,12512000.000,10813000.000,14885000.000,12535000.000
SalesRevenueGoodsNet,866000.000,1206000.000,2120000.000,3562000.000,5194000.000,9335000.000,10968000.000,5138000.000,4521000.000,6577000.000,7866000.000,6494000.000,6233000.000,9735000.000,10012000.000,7550000.000,8382000.000,13085000.000,10959000.000,12425000.000,10727000.000,14803000.000,12470000.000
SalesRevenueNet,901000.000,1316000.000,2159000.000,3612000.000,5256000.000,9442000.000,11101000.000,5215000.000,4637000.000,6451000.000,7913000.000,6555000.000,6300000.000,9826000.000,10107000.000,7646000.000,8472000.000,13186000.000,11064000.000,12512000.000,10813000.000,14885000.000,12535000.000
SellingAndMarketingExpense,1220000.000,1328000.000,1418000.000,1360000.000,1485000.000,2115000.000,2359000.000,2556000.000,4916000.000,2987000.000,2979000.000,3379000.000,3159000.000,3112000.000,3693000.000,3704000.000,3587000.000,3401000.000,3709000.000,3300000.000,3223000.000,4502000.000,4693000.000
ShareBasedCompensation,,,506000.000,,,,697000.000,,,,1389000.000,,,,2339000.000,,,,2402000.000,,,,2808000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,0.000,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,0.740,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,0.011,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,25041.000,,,,27549.000,,,,9808.000,,,,78439.000,,,,3258.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,399600.000,,,,805414.000,,,,747950.000,,,,5000.000,,,,0.000
