,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccruedLiabilitiesAndOtherLiabilities,813475.000,690457.000,709938.000,999092.000,637681.000,547550.000,732256.000,942274.000,620177.000,672470.000,752675.000,966332.000,928597.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,5614280.000,,,,5436782.000,,,,5420609.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-129854.000,-135256.000,-78849.000,-43783.000,-48758.000,-16760.000,36565.000,20296.000,37189.000,-14300.000,23641.000,60364.000,51659.000
AdditionalPaidInCapital,,,4687342.000,4683430.000,4683430.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,4683434.000,4683434.000,4683434.000,4683434.000,4683434.000,4683434.000,4683434.000,4683434.000
Assets,119507101.000,121126452.000,118052743.000,117830382.000,116957880.000,122344122.000,123982199.000,134003505.000,131825160.000,135375388.000,135927384.000,143793789.000,154044098.000
AssetsHeldForSaleAtCarryingValue,,222000.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,222000.000,,,
AvailableForSaleSecurities,17013767.000,15593540.000,15253730.000,13415013.000,13020049.000,12718065.000,12449383.000,11827163.000,11037312.000,11713738.000,11917327.000,9692200.000,9939859.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,56016.000,29665.000,36107.000,60553.000,52155.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,18827.000,43965.000,12466.000,189.000,496.000
AvailableForSaleSecuritiesAmortizedCost,17143621.000,15728796.000,15332579.000,13458797.000,13068807.000,12734825.000,12412818.000,11806867.000,11000123.000,11728038.000,11893686.000,9631836.000,9888200.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,9910091.000,10024662.000,8195235.000,6977473.000,7527448.000,6066781.000,5230559.000,5542768.000,5109696.000,6612243.000,5959508.000,1000625.000,2000084.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,9910091.000,10024662.000,6681275.000,2620932.000,3565907.000,2086217.000,1209567.000,1525781.000,1075749.000,5126879.000,4464515.000,1638.000,1998500.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,1513960.000,4356541.000,3961541.000,3980564.000,4020992.000,4016987.000,4033947.000,1485364.000,1494993.000,998987.000,1584.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,2511428.000,1506264.000,1502223.000,295000.000,795000.000,795000.000,1295600.000,1501778.000,1001203.000,1000596.000,500060.000,400000.000,1283468.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,2525671.000,1513109.000,1505286.000,295421.000,796986.000,795723.000,1298798.000,1512796.000,1008656.000,1004319.000,500800.000,401592.000,1288572.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,2576959.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,2467065.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,5846606.000,8410415.000,8397250.000,8089015.000,7575765.000,7562445.000,7048510.000,6533928.000,6521081.000,7507187.000,8465009.000,6582284.000,6185559.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,5800426.000,8265754.000,8288865.000,8003510.000,7500292.000,7505192.000,7042552.000,6514075.000,6522937.000,7479509.000,8469620.000,6602809.000,6195656.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,10793162.000,9778863.000,9794151.000,8298931.000,8297278.000,8300915.000,8341350.000,8026871.000,7531593.000,8483828.000,8970420.000,7004401.000,7484228.000
